"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"focus","0","0","focusevent","63d80b500adef5b476e289a4","bdp_wmem","Mon Mar 13 2023 14:47:53 GMT-0400 (Eastern Daylight Time)","580097","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","63d80b500adef5b476e289a4","bdp_wmem","Mon Mar 13 2023 14:47:53 GMT-0400 (Eastern Daylight Time)","580097","Match,No Match","pavlovia","0","2","0.0-0.0","","","","","","","","","","","","","","","","",""
"","","","","63d80b500adef5b476e289a4","bdp_wmem","Mon Mar 13 2023 14:47:53 GMT-0400 (Eastern Daylight Time)","580097","Match,No Match","instructions","1","1218","0.0-1.0","[{""page_index"":0,""viewing_time"":1215}]","1215","","","","","","","","","","","","","","",""
"fullscreenexit","2","4915","fullscreenexit","63d80b500adef5b476e289a4","bdp_wmem","Mon Mar 13 2023 14:47:53 GMT-0400 (Eastern Daylight Time)","580097","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","63d80b500adef5b476e289a4","bdp_wmem","Mon Mar 13 2023 14:47:53 GMT-0400 (Eastern Daylight Time)","580097","Match,No Match","fullscreen","2","5895","0.0-2.0","","","true","","","","","","","","","","","","","",""
"","","","fullscreenfail","63d80b500adef5b476e289a4","bdp_wmem","Mon Mar 13 2023 14:47:53 GMT-0400 (Eastern Daylight Time)","580097","Match,No Match","image-keyboard-response","3","7255","0.0-3.0-0.0","","1358","","","32","","","","","","","","","","","",""
"","","","","63d80b500adef5b476e289a4","bdp_wmem","Mon Mar 13 2023 14:47:53 GMT-0400 (Eastern Daylight Time)","580097","Match,No Match","instructions","4","66632","0.0-4.0","[{""page_index"":0,""viewing_time"":13642},{""page_index"":1,""viewing_time"":20187},{""page_index"":2,""viewing_time"":8799},{""page_index"":3,""viewing_time"":3964},{""page_index"":4,""viewing_time"":12528}]","59120","","","","","","","","","","","","","","",""
"","","","","63d80b500adef5b476e289a4","bdp_wmem","Mon Mar 13 2023 14:47:53 GMT-0400 (Eastern Daylight Time)","580097","Match,No Match","html-keyboard-response","5","67135","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63d80b500adef5b476e289a4","bdp_wmem","Mon Mar 13 2023 14:47:53 GMT-0400 (Eastern Daylight Time)","580097","Match,No Match","html-keyboard-response","6","71637","0.0-5.0-2.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw003.bmp","1,0,1","noMatchOutcome","i","4500","","","","",""
"","","","","63d80b500adef5b476e289a4","bdp_wmem","Mon Mar 13 2023 14:47:53 GMT-0400 (Eastern Daylight Time)","580097","Match,No Match","html-keyboard-response","7","75641","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","63d80b500adef5b476e289a4","bdp_wmem","Mon Mar 13 2023 14:47:53 GMT-0400 (Eastern Daylight Time)","580097","Match,No Match","html-keyboard-response","8","78197","0.0-5.0-4.0","","2553","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw003.bmp","1,0,1","noMatchOutcome","i","4500","trustrating_stim/white_mw003.bmp","red","Keep","PRACTICE","1"
