"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","numBlurs","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","54","299332","0.0-7.0-4.3","","","1466","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw070.bmp","0,1","noMatchOutcome","i","3000","trustrating_stim/white_mw078.bmp","green","Share","REAL","1"
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","55","299840","0.0-7.0-5.3","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","56","300351","0.0-7.0-1.4","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","57","303360","0.0-7.0-2.4","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw042.bmp","1,0","Match","e","3000","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","58","307375","0.0-7.0-3.4","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","59","309086","0.0-7.0-4.4","","","1709","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw042.bmp","1,0","Match","e","3000","trustrating_stim/white_mw042.bmp","red","Keep","REAL","1"
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","60","309599","0.0-7.0-5.4","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","61","310113","0.0-7.0-1.5","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","62","314624","0.0-7.0-2.5","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw010.bmp","0,1,1","noMatchOutcome","i","4500","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","63","318629","0.0-7.0-3.5","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","64","319828","0.0-7.0-4.5","","","1197","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw010.bmp","0,1,1","noMatchOutcome","i","4500","trustrating_stim/white_mw085.bmp","green","Share","REAL","0"
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","65","320341","0.0-7.0-5.5","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","66","320852","0.0-7.0-1.6","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","67","323861","0.0-7.0-2.6","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw042.bmp","1,0","Match","e","3000","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","68","327869","0.0-7.0-3.6","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","69","329972","0.0-7.0-4.6","","","2101","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw042.bmp","1,0","Match","e","3000","trustrating_stim/white_mw070.bmp","green","Share","REAL","0"
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","70","330480","0.0-7.0-5.6","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","71","330992","0.0-7.0-1.7","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","72","335496","0.0-7.0-2.7","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw091.bmp","0,1,1","Match","e","4500","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","73","339500","0.0-7.0-3.7","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","74","339924","0.0-7.0-4.7","","","423","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw091.bmp","0,1,1","Match","e","4500","trustrating_stim/white_mw091.bmp","green","Share","REAL","1"
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","75","340427","0.0-7.0-5.7","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","76","340937","0.0-7.0-1.8","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","77","342445","0.0-7.0-2.8","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw042.bmp","1","noMatchFace","i","1500","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","78","346450","0.0-7.0-3.8","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","79","347700","0.0-7.0-4.8","","","1248","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw042.bmp","1","noMatchFace","i","1500","trustrating_stim/white_mw091.bmp","green","Share","REAL","0"
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","80","348204","0.0-7.0-5.8","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","81","348713","0.0-7.0-1.9","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","82","353231","0.0-7.0-2.9","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw003.bmp","0,1,0","noMatchOutcome","i","4500","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","83","357235","0.0-7.0-3.9","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","84","358556","0.0-7.0-4.9","","","1319","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw003.bmp","0,1,0","noMatchOutcome","i","4500","trustrating_stim/white_mw042.bmp","red","Keep","REAL","0"
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","85","359067","0.0-7.0-5.9","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","86","359580","0.0-7.0-1.10","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","87","362586","0.0-7.0-2.10","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw085.bmp","1,0","Match","e","3000","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","88","366599","0.0-7.0-3.10","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","89","367410","0.0-7.0-4.10","","","809","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw085.bmp","1,0","Match","e","3000","trustrating_stim/white_mw042.bmp","green","Share","REAL","0"
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","90","367915","0.0-7.0-5.10","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","91","368426","0.0-7.0-1.11","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","92","369932","0.0-7.0-2.11","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw078.bmp","1","noMatchFace","i","1500","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","93","373943","0.0-7.0-3.11","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","94","375213","0.0-7.0-4.11","","","1268","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw078.bmp","1","noMatchFace","i","1500","trustrating_stim/white_mw085.bmp","green","Share","REAL","1"
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","95","375723","0.0-7.0-5.11","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","96","376236","0.0-7.0-1.12","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","97","377741","0.0-7.0-2.12","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw042.bmp","0","noMatchOutcome","i","1500","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","98","381743","0.0-7.0-3.12","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","99","382659","0.0-7.0-4.12","","","915","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw042.bmp","0","noMatchOutcome","i","1500","trustrating_stim/white_mw042.bmp","green","Share","REAL","0"
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","100","383162","0.0-7.0-5.12","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","101","383674","0.0-7.0-1.13","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","102","386688","0.0-7.0-2.13","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw003.bmp","0,1","noMatchFace","i","3000","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","103","390689","0.0-7.0-3.13","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","104","392028","0.0-7.0-4.13","","","1337","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw003.bmp","0,1","noMatchFace","i","3000","trustrating_stim/white_mw078.bmp","green","Share","REAL","1"
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","105","392542","0.0-7.0-5.13","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","106","393054","0.0-7.0-1.14","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","107","394556","0.0-7.0-2.14","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw003.bmp","0","Match","e","1500","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","108","398571","0.0-7.0-3.14","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
