"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"pavlovia","0","3","0.0-0.0","5ec0aeb3d216ee36d856ead2","bdp_wmem","Wed Mar 15 2023 23:34:30 GMT-0400 (Eastern Daylight Time)","544849","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","1842","0.0-1.0","5ec0aeb3d216ee36d856ead2","bdp_wmem","Wed Mar 15 2023 23:34:30 GMT-0400 (Eastern Daylight Time)","544849","Match,No Match","[{""page_index"":0,""viewing_time"":1838}]","1838","","","","","","","","","","","","","","","","","","",""
"","","","","5ec0aeb3d216ee36d856ead2","bdp_wmem","Wed Mar 15 2023 23:34:30 GMT-0400 (Eastern Daylight Time)","544849","Match,No Match","","","fullscreenenter","2","4022","fullscreenenter","","","","","","","","","","","","","","",""
"fullscreen","2","4985","0.0-2.0","5ec0aeb3d216ee36d856ead2","bdp_wmem","Wed Mar 15 2023 23:34:30 GMT-0400 (Eastern Daylight Time)","544849","Match,No Match","","","","","","","true","","","","","","","","","","","","","",""
"instructions","3","34366","0.0-4.0","5ec0aeb3d216ee36d856ead2","bdp_wmem","Wed Mar 15 2023 23:34:30 GMT-0400 (Eastern Daylight Time)","544849","Match,No Match","[{""page_index"":0,""viewing_time"":125},{""page_index"":1,""viewing_time"":1781},{""page_index"":2,""viewing_time"":14219},{""page_index"":3,""viewing_time"":6004},{""page_index"":4,""viewing_time"":7251}]","29380","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","4","34868","0.0-5.0-1.0","5ec0aeb3d216ee36d856ead2","bdp_wmem","Wed Mar 15 2023 23:34:30 GMT-0400 (Eastern Daylight Time)","544849","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","5","36370","0.0-5.0-2.0","5ec0aeb3d216ee36d856ead2","bdp_wmem","Wed Mar 15 2023 23:34:30 GMT-0400 (Eastern Daylight Time)","544849","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw085.bmp","0","noMatchFace","i","1500","","","","",""
"html-keyboard-response","6","40372","0.0-5.0-3.0","5ec0aeb3d216ee36d856ead2","bdp_wmem","Wed Mar 15 2023 23:34:30 GMT-0400 (Eastern Daylight Time)","544849","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","7","42752","0.0-5.0-4.0","5ec0aeb3d216ee36d856ead2","bdp_wmem","Wed Mar 15 2023 23:34:30 GMT-0400 (Eastern Daylight Time)","544849","Match,No Match","","2379","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw085.bmp","0","noMatchFace","i","1500","trustrating_stim/white_mw091.bmp","red","Keep","PRACTICE","1"
"html-keyboard-response","8","43255","0.0-5.0-5.0","5ec0aeb3d216ee36d856ead2","bdp_wmem","Wed Mar 15 2023 23:34:30 GMT-0400 (Eastern Daylight Time)","544849","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","9","43756","0.0-5.0-1.1","5ec0aeb3d216ee36d856ead2","bdp_wmem","Wed Mar 15 2023 23:34:30 GMT-0400 (Eastern Daylight Time)","544849","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
