"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"focus","0","0","focusevent","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","pavlovia","0","1","0.0-0.0","","","","","","","","","","","","","","","","",""
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","instructions","1","2441","0.0-1.0","[{""page_index"":0,""viewing_time"":2438}]","2438","","","","","","","","","","","","","","",""
"fullscreenexit","2","4044","fullscreenexit","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","fullscreen","2","4843","0.0-2.0","","","true","","","","","","","","","","","","","",""
"","","","fullscreenfail","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","image-keyboard-response","3","5666","0.0-3.0-0.0","","821","","","32","","","","","","","","","","","",""
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","instructions","4","61416","0.0-4.0","[{""page_index"":0,""viewing_time"":20551},{""page_index"":1,""viewing_time"":20915},{""page_index"":2,""viewing_time"":4102},{""page_index"":3,""viewing_time"":4247},{""page_index"":4,""viewing_time"":5672}]","55488","","","","","","","","","","","","","","",""
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","html-keyboard-response","5","61923","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","html-keyboard-response","6","63431","0.0-5.0-2.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw040.bmp","0","Match","e","1500","","","","",""
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","html-keyboard-response","7","67446","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","html-keyboard-response","8","68281","0.0-5.0-4.0","","834","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw040.bmp","0","Match","e","1500","trustrating_stim/white_mw040.bmp","red","Keep","PRACTICE","1"
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","html-keyboard-response","9","68787","0.0-5.0-5.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","html-keyboard-response","10","69299","0.0-5.0-1.1","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","html-keyboard-response","11","73808","0.0-5.0-2.1","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw070.bmp","1,0,0","Match","e","4500","","","","",""
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","html-keyboard-response","12","77824","0.0-5.0-3.1","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","html-keyboard-response","13","79862","0.0-5.0-4.1","","2037","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw070.bmp","1,0,0","Match","e","4500","trustrating_stim/white_mw070.bmp","red","Keep","PRACTICE","1"
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","html-keyboard-response","14","80363","0.0-5.0-5.1","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","html-keyboard-response","15","80876","0.0-5.0-1.2","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","html-keyboard-response","16","85392","0.0-5.0-2.2","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw085.bmp","1,1,0","noMatchOutcome","i","4500","","","","",""
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","html-keyboard-response","17","89402","0.0-5.0-3.2","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","html-keyboard-response","18","90856","0.0-5.0-4.2","","1452","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw085.bmp","1,1,0","noMatchOutcome","i","4500","trustrating_stim/white_mw012.bmp","red","Keep","PRACTICE","1"
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","html-keyboard-response","19","91358","0.0-5.0-5.2","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","html-keyboard-response","20","91867","0.0-5.0-1.3","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","html-keyboard-response","21","94879","0.0-5.0-2.3","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw042.bmp","1,0","Match","e","3000","","","","",""
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","html-keyboard-response","22","98883","0.0-5.0-3.3","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","html-keyboard-response","23","100125","0.0-5.0-4.3","","1242","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw042.bmp","1,0","Match","e","3000","trustrating_stim/white_mw010.bmp","green","Share","PRACTICE","1"
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","html-keyboard-response","24","100640","0.0-5.0-5.3","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","html-keyboard-response","25","101151","0.0-5.0-1.4","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","html-keyboard-response","26","102665","0.0-5.0-2.4","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw038.bmp","1","noMatchFace","i","1500","","","","",""
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","html-keyboard-response","27","106664","0.0-5.0-3.4","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","html-keyboard-response","28","107908","0.0-5.0-4.4","","1243","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw038.bmp","1","noMatchFace","i","1500","trustrating_stim/white_mw003.bmp","green","Share","PRACTICE","1"
"","","","","5d9303bbc400a90018821b13","bdp_wmem","Mon Mar 13 2023 00:15:37 GMT-0400 (Eastern Daylight Time)","560350","Match,No Match","html-keyboard-response","29","108422","0.0-5.0-5.4","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
