"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"focus","0","0","focusevent","5e55e83cc65ccb5ed547cb04","bdp_wmem","Fri Mar 10 2023 12:11:32 GMT-0800 (Pacific Standard Time)","642937","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","5e55e83cc65ccb5ed547cb04","bdp_wmem","Fri Mar 10 2023 12:11:32 GMT-0800 (Pacific Standard Time)","642937","Match,No Match","pavlovia","0","1","0.0-0.0","","","","","","","","","","","","","","","","",""
"","","","","5e55e83cc65ccb5ed547cb04","bdp_wmem","Fri Mar 10 2023 12:11:32 GMT-0800 (Pacific Standard Time)","642937","Match,No Match","instructions","1","1874","0.0-1.0","[{""page_index"":0,""viewing_time"":1871}]","1871","","","","","","","","","","","","","","",""
"fullscreenexit","2","45085","fullscreenexit","5e55e83cc65ccb5ed547cb04","bdp_wmem","Fri Mar 10 2023 12:11:32 GMT-0800 (Pacific Standard Time)","642937","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","5e55e83cc65ccb5ed547cb04","bdp_wmem","Fri Mar 10 2023 12:11:32 GMT-0800 (Pacific Standard Time)","642937","Match,No Match","fullscreen","2","45878","0.0-2.0","","","true","","","","","","","","","","","","","",""
"","","","fullscreenfail","5e55e83cc65ccb5ed547cb04","bdp_wmem","Fri Mar 10 2023 12:11:32 GMT-0800 (Pacific Standard Time)","642937","Match,No Match","image-keyboard-response","3","48248","0.0-3.0-0.0","","2367","","","32","","","","","","","","","","","",""
"","","","","5e55e83cc65ccb5ed547cb04","bdp_wmem","Fri Mar 10 2023 12:11:32 GMT-0800 (Pacific Standard Time)","642937","Match,No Match","instructions","4","149223","0.0-4.0","[{""page_index"":0,""viewing_time"":34868},{""page_index"":1,""viewing_time"":43262},{""page_index"":2,""viewing_time"":98},{""page_index"":3,""viewing_time"":49},{""page_index"":4,""viewing_time"":22437}]","100714","","","","","","","","","","","","","","",""
"","","","","5e55e83cc65ccb5ed547cb04","bdp_wmem","Fri Mar 10 2023 12:11:32 GMT-0800 (Pacific Standard Time)","642937","Match,No Match","html-keyboard-response","5","149732","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5e55e83cc65ccb5ed547cb04","bdp_wmem","Fri Mar 10 2023 12:11:32 GMT-0800 (Pacific Standard Time)","642937","Match,No Match","html-keyboard-response","6","152738","0.0-5.0-2.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw042.bmp","0,1","Match","e","3000","","","","",""
"","","","","5e55e83cc65ccb5ed547cb04","bdp_wmem","Fri Mar 10 2023 12:11:32 GMT-0800 (Pacific Standard Time)","642937","Match,No Match","html-keyboard-response","7","156741","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
