"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"pavlovia","0","7","0.0-0.0","572041d6fd3a5200093c1295","bdp_wmem","Sun Mar 12 2023 18:36:27 GMT-0500 (Central Daylight Time)","568605","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","2316","0.0-1.0","572041d6fd3a5200093c1295","bdp_wmem","Sun Mar 12 2023 18:36:27 GMT-0500 (Central Daylight Time)","568605","Match,No Match","[{""page_index"":0,""viewing_time"":2308}]","2308","","","","","","","","","","","","","","","","","","",""
"","","","","572041d6fd3a5200093c1295","bdp_wmem","Sun Mar 12 2023 18:36:27 GMT-0500 (Central Daylight Time)","568605","Match,No Match","","","fullscreenenter","2","3618","fullscreenenter","","","","","","","","","","","","","","",""
"fullscreen","2","4592","0.0-2.0","572041d6fd3a5200093c1295","bdp_wmem","Sun Mar 12 2023 18:36:27 GMT-0500 (Central Daylight Time)","568605","Match,No Match","","","","","","","true","","","","","","","","","","","","","",""
"instructions","3","46258","0.0-4.0","572041d6fd3a5200093c1295","bdp_wmem","Sun Mar 12 2023 18:36:27 GMT-0500 (Central Daylight Time)","568605","Match,No Match","[{""page_index"":0,""viewing_time"":11261},{""page_index"":1,""viewing_time"":20743},{""page_index"":2,""viewing_time"":5692},{""page_index"":3,""viewing_time"":1764},{""page_index"":4,""viewing_time"":2204}]","41664","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","4","46768","0.0-5.0-1.0","572041d6fd3a5200093c1295","bdp_wmem","Sun Mar 12 2023 18:36:27 GMT-0500 (Central Daylight Time)","568605","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","5","51278","0.0-5.0-2.0","572041d6fd3a5200093c1295","bdp_wmem","Sun Mar 12 2023 18:36:27 GMT-0500 (Central Daylight Time)","568605","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw042.bmp","1,0,1","noMatchOutcome","i","4500","","","","",""
"html-keyboard-response","6","55287","0.0-5.0-3.0","572041d6fd3a5200093c1295","bdp_wmem","Sun Mar 12 2023 18:36:27 GMT-0500 (Central Daylight Time)","568605","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","7","57219","0.0-5.0-4.0","572041d6fd3a5200093c1295","bdp_wmem","Sun Mar 12 2023 18:36:27 GMT-0500 (Central Daylight Time)","568605","Match,No Match","","1930","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw042.bmp","1,0,1","noMatchOutcome","i","4500","trustrating_stim/white_mw012.bmp","red","Keep","PRACTICE","0"
"html-keyboard-response","8","57730","0.0-5.0-5.0","572041d6fd3a5200093c1295","bdp_wmem","Sun Mar 12 2023 18:36:27 GMT-0500 (Central Daylight Time)","568605","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
