"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"pavlovia","0","1","0.0-0.0","5722c95274e7ff0011a6f011","bdp_wmem","Wed Mar 15 2023 12:40:16 GMT-0600 (Mountain Daylight Time)","580503","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","1576","0.0-1.0","5722c95274e7ff0011a6f011","bdp_wmem","Wed Mar 15 2023 12:40:16 GMT-0600 (Mountain Daylight Time)","580503","Match,No Match","[{""page_index"":0,""viewing_time"":1575}]","1575","","","","","","","","","","","","","","","","","","",""
"","","","","5722c95274e7ff0011a6f011","bdp_wmem","Wed Mar 15 2023 12:40:16 GMT-0600 (Mountain Daylight Time)","580503","Match,No Match","","","fullscreenenter","2","3883","fullscreenenter","","","","","","","","","","","","","","",""
"fullscreen","2","4881","0.0-2.0","5722c95274e7ff0011a6f011","bdp_wmem","Wed Mar 15 2023 12:40:16 GMT-0600 (Mountain Daylight Time)","580503","Match,No Match","","","","","","","true","","","","","","","","","","","","","",""
"instructions","3","71656","0.0-4.0","5722c95274e7ff0011a6f011","bdp_wmem","Wed Mar 15 2023 12:40:16 GMT-0600 (Mountain Daylight Time)","580503","Match,No Match","[{""page_index"":0,""viewing_time"":27634},{""page_index"":1,""viewing_time"":29042},{""page_index"":2,""viewing_time"":4498},{""page_index"":3,""viewing_time"":3079},{""page_index"":4,""viewing_time"":2522}]","66775","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","4","72158","0.0-5.0-1.0","5722c95274e7ff0011a6f011","bdp_wmem","Wed Mar 15 2023 12:40:16 GMT-0600 (Mountain Daylight Time)","580503","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","5","76660","0.0-5.0-2.0","5722c95274e7ff0011a6f011","bdp_wmem","Wed Mar 15 2023 12:40:16 GMT-0600 (Mountain Daylight Time)","580503","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw013.bmp","1,0,0","Match","e","4500","","","","",""
"html-keyboard-response","6","80661","0.0-5.0-3.0","5722c95274e7ff0011a6f011","bdp_wmem","Wed Mar 15 2023 12:40:16 GMT-0600 (Mountain Daylight Time)","580503","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","7","82727","0.0-5.0-4.0","5722c95274e7ff0011a6f011","bdp_wmem","Wed Mar 15 2023 12:40:16 GMT-0600 (Mountain Daylight Time)","580503","Match,No Match","","2065","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw013.bmp","1,0,0","Match","e","4500","trustrating_stim/white_mw013.bmp","red","Keep","PRACTICE","1"
"html-keyboard-response","8","83228","0.0-5.0-5.0","5722c95274e7ff0011a6f011","bdp_wmem","Wed Mar 15 2023 12:40:16 GMT-0600 (Mountain Daylight Time)","580503","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","9","83729","0.0-5.0-1.1","5722c95274e7ff0011a6f011","bdp_wmem","Wed Mar 15 2023 12:40:16 GMT-0600 (Mountain Daylight Time)","580503","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
