"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"focus","0","0","focusevent","asf1294","bdp_wmem","Tue Mar 01 2022 11:26:50 GMT-0500 (Eastern Standard Time)","521606","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","asf1294","bdp_wmem","Tue Mar 01 2022 11:26:50 GMT-0500 (Eastern Standard Time)","521606","Match,No Match","pavlovia","0","2","0.0-0.0","","","","","","","","","","","","","","","","",""
"","","","","asf1294","bdp_wmem","Tue Mar 01 2022 11:26:50 GMT-0500 (Eastern Standard Time)","521606","Match,No Match","instructions","1","4850","0.0-1.0","[{""page_index"":0,""viewing_time"":4847}]","4847","","","","","","","","","","","","","","",""
"fullscreenexit","2","9420","fullscreenexit","asf1294","bdp_wmem","Tue Mar 01 2022 11:26:50 GMT-0500 (Eastern Standard Time)","521606","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","asf1294","bdp_wmem","Tue Mar 01 2022 11:26:50 GMT-0500 (Eastern Standard Time)","521606","Match,No Match","fullscreen","2","10163","0.0-2.0","","","true","","","","","","","","","","","","","",""
"fullscreenexit","3","10702","fullscreenexit","asf1294","bdp_wmem","Tue Mar 01 2022 11:26:50 GMT-0500 (Eastern Standard Time)","521606","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","fullscreenfail","asf1294","bdp_wmem","Tue Mar 01 2022 11:26:50 GMT-0500 (Eastern Standard Time)","521606","Match,No Match","image-keyboard-response","3","13278","0.0-3.0-0.0","","3110","","","32","","","","","","","","","","","",""
"","","","","asf1294","bdp_wmem","Tue Mar 01 2022 11:26:50 GMT-0500 (Eastern Standard Time)","521606","Match,No Match","instructions","4","47472","0.0-4.0","[{""page_index"":0,""viewing_time"":4422},{""page_index"":1,""viewing_time"":3165},{""page_index"":2,""viewing_time"":8524},{""page_index"":3,""viewing_time"":6852},{""page_index"":4,""viewing_time"":10976}]","33940","","","","","","","","","","","","","","",""
"","","","","asf1294","bdp_wmem","Tue Mar 01 2022 11:26:50 GMT-0500 (Eastern Standard Time)","521606","Match,No Match","html-keyboard-response","5","47978","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","asf1294","bdp_wmem","Tue Mar 01 2022 11:26:50 GMT-0500 (Eastern Standard Time)","521606","Match,No Match","html-keyboard-response","6","49480","0.0-5.0-2.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw038.bmp","0","noMatchFace","i","1500","","","","",""
"","","","","asf1294","bdp_wmem","Tue Mar 01 2022 11:26:50 GMT-0500 (Eastern Standard Time)","521606","Match,No Match","html-keyboard-response","7","53482","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
