"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"pavlovia","0","2","0.0-0.0","64057cd2806cfdca58f0de34","bdp_wmem","Mon Mar 13 2023 21:21:14 GMT-0700 (Pacific Daylight Time)","566840","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","2966","0.0-1.0","64057cd2806cfdca58f0de34","bdp_wmem","Mon Mar 13 2023 21:21:14 GMT-0700 (Pacific Daylight Time)","566840","Match,No Match","[{""page_index"":0,""viewing_time"":2964}]","2964","","","","","","","","","","","","","","","","","","",""
"","","","","64057cd2806cfdca58f0de34","bdp_wmem","Mon Mar 13 2023 21:21:14 GMT-0700 (Pacific Daylight Time)","566840","Match,No Match","","","fullscreenenter","2","5383","fullscreenenter","","","","","","","","","","","","","","",""
"fullscreen","2","6370","0.0-2.0","64057cd2806cfdca58f0de34","bdp_wmem","Mon Mar 13 2023 21:21:14 GMT-0700 (Pacific Daylight Time)","566840","Match,No Match","","","","","","","true","","","","","","","","","","","","","",""
"instructions","3","69081","0.0-4.0","64057cd2806cfdca58f0de34","bdp_wmem","Mon Mar 13 2023 21:21:14 GMT-0700 (Pacific Daylight Time)","566840","Match,No Match","[{""page_index"":0,""viewing_time"":17134},{""page_index"":1,""viewing_time"":24115},{""page_index"":2,""viewing_time"":10922},{""page_index"":3,""viewing_time"":5451},{""page_index"":4,""viewing_time"":5089}]","62711","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","4","69583","0.0-5.0-1.0","64057cd2806cfdca58f0de34","bdp_wmem","Mon Mar 13 2023 21:21:14 GMT-0700 (Pacific Daylight Time)","566840","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","5","72585","0.0-5.0-2.0","64057cd2806cfdca58f0de34","bdp_wmem","Mon Mar 13 2023 21:21:14 GMT-0700 (Pacific Daylight Time)","566840","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw085.bmp","0,1","Match","e","3000","","","","",""
"html-keyboard-response","6","76586","0.0-5.0-3.0","64057cd2806cfdca58f0de34","bdp_wmem","Mon Mar 13 2023 21:21:14 GMT-0700 (Pacific Daylight Time)","566840","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","7","78352","0.0-5.0-4.0","64057cd2806cfdca58f0de34","bdp_wmem","Mon Mar 13 2023 21:21:14 GMT-0700 (Pacific Daylight Time)","566840","Match,No Match","","1766","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw085.bmp","0,1","Match","e","3000","trustrating_stim/white_mw085.bmp","green","Share","PRACTICE","1"
"html-keyboard-response","8","78852","0.0-5.0-5.0","64057cd2806cfdca58f0de34","bdp_wmem","Mon Mar 13 2023 21:21:14 GMT-0700 (Pacific Daylight Time)","566840","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","9","79354","0.0-5.0-1.1","64057cd2806cfdca58f0de34","bdp_wmem","Mon Mar 13 2023 21:21:14 GMT-0700 (Pacific Daylight Time)","566840","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","10","83863","0.0-5.0-2.1","64057cd2806cfdca58f0de34","bdp_wmem","Mon Mar 13 2023 21:21:14 GMT-0700 (Pacific Daylight Time)","566840","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw013.bmp","0,1,1","noMatchOutcome","i","4500","","","","",""
"html-keyboard-response","11","87864","0.0-5.0-3.1","64057cd2806cfdca58f0de34","bdp_wmem","Mon Mar 13 2023 21:21:14 GMT-0700 (Pacific Daylight Time)","566840","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","12","89509","0.0-5.0-4.1","64057cd2806cfdca58f0de34","bdp_wmem","Mon Mar 13 2023 21:21:14 GMT-0700 (Pacific Daylight Time)","566840","Match,No Match","","1644","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw013.bmp","0,1,1","noMatchOutcome","i","4500","trustrating_stim/white_mw012.bmp","green","Share","PRACTICE","0"
"html-keyboard-response","13","90010","0.0-5.0-5.1","64057cd2806cfdca58f0de34","bdp_wmem","Mon Mar 13 2023 21:21:14 GMT-0700 (Pacific Daylight Time)","566840","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","14","90511","0.0-5.0-1.2","64057cd2806cfdca58f0de34","bdp_wmem","Mon Mar 13 2023 21:21:14 GMT-0700 (Pacific Daylight Time)","566840","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
