"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"focus","0","0","focusevent","5f721a81ee2a860fe028a8a4","bdp_wmem","Sat Apr 08 2023 08:53:03 GMT-0700 (Pacific Daylight Time)","693747","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","5f721a81ee2a860fe028a8a4","bdp_wmem","Sat Apr 08 2023 08:53:03 GMT-0700 (Pacific Daylight Time)","693747","Match,No Match","pavlovia","0","4","0.0-0.0","","","","","","","","","","","","","","","","",""
"","","","","5f721a81ee2a860fe028a8a4","bdp_wmem","Sat Apr 08 2023 08:53:03 GMT-0700 (Pacific Daylight Time)","693747","Match,No Match","instructions","1","4164","0.0-1.0","[{""page_index"":0,""viewing_time"":4160}]","4160","","","","","","","","","","","","","","",""
"fullscreenexit","2","7709","fullscreenexit","5f721a81ee2a860fe028a8a4","bdp_wmem","Sat Apr 08 2023 08:53:03 GMT-0700 (Pacific Daylight Time)","693747","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","5f721a81ee2a860fe028a8a4","bdp_wmem","Sat Apr 08 2023 08:53:03 GMT-0700 (Pacific Daylight Time)","693747","Match,No Match","fullscreen","2","8519","0.0-2.0","","","true","","","","","","","","","","","","","",""
"fullscreenexit","3","13668","fullscreenexit","5f721a81ee2a860fe028a8a4","bdp_wmem","Sat Apr 08 2023 08:53:03 GMT-0700 (Pacific Daylight Time)","693747","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","fullscreenfail","5f721a81ee2a860fe028a8a4","bdp_wmem","Sat Apr 08 2023 08:53:03 GMT-0700 (Pacific Daylight Time)","693747","Match,No Match","image-keyboard-response","3","15332","0.0-3.0-0.0","","6810","","","32","","","","","","","","","","","",""
"","","","","5f721a81ee2a860fe028a8a4","bdp_wmem","Sat Apr 08 2023 08:53:03 GMT-0700 (Pacific Daylight Time)","693747","Match,No Match","instructions","4","186131","0.0-4.0","[{""page_index"":0,""viewing_time"":35147},{""page_index"":1,""viewing_time"":96816},{""page_index"":2,""viewing_time"":19216},{""page_index"":3,""viewing_time"":8720},{""page_index"":4,""viewing_time"":10639}]","170538","","","","","","","","","","","","","","",""
"","","","","5f721a81ee2a860fe028a8a4","bdp_wmem","Sat Apr 08 2023 08:53:03 GMT-0700 (Pacific Daylight Time)","693747","Match,No Match","html-keyboard-response","5","186648","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5f721a81ee2a860fe028a8a4","bdp_wmem","Sat Apr 08 2023 08:53:03 GMT-0700 (Pacific Daylight Time)","693747","Match,No Match","html-keyboard-response","6","189653","0.0-5.0-2.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw042.bmp","1,0","Match","e","3000","","","","",""
"","","","","5f721a81ee2a860fe028a8a4","bdp_wmem","Sat Apr 08 2023 08:53:03 GMT-0700 (Pacific Daylight Time)","693747","Match,No Match","html-keyboard-response","7","193662","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5f721a81ee2a860fe028a8a4","bdp_wmem","Sat Apr 08 2023 08:53:03 GMT-0700 (Pacific Daylight Time)","693747","Match,No Match","html-keyboard-response","8","195044","0.0-5.0-4.0","","1380","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw042.bmp","1,0","Match","e","3000","trustrating_stim/white_mw003.bmp","green","Share","PRACTICE","1"
"","","","","5f721a81ee2a860fe028a8a4","bdp_wmem","Sat Apr 08 2023 08:53:03 GMT-0700 (Pacific Daylight Time)","693747","Match,No Match","html-keyboard-response","9","195558","0.0-5.0-5.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
