"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"focus","0","0","focusevent","6320e37620d067c7d322246a","bdp_wmem","Sat Apr 08 2023 11:35:40 GMT-0400 (Eastern Daylight Time)","656993","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","6320e37620d067c7d322246a","bdp_wmem","Sat Apr 08 2023 11:35:40 GMT-0400 (Eastern Daylight Time)","656993","Match,No Match","pavlovia","0","1","0.0-0.0","","","","","","","","","","","","","","","","",""
"","","","","6320e37620d067c7d322246a","bdp_wmem","Sat Apr 08 2023 11:35:40 GMT-0400 (Eastern Daylight Time)","656993","Match,No Match","instructions","1","4041","0.0-1.0","[{""page_index"":0,""viewing_time"":4040}]","4040","","","","","","","","","","","","","","",""
"fullscreenexit","2","6764","fullscreenexit","6320e37620d067c7d322246a","bdp_wmem","Sat Apr 08 2023 11:35:40 GMT-0400 (Eastern Daylight Time)","656993","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","6320e37620d067c7d322246a","bdp_wmem","Sat Apr 08 2023 11:35:40 GMT-0400 (Eastern Daylight Time)","656993","Match,No Match","fullscreen","2","7762","0.0-2.0","","","true","","","","","","","","","","","","","",""
"","","","fullscreenfail","6320e37620d067c7d322246a","bdp_wmem","Sat Apr 08 2023 11:35:40 GMT-0400 (Eastern Daylight Time)","656993","Match,No Match","image-keyboard-response","3","9334","0.0-3.0-0.0","","1571","","","32","","","","","","","","","","","",""
"","","","","6320e37620d067c7d322246a","bdp_wmem","Sat Apr 08 2023 11:35:40 GMT-0400 (Eastern Daylight Time)","656993","Match,No Match","instructions","4","127323","0.0-4.0","[{""page_index"":0,""viewing_time"":30070},{""page_index"":1,""viewing_time"":52214},{""page_index"":2,""viewing_time"":17277},{""page_index"":3,""viewing_time"":9655},{""page_index"":4,""viewing_time"":8522}]","117738","","","","","","","","","","","","","","",""
"","","","","6320e37620d067c7d322246a","bdp_wmem","Sat Apr 08 2023 11:35:40 GMT-0400 (Eastern Daylight Time)","656993","Match,No Match","html-keyboard-response","5","127825","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","6320e37620d067c7d322246a","bdp_wmem","Sat Apr 08 2023 11:35:40 GMT-0400 (Eastern Daylight Time)","656993","Match,No Match","html-keyboard-response","6","130827","0.0-5.0-2.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw013.bmp","1,0","noMatchFace","i","3000","","","","",""
"","","","","6320e37620d067c7d322246a","bdp_wmem","Sat Apr 08 2023 11:35:40 GMT-0400 (Eastern Daylight Time)","656993","Match,No Match","html-keyboard-response","7","134827","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
