"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","numBlurs","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","54","105033","0.0-7.0-4.3","","1040","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw042.bmp","0,1","noMatchOutcome","i","3000","trustrating_stim/white_mw042.bmp","red","Keep","REAL","1"
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","55","105546","0.0-7.0-5.3","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","56","106052","0.0-7.0-1.4","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","57","107557","0.0-7.0-2.4","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw092.bmp","0","noMatchFace","i","1500","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","58","111570","0.0-7.0-3.4","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","59","113664","0.0-7.0-4.4","","2093","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw092.bmp","0","noMatchFace","i","1500","trustrating_stim/white_mw003.bmp","red","Keep","REAL","0"
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","60","114178","0.0-7.0-5.4","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","61","114689","0.0-7.0-1.5","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","62","116198","0.0-7.0-2.5","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw085.bmp","0","Match","e","1500","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","63","120210","0.0-7.0-3.5","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","64","120611","0.0-7.0-4.5","","400","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw085.bmp","0","Match","e","1500","trustrating_stim/white_mw085.bmp","red","Keep","REAL","0"
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","65","121114","0.0-7.0-5.5","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","66","121627","0.0-7.0-1.6","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","67","123129","0.0-7.0-2.6","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw013.bmp","0","noMatchOutcome","i","1500","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","68","127136","0.0-7.0-3.6","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","69","127785","0.0-7.0-4.6","","648","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw013.bmp","0","noMatchOutcome","i","1500","trustrating_stim/white_mw013.bmp","green","Share","REAL","0"
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","70","128290","0.0-7.0-5.6","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","71","128805","0.0-7.0-1.7","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","72","131806","0.0-7.0-2.7","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw070.bmp","0,1","Match","e","3000","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","73","135822","0.0-7.0-3.7","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","74","136513","0.0-7.0-4.7","","690","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw070.bmp","0,1","Match","e","3000","trustrating_stim/white_mw070.bmp","green","Share","REAL","0"
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","75","137027","0.0-7.0-5.7","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","76","137540","0.0-7.0-1.8","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","77","142043","0.0-7.0-2.8","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw010.bmp","0,1,0","Match","e","4500","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","78","146059","0.0-7.0-3.8","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","79","146554","0.0-7.0-4.8","","495","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw010.bmp","0,1,0","Match","e","4500","trustrating_stim/white_mw013.bmp","green","Share","REAL","1"
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","80","147055","0.0-7.0-5.8","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","81","147556","0.0-7.0-1.9","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","82","150560","0.0-7.0-2.9","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw010.bmp","0,1","noMatchOutcome","i","3000","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","83","154564","0.0-7.0-3.9","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","84","154985","0.0-7.0-4.9","","421","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw010.bmp","0,1","noMatchOutcome","i","3000","trustrating_stim/white_mw040.bmp","green","Share","REAL","1"
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","85","155500","0.0-7.0-5.9","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","86","156006","0.0-7.0-1.10","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","87","160509","0.0-7.0-2.10","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw003.bmp","1,1,0","Match","e","4500","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","88","164520","0.0-7.0-3.10","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","89","164942","0.0-7.0-4.10","","421","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw003.bmp","1,1,0","Match","e","4500","trustrating_stim/white_mw038.bmp","green","Share","REAL","1"
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","90","165458","0.0-7.0-5.10","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","91","165974","0.0-7.0-1.11","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","92","167479","0.0-7.0-2.11","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw010.bmp","1","Match","e","1500","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","93","171480","0.0-7.0-3.11","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","94","172266","0.0-7.0-4.11","","785","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw010.bmp","1","Match","e","1500","trustrating_stim/white_mw010.bmp","green","Share","REAL","0"
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","95","172775","0.0-7.0-5.11","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","96","173288","0.0-7.0-1.12","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","97","176310","0.0-7.0-2.12","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw012.bmp","0,1","Match","e","3000","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","98","180319","0.0-7.0-3.12","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","99","181059","0.0-7.0-4.12","","739","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw012.bmp","0,1","Match","e","3000","trustrating_stim/white_mw013.bmp","red","Keep","REAL","1"
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","100","181572","0.0-7.0-5.12","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","101","182078","0.0-7.0-1.13","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","102","186590","0.0-7.0-2.13","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw070.bmp","0,1,0","noMatchOutcome","i","4500","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","103","190597","0.0-7.0-3.13","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","104","191162","0.0-7.0-4.13","","565","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw070.bmp","0,1,0","noMatchOutcome","i","4500","trustrating_stim/white_mw070.bmp","green","Share","REAL","1"
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","105","191671","0.0-7.0-5.13","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","106","192178","0.0-7.0-1.14","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_wmem","Tue Mar 14 2023 21:24:10 GMT-0400 (Eastern Daylight Time)","508224","Match,No Match","","html-keyboard-response","107","196691","0.0-7.0-2.14","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw091.bmp","1,1,0","Match","e","4500","","","","",""
