"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"focus","0","0","focusevent","6162341a644c08d5cca4b7bb","bdp_wmem","Sun Mar 12 2023 17:32:56 GMT-0400 (Eastern Daylight Time)","583980","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","6162341a644c08d5cca4b7bb","bdp_wmem","Sun Mar 12 2023 17:32:56 GMT-0400 (Eastern Daylight Time)","583980","Match,No Match","pavlovia","0","2","0.0-0.0","","","","","","","","","","","","","","","","",""
"","","","","6162341a644c08d5cca4b7bb","bdp_wmem","Sun Mar 12 2023 17:32:56 GMT-0400 (Eastern Daylight Time)","583980","Match,No Match","instructions","1","1588","0.0-1.0","[{""page_index"":0,""viewing_time"":1586}]","1586","","","","","","","","","","","","","","",""
"fullscreenexit","2","3271","fullscreenexit","6162341a644c08d5cca4b7bb","bdp_wmem","Sun Mar 12 2023 17:32:56 GMT-0400 (Eastern Daylight Time)","583980","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","6162341a644c08d5cca4b7bb","bdp_wmem","Sun Mar 12 2023 17:32:56 GMT-0400 (Eastern Daylight Time)","583980","Match,No Match","fullscreen","2","4053","0.0-2.0","","","true","","","","","","","","","","","","","",""
"","","","fullscreenfail","6162341a644c08d5cca4b7bb","bdp_wmem","Sun Mar 12 2023 17:32:56 GMT-0400 (Eastern Daylight Time)","583980","Match,No Match","image-keyboard-response","3","4615","0.0-3.0-0.0","","548","","","32","","","","","","","","","","","",""
"","","","","6162341a644c08d5cca4b7bb","bdp_wmem","Sun Mar 12 2023 17:32:56 GMT-0400 (Eastern Daylight Time)","583980","Match,No Match","instructions","4","75982","0.0-4.0","[{""page_index"":0,""viewing_time"":43991},{""page_index"":1,""viewing_time"":12018},{""page_index"":2,""viewing_time"":8157},{""page_index"":3,""viewing_time"":4377},{""page_index"":4,""viewing_time"":2571}]","71115","","","","","","","","","","","","","","",""
"","","","","6162341a644c08d5cca4b7bb","bdp_wmem","Sun Mar 12 2023 17:32:56 GMT-0400 (Eastern Daylight Time)","583980","Match,No Match","html-keyboard-response","5","76485","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","6162341a644c08d5cca4b7bb","bdp_wmem","Sun Mar 12 2023 17:32:56 GMT-0400 (Eastern Daylight Time)","583980","Match,No Match","html-keyboard-response","6","77992","0.0-5.0-2.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw010.bmp","0","noMatchFace","i","1500","","","","",""
"","","","","6162341a644c08d5cca4b7bb","bdp_wmem","Sun Mar 12 2023 17:32:56 GMT-0400 (Eastern Daylight Time)","583980","Match,No Match","html-keyboard-response","7","81993","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","6162341a644c08d5cca4b7bb","bdp_wmem","Sun Mar 12 2023 17:32:56 GMT-0400 (Eastern Daylight Time)","583980","Match,No Match","html-keyboard-response","8","82953","0.0-5.0-4.0","","958","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw010.bmp","0","noMatchFace","i","1500","trustrating_stim/white_mw085.bmp","red","Keep","PRACTICE","1"
"","","","","6162341a644c08d5cca4b7bb","bdp_wmem","Sun Mar 12 2023 17:32:56 GMT-0400 (Eastern Daylight Time)","583980","Match,No Match","html-keyboard-response","9","83456","0.0-5.0-5.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","6162341a644c08d5cca4b7bb","bdp_wmem","Sun Mar 12 2023 17:32:56 GMT-0400 (Eastern Daylight Time)","583980","Match,No Match","html-keyboard-response","10","83958","0.0-5.0-1.1","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
