"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr","numBlurs"
"pavlovia","0","7","0.0-0.0","6400d9235287137e7b62fd29","bdp_wmem","Sat Apr 08 2023 09:14:34 GMT-0700 (Pacific Daylight Time)","538822","Match,No Match","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","8091","0.0-1.0","6400d9235287137e7b62fd29","bdp_wmem","Sat Apr 08 2023 09:14:34 GMT-0700 (Pacific Daylight Time)","538822","Match,No Match","[{""page_index"":0,""viewing_time"":8082}]","8083","","","","","","","","","","","","","","","","","","","",""
"","","","","6400d9235287137e7b62fd29","bdp_wmem","Sat Apr 08 2023 09:14:34 GMT-0700 (Pacific Daylight Time)","538822","Match,No Match","","","fullscreenenter","2","9831","fullscreenenter","","","","","","","","","","","","","","","",""
"fullscreen","2","10783","0.0-2.0","6400d9235287137e7b62fd29","bdp_wmem","Sat Apr 08 2023 09:14:34 GMT-0700 (Pacific Daylight Time)","538822","Match,No Match","","","","","","","true","","","","","","","","","","","","","","",""
"instructions","3","40786","0.0-4.0","6400d9235287137e7b62fd29","bdp_wmem","Sat Apr 08 2023 09:14:34 GMT-0700 (Pacific Daylight Time)","538822","Match,No Match","[{""page_index"":0,""viewing_time"":15392},{""page_index"":1,""viewing_time"":6842},{""page_index"":2,""viewing_time"":3303},{""page_index"":3,""viewing_time"":1191},{""page_index"":4,""viewing_time"":3272}]","30000","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","4","41294","0.0-5.0-1.0","6400d9235287137e7b62fd29","bdp_wmem","Sat Apr 08 2023 09:14:34 GMT-0700 (Pacific Daylight Time)","538822","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"html-keyboard-response","5","45800","0.0-5.0-2.0","6400d9235287137e7b62fd29","bdp_wmem","Sat Apr 08 2023 09:14:34 GMT-0700 (Pacific Daylight Time)","538822","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw085.bmp","0,0,1","noMatchOutcome","i","4500","","","","","",""
"html-keyboard-response","6","49806","0.0-5.0-3.0","6400d9235287137e7b62fd29","bdp_wmem","Sat Apr 08 2023 09:14:34 GMT-0700 (Pacific Daylight Time)","538822","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"html-keyboard-response","7","52180","0.0-5.0-4.0","6400d9235287137e7b62fd29","bdp_wmem","Sat Apr 08 2023 09:14:34 GMT-0700 (Pacific Daylight Time)","538822","Match,No Match","","2372","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw085.bmp","0,0,1","noMatchOutcome","i","4500","trustrating_stim/white_mw085.bmp","red","Keep","PRACTICE","1",""
"html-keyboard-response","8","52690","0.0-5.0-5.0","6400d9235287137e7b62fd29","bdp_wmem","Sat Apr 08 2023 09:14:34 GMT-0700 (Pacific Daylight Time)","538822","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"html-keyboard-response","9","53193","0.0-5.0-1.1","6400d9235287137e7b62fd29","bdp_wmem","Sat Apr 08 2023 09:14:34 GMT-0700 (Pacific Daylight Time)","538822","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"html-keyboard-response","10","56197","0.0-5.0-2.1","6400d9235287137e7b62fd29","bdp_wmem","Sat Apr 08 2023 09:14:34 GMT-0700 (Pacific Daylight Time)","538822","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw042.bmp","1,0","noMatchOutcome","i","3000","","","","","",""
"html-keyboard-response","11","60204","0.0-5.0-3.1","6400d9235287137e7b62fd29","bdp_wmem","Sat Apr 08 2023 09:14:34 GMT-0700 (Pacific Daylight Time)","538822","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
