"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"html-keyboard-response","7","185085","0.0-5.0-4.0","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","955","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw091.bmp","1,0","Match","e","3000","trustrating_stim/white_mw085.bmp","green","Share","PRACTICE","1"
"html-keyboard-response","8","185594","0.0-5.0-5.0","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","9","186103","0.0-5.0-1.1","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","10","190614","0.0-5.0-2.1","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw042.bmp","1,0,0","noMatchOutcome","i","4500","","","","",""
"html-keyboard-response","11","194622","0.0-5.0-3.1","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","12","196126","0.0-5.0-4.1","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","1502","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw042.bmp","1,0,0","noMatchOutcome","i","4500","trustrating_stim/white_mw042.bmp","green","Share","PRACTICE","0"
"html-keyboard-response","13","196631","0.0-5.0-5.1","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","14","197134","0.0-5.0-1.2","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","15","200143","0.0-5.0-2.2","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw070.bmp","0,1","noMatchFace","i","3000","","","","",""
"html-keyboard-response","16","204151","0.0-5.0-3.2","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","17","205298","0.0-5.0-4.2","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","1145","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw070.bmp","0,1","noMatchFace","i","3000","trustrating_stim/white_mw078.bmp","red","Keep","PRACTICE","1"
"html-keyboard-response","18","205806","0.0-5.0-5.2","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","19","206310","0.0-5.0-1.3","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","20","207814","0.0-5.0-2.3","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw038.bmp","0","noMatchFace","i","1500","","","","",""
"html-keyboard-response","21","211822","0.0-5.0-3.3","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","22","212976","0.0-5.0-4.3","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","1152","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw038.bmp","0","noMatchFace","i","1500","trustrating_stim/white_mw078.bmp","red","Keep","PRACTICE","1"
"html-keyboard-response","23","213479","0.0-5.0-5.3","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","24","213982","0.0-5.0-1.4","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","25","215488","0.0-5.0-2.4","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw091.bmp","0","Match","e","1500","","","","",""
"html-keyboard-response","26","219494","0.0-5.0-3.4","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","27","220494","0.0-5.0-4.4","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","998","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw091.bmp","0","Match","e","1500","trustrating_stim/white_mw091.bmp","red","Keep","PRACTICE","1"
"html-keyboard-response","28","220998","0.0-5.0-5.4","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","29","221502","0.0-5.0-1.5","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","30","226006","0.0-5.0-2.5","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw091.bmp","1,1,0","Match","e","4500","","","","",""
"html-keyboard-response","31","230015","0.0-5.0-3.5","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","32","231448","0.0-5.0-4.5","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","1431","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw091.bmp","1,1,0","Match","e","4500","trustrating_stim/white_mw003.bmp","green","Share","PRACTICE","1"
"html-keyboard-response","33","231951","0.0-5.0-5.5","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"instructions","34","236015","0.0-6.0","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","[{""page_index"":0,""viewing_time"":4064}]","4064","","","","","","","","","","","","","","",""
"html-keyboard-response","35","236519","0.0-7.0-1.0","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","36","239526","0.0-7.0-2.0","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw042.bmp","0,1","noMatchFace","i","3000","","","","",""
"html-keyboard-response","37","243535","0.0-7.0-3.0","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","38","244449","0.0-7.0-4.0","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","912","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw042.bmp","0,1","noMatchFace","i","3000","trustrating_stim/white_mw010.bmp","green","Share","REAL","1"
"html-keyboard-response","39","244959","0.0-7.0-5.0","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","40","245462","0.0-7.0-1.1","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","41","246965","0.0-7.0-2.1","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw085.bmp","0","Match","e","1500","","","","",""
"html-keyboard-response","42","250974","0.0-7.0-3.1","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","43","251844","0.0-7.0-4.1","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","869","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw085.bmp","0","Match","e","1500","trustrating_stim/white_mw085.bmp","red","Keep","REAL","1"
"html-keyboard-response","44","252350","0.0-7.0-5.1","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","45","252854","0.0-7.0-1.2","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","46","254358","0.0-7.0-2.2","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw078.bmp","0","noMatchFace","i","1500","","","","",""
"html-keyboard-response","47","258366","0.0-7.0-3.2","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","48","259024","0.0-7.0-4.2","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","656","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw078.bmp","0","noMatchFace","i","1500","trustrating_stim/white_mw042.bmp","red","Keep","REAL","1"
"html-keyboard-response","49","259533","0.0-7.0-5.2","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","50","260038","0.0-7.0-1.3","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","51","263045","0.0-7.0-2.3","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw010.bmp","0,1","noMatchOutcome","i","3000","","","","",""
"html-keyboard-response","52","267048","0.0-7.0-3.3","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","53","268384","0.0-7.0-4.3","5f1f3581b5cf3e103cc545c9","bdp_wmem","Sun Mar 12 2023 16:45:00 GMT-0400 (Eastern Daylight Time)","727238","Match,No Match","","","","","","","1333","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw010.bmp","0,1","noMatchOutcome","i","3000","trustrating_stim/white_mw010.bmp","red","Keep","REAL","0"
