"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"focus","0","0","focusevent","640132934d00561d78518c4c","bdp_wmem","Tue Mar 14 2023 13:58:28 GMT-0400 (Eastern Daylight Time)","624362","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","640132934d00561d78518c4c","bdp_wmem","Tue Mar 14 2023 13:58:28 GMT-0400 (Eastern Daylight Time)","624362","Match,No Match","pavlovia","0","2","0.0-0.0","","","","","","","","","","","","","","","","",""
"","","","","640132934d00561d78518c4c","bdp_wmem","Tue Mar 14 2023 13:58:28 GMT-0400 (Eastern Daylight Time)","624362","Match,No Match","instructions","1","3921","0.0-1.0","[{""page_index"":0,""viewing_time"":3919}]","3919","","","","","","","","","","","","","","",""
"fullscreenexit","2","8302","fullscreenexit","640132934d00561d78518c4c","bdp_wmem","Tue Mar 14 2023 13:58:28 GMT-0400 (Eastern Daylight Time)","624362","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","640132934d00561d78518c4c","bdp_wmem","Tue Mar 14 2023 13:58:28 GMT-0400 (Eastern Daylight Time)","624362","Match,No Match","fullscreen","2","9106","0.0-2.0","","","true","","","","","","","","","","","","","",""
"","","","fullscreenfail","640132934d00561d78518c4c","bdp_wmem","Tue Mar 14 2023 13:58:28 GMT-0400 (Eastern Daylight Time)","624362","Match,No Match","image-keyboard-response","3","10446","0.0-3.0-0.0","","1337","","","32","","","","","","","","","","","",""
"","","","","640132934d00561d78518c4c","bdp_wmem","Tue Mar 14 2023 13:58:28 GMT-0400 (Eastern Daylight Time)","624362","Match,No Match","instructions","4","78763","0.0-4.0","[{""page_index"":0,""viewing_time"":20727},{""page_index"":1,""viewing_time"":21406},{""page_index"":2,""viewing_time"":9876},{""page_index"":3,""viewing_time"":10444},{""page_index"":4,""viewing_time"":5609}]","68063","","","","","","","","","","","","","","",""
"","","","","640132934d00561d78518c4c","bdp_wmem","Tue Mar 14 2023 13:58:28 GMT-0400 (Eastern Daylight Time)","624362","Match,No Match","html-keyboard-response","5","79273","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","640132934d00561d78518c4c","bdp_wmem","Tue Mar 14 2023 13:58:28 GMT-0400 (Eastern Daylight Time)","624362","Match,No Match","html-keyboard-response","6","80790","0.0-5.0-2.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw042.bmp","1","noMatchFace","i","1500","","","","",""
"","","","","640132934d00561d78518c4c","bdp_wmem","Tue Mar 14 2023 13:58:28 GMT-0400 (Eastern Daylight Time)","624362","Match,No Match","html-keyboard-response","7","84794","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","640132934d00561d78518c4c","bdp_wmem","Tue Mar 14 2023 13:58:28 GMT-0400 (Eastern Daylight Time)","624362","Match,No Match","html-keyboard-response","8","85815","0.0-5.0-4.0","","1019","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw042.bmp","1","noMatchFace","i","1500","trustrating_stim/white_mw092.bmp","green","Share","PRACTICE","0"
"","","","","640132934d00561d78518c4c","bdp_wmem","Tue Mar 14 2023 13:58:28 GMT-0400 (Eastern Daylight Time)","624362","Match,No Match","html-keyboard-response","9","86324","0.0-5.0-5.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","640132934d00561d78518c4c","bdp_wmem","Tue Mar 14 2023 13:58:28 GMT-0400 (Eastern Daylight Time)","624362","Match,No Match","html-keyboard-response","10","86837","0.0-5.0-1.1","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","640132934d00561d78518c4c","bdp_wmem","Tue Mar 14 2023 13:58:28 GMT-0400 (Eastern Daylight Time)","624362","Match,No Match","html-keyboard-response","11","91339","0.0-5.0-2.1","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw085.bmp","1,0,1","Match","e","4500","","","","",""
