"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"html-keyboard-response","21","132277","0.0-5.0-3.3","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","22","133070","0.0-5.0-4.3","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","791","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw003.bmp","0,1,0","Match","e","4500","trustrating_stim/white_mw013.bmp","red","Keep","PRACTICE","0"
"html-keyboard-response","23","133574","0.0-5.0-5.3","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","24","134079","0.0-5.0-1.4","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","25","135584","0.0-5.0-2.4","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw038.bmp","1","Match","e","1500","","","","",""
"html-keyboard-response","26","139590","0.0-5.0-3.4","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","27","139823","0.0-5.0-4.4","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","232","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw038.bmp","1","Match","e","1500","trustrating_stim/white_mw038.bmp","green","Share","PRACTICE","1"
"html-keyboard-response","28","140326","0.0-5.0-5.4","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","29","140827","0.0-5.0-1.5","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","30","143830","0.0-5.0-2.5","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw033.bmp","0,1","noMatchFace","i","3000","","","","",""
"html-keyboard-response","31","147835","0.0-5.0-3.5","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","32","148221","0.0-5.0-4.5","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","383","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw033.bmp","0,1","noMatchFace","i","3000","trustrating_stim/white_00807_941205_fb_edt.bmp","green","Share","PRACTICE","1"
"html-keyboard-response","33","148726","0.0-5.0-5.5","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"instructions","34","150259","0.0-6.0","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","[{""page_index"":0,""viewing_time"":1532}]","1533","","","","","","","","","","","","","","",""
"html-keyboard-response","35","150763","0.0-7.0-1.0","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","36","153766","0.0-7.0-2.0","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw033.bmp","1,0","noMatchOutcome","i","3000","","","","",""
"html-keyboard-response","37","157770","0.0-7.0-3.0","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","38","158101","0.0-7.0-4.0","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","329","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw033.bmp","1,0","noMatchOutcome","i","3000","trustrating_stim/white_mw092.bmp","red","Keep","REAL","1"
"html-keyboard-response","39","158603","0.0-7.0-5.0","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","40","159108","0.0-7.0-1.1","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","41","162112","0.0-7.0-2.1","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw091.bmp","1,0","noMatchOutcome","i","3000","","","","",""
"html-keyboard-response","42","166118","0.0-7.0-3.1","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","43","166583","0.0-7.0-4.1","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","463","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw091.bmp","1,0","noMatchOutcome","i","3000","trustrating_stim/white_mw092.bmp","red","Keep","REAL","1"
"html-keyboard-response","44","167087","0.0-7.0-5.1","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","45","167592","0.0-7.0-1.2","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","46","172096","0.0-7.0-2.2","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw091.bmp","0,0,1","noMatchOutcome","i","4500","","","","",""
"html-keyboard-response","47","176102","0.0-7.0-3.2","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","48","176510","0.0-7.0-4.2","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","406","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw091.bmp","0,0,1","noMatchOutcome","i","4500","trustrating_stim/white_mw040.bmp","green","Share","REAL","1"
"html-keyboard-response","49","177014","0.0-7.0-5.2","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","fullscreenexit","50","177035","fullscreenexit","","","","","","","","","","","","","","","","","",""
"fullscreen","50","178016","0.0-8.0","DAS","bdp_wmem","Tue Feb 08 2022 17:53:01 GMT-0500 (Eastern Standard Time)","178017","Match,No Match","","","","","","","","true","","","","","","","","","","","","","",""
"html-keyboard-response","51","178520","0.0-9.0","","","","","","","","","","","","null","","","null","","","","","","","","","","","",""
