"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"focus","0","0","focusevent","63e885e4e1fc973179d56f63","bdp_wmem","Sat Apr 08 2023 11:44:48 GMT-0500 (Central Daylight Time)","630108","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","63e885e4e1fc973179d56f63","bdp_wmem","Sat Apr 08 2023 11:44:48 GMT-0500 (Central Daylight Time)","630108","Match,No Match","pavlovia","0","9","0.0-0.0","","","","","","","","","","","","","","","","",""
"","","","","63e885e4e1fc973179d56f63","bdp_wmem","Sat Apr 08 2023 11:44:48 GMT-0500 (Central Daylight Time)","630108","Match,No Match","instructions","1","4831","0.0-1.0","[{""page_index"":0,""viewing_time"":4820}]","4821","","","","","","","","","","","","","","",""
"fullscreenexit","2","7429","fullscreenexit","63e885e4e1fc973179d56f63","bdp_wmem","Sat Apr 08 2023 11:44:48 GMT-0500 (Central Daylight Time)","630108","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","63e885e4e1fc973179d56f63","bdp_wmem","Sat Apr 08 2023 11:44:48 GMT-0500 (Central Daylight Time)","630108","Match,No Match","fullscreen","2","8193","0.0-2.0","","","true","","","","","","","","","","","","","",""
"","","","fullscreenfail","63e885e4e1fc973179d56f63","bdp_wmem","Sat Apr 08 2023 11:44:48 GMT-0500 (Central Daylight Time)","630108","Match,No Match","image-keyboard-response","3","9759","0.0-3.0-0.0","","1560","","","32","","","","","","","","","","","",""
"","","","","63e885e4e1fc973179d56f63","bdp_wmem","Sat Apr 08 2023 11:44:48 GMT-0500 (Central Daylight Time)","630108","Match,No Match","instructions","4","112897","0.0-4.0","[{""page_index"":0,""viewing_time"":29534},{""page_index"":1,""viewing_time"":48336},{""page_index"":2,""viewing_time"":14847},{""page_index"":3,""viewing_time"":7789},{""page_index"":4,""viewing_time"":2374}]","102881","","","","","","","","","","","","","","",""
"","","","","63e885e4e1fc973179d56f63","bdp_wmem","Sat Apr 08 2023 11:44:48 GMT-0500 (Central Daylight Time)","630108","Match,No Match","html-keyboard-response","5","113424","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63e885e4e1fc973179d56f63","bdp_wmem","Sat Apr 08 2023 11:44:48 GMT-0500 (Central Daylight Time)","630108","Match,No Match","html-keyboard-response","6","116442","0.0-5.0-2.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw091.bmp","1,0","Match","e","3000","","","","",""
"","","","","63e885e4e1fc973179d56f63","bdp_wmem","Sat Apr 08 2023 11:44:48 GMT-0500 (Central Daylight Time)","630108","Match,No Match","html-keyboard-response","7","120447","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
