"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr","numBlurs"
"pavlovia","0","5","0.0-0.0","631e8c52a408a788b7e62e11","bdp_wmem","Sat Apr 08 2023 11:09:08 GMT-0500 (Central Daylight Time)","588013","Match,No Match","","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","1846","0.0-1.0","631e8c52a408a788b7e62e11","bdp_wmem","Sat Apr 08 2023 11:09:08 GMT-0500 (Central Daylight Time)","588013","Match,No Match","[{""page_index"":0,""viewing_time"":1839}]","1839","","","","","","","","","","","","","","","","","","","",""
"","","","","631e8c52a408a788b7e62e11","bdp_wmem","Sat Apr 08 2023 11:09:08 GMT-0500 (Central Daylight Time)","588013","Match,No Match","","","fullscreenenter","2","5978","fullscreenenter","","","","","","","","","","","","","","","",""
"fullscreen","2","6972","0.0-2.0","631e8c52a408a788b7e62e11","bdp_wmem","Sat Apr 08 2023 11:09:08 GMT-0500 (Central Daylight Time)","588013","Match,No Match","","","","","","","true","","","","","","","","","","","","","","",""
"instructions","3","62911","0.0-4.0","631e8c52a408a788b7e62e11","bdp_wmem","Sat Apr 08 2023 11:09:08 GMT-0500 (Central Daylight Time)","588013","Match,No Match","[{""page_index"":0,""viewing_time"":16363},{""page_index"":1,""viewing_time"":16989},{""page_index"":2,""viewing_time"":8716},{""page_index"":3,""viewing_time"":783},{""page_index"":4,""viewing_time"":13084}]","55936","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","4","63415","0.0-5.0-1.0","631e8c52a408a788b7e62e11","bdp_wmem","Sat Apr 08 2023 11:09:08 GMT-0500 (Central Daylight Time)","588013","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"html-keyboard-response","5","67918","0.0-5.0-2.0","631e8c52a408a788b7e62e11","bdp_wmem","Sat Apr 08 2023 11:09:08 GMT-0500 (Central Daylight Time)","588013","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw070.bmp","0,1,0","Match","e","4500","","","","","",""
"html-keyboard-response","6","71920","0.0-5.0-3.0","631e8c52a408a788b7e62e11","bdp_wmem","Sat Apr 08 2023 11:09:08 GMT-0500 (Central Daylight Time)","588013","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"html-keyboard-response","7","74072","0.0-5.0-4.0","631e8c52a408a788b7e62e11","bdp_wmem","Sat Apr 08 2023 11:09:08 GMT-0500 (Central Daylight Time)","588013","Match,No Match","","2149","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw070.bmp","0,1,0","Match","e","4500","trustrating_stim/white_mw070.bmp","red","Keep","PRACTICE","0",""
"html-keyboard-response","8","74574","0.0-5.0-5.0","631e8c52a408a788b7e62e11","bdp_wmem","Sat Apr 08 2023 11:09:08 GMT-0500 (Central Daylight Time)","588013","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
