"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"focus","0","0","focusevent","63d43dc4b4b7a0e426a381cd","bdp_wmem","Fri Mar 10 2023 12:40:50 GMT-0800 (Pacific Standard Time)","613000","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_wmem","Fri Mar 10 2023 12:40:50 GMT-0800 (Pacific Standard Time)","613000","Match,No Match","pavlovia","0","1","0.0-0.0","","","","","","","","","","","","","","","","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_wmem","Fri Mar 10 2023 12:40:50 GMT-0800 (Pacific Standard Time)","613000","Match,No Match","instructions","1","4285","0.0-1.0","[{""page_index"":0,""viewing_time"":4282}]","4282","","","","","","","","","","","","","","",""
"fullscreenexit","2","5684","fullscreenexit","63d43dc4b4b7a0e426a381cd","bdp_wmem","Fri Mar 10 2023 12:40:50 GMT-0800 (Pacific Standard Time)","613000","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_wmem","Fri Mar 10 2023 12:40:50 GMT-0800 (Pacific Standard Time)","613000","Match,No Match","fullscreen","2","6677","0.0-2.0","","","true","","","","","","","","","","","","","",""
"","","","fullscreenfail","63d43dc4b4b7a0e426a381cd","bdp_wmem","Fri Mar 10 2023 12:40:50 GMT-0800 (Pacific Standard Time)","613000","Match,No Match","image-keyboard-response","3","8714","0.0-3.0-0.0","","2031","","","32","","","","","","","","","","","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_wmem","Fri Mar 10 2023 12:40:50 GMT-0800 (Pacific Standard Time)","613000","Match,No Match","instructions","4","88965","0.0-4.0","[{""page_index"":0,""viewing_time"":27190},{""page_index"":1,""viewing_time"":30456},{""page_index"":2,""viewing_time"":11206},{""page_index"":3,""viewing_time"":3004},{""page_index"":4,""viewing_time"":8142}]","79999","","","","","","","","","","","","","","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_wmem","Fri Mar 10 2023 12:40:50 GMT-0800 (Pacific Standard Time)","613000","Match,No Match","html-keyboard-response","5","89470","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_wmem","Fri Mar 10 2023 12:40:50 GMT-0800 (Pacific Standard Time)","613000","Match,No Match","html-keyboard-response","6","90975","0.0-5.0-2.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw042.bmp","1","Match","e","1500","","","","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_wmem","Fri Mar 10 2023 12:40:50 GMT-0800 (Pacific Standard Time)","613000","Match,No Match","html-keyboard-response","7","94976","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
