"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"blur","0","0","blurevent","1","64015b86a1764cf737326eb7","bdp_wmem","Wed Mar 15 2023 23:48:44 GMT-0400 (Eastern Daylight Time)","584771","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"focus","0","0","focusevent","","64015b86a1764cf737326eb7","bdp_wmem","Wed Mar 15 2023 23:48:44 GMT-0400 (Eastern Daylight Time)","584771","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","","64015b86a1764cf737326eb7","bdp_wmem","Wed Mar 15 2023 23:48:44 GMT-0400 (Eastern Daylight Time)","584771","Match,No Match","pavlovia","0","3","0.0-0.0","","","","","","","","","","","","","","","","",""
"blur","1","5316","blurevent","2","64015b86a1764cf737326eb7","bdp_wmem","Wed Mar 15 2023 23:48:44 GMT-0400 (Eastern Daylight Time)","584771","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"focus","1","13027","focusevent","","64015b86a1764cf737326eb7","bdp_wmem","Wed Mar 15 2023 23:48:44 GMT-0400 (Eastern Daylight Time)","584771","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","","64015b86a1764cf737326eb7","bdp_wmem","Wed Mar 15 2023 23:48:44 GMT-0400 (Eastern Daylight Time)","584771","Match,No Match","instructions","1","15140","0.0-1.0","[{""page_index"":0,""viewing_time"":15136}]","15136","","","","","","","","","","","","","","",""
"fullscreenenter","2","17693","fullscreenenter","","64015b86a1764cf737326eb7","bdp_wmem","Wed Mar 15 2023 23:48:44 GMT-0400 (Eastern Daylight Time)","584771","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","","64015b86a1764cf737326eb7","bdp_wmem","Wed Mar 15 2023 23:48:44 GMT-0400 (Eastern Daylight Time)","584771","Match,No Match","fullscreen","2","18677","0.0-2.0","","","true","","","","","","","","","","","","","",""
"","","","","","64015b86a1764cf737326eb7","bdp_wmem","Wed Mar 15 2023 23:48:44 GMT-0400 (Eastern Daylight Time)","584771","Match,No Match","instructions","3","95696","0.0-4.0","[{""page_index"":0,""viewing_time"":27333},{""page_index"":1,""viewing_time"":20736},{""page_index"":2,""viewing_time"":10968},{""page_index"":3,""viewing_time"":6882},{""page_index"":4,""viewing_time"":11095}]","77014","","","","","","","","","","","","","","",""
"","","","","","64015b86a1764cf737326eb7","bdp_wmem","Wed Mar 15 2023 23:48:44 GMT-0400 (Eastern Daylight Time)","584771","Match,No Match","html-keyboard-response","4","96198","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
