"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"focus","0","0","focusevent","5f2e0b28c642b31678638a21","bdp_wmem","Tue Mar 14 2023 13:22:35 GMT-0400 (Eastern Daylight Time)","562431","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","5f2e0b28c642b31678638a21","bdp_wmem","Tue Mar 14 2023 13:22:35 GMT-0400 (Eastern Daylight Time)","562431","Match,No Match","pavlovia","0","4","0.0-0.0","","","","","","","","","","","","","","","","",""
"","","","","5f2e0b28c642b31678638a21","bdp_wmem","Tue Mar 14 2023 13:22:35 GMT-0400 (Eastern Daylight Time)","562431","Match,No Match","instructions","1","1259","0.0-1.0","[{""page_index"":0,""viewing_time"":1255}]","1255","","","","","","","","","","","","","","",""
"fullscreenexit","2","3048","fullscreenexit","5f2e0b28c642b31678638a21","bdp_wmem","Tue Mar 14 2023 13:22:35 GMT-0400 (Eastern Daylight Time)","562431","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","5f2e0b28c642b31678638a21","bdp_wmem","Tue Mar 14 2023 13:22:35 GMT-0400 (Eastern Daylight Time)","562431","Match,No Match","fullscreen","2","4032","0.0-2.0","","","true","","","","","","","","","","","","","",""
"","","","fullscreenfail","5f2e0b28c642b31678638a21","bdp_wmem","Tue Mar 14 2023 13:22:35 GMT-0400 (Eastern Daylight Time)","562431","Match,No Match","image-keyboard-response","3","4931","0.0-3.0-0.0","","897","","","32","","","","","","","","","","","",""
"","","","","5f2e0b28c642b31678638a21","bdp_wmem","Tue Mar 14 2023 13:22:35 GMT-0400 (Eastern Daylight Time)","562431","Match,No Match","instructions","4","64962","0.0-4.0","[{""page_index"":0,""viewing_time"":13485},{""page_index"":1,""viewing_time"":24741},{""page_index"":2,""viewing_time"":11830},{""page_index"":3,""viewing_time"":3691},{""page_index"":4,""viewing_time"":6022}]","59769","","","","","","","","","","","","","","",""
"","","","","5f2e0b28c642b31678638a21","bdp_wmem","Tue Mar 14 2023 13:22:35 GMT-0400 (Eastern Daylight Time)","562431","Match,No Match","html-keyboard-response","5","65465","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5f2e0b28c642b31678638a21","bdp_wmem","Tue Mar 14 2023 13:22:35 GMT-0400 (Eastern Daylight Time)","562431","Match,No Match","html-keyboard-response","6","66972","0.0-5.0-2.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw085.bmp","1","Match","e","1500","","","","",""
"","","","","5f2e0b28c642b31678638a21","bdp_wmem","Tue Mar 14 2023 13:22:35 GMT-0400 (Eastern Daylight Time)","562431","Match,No Match","html-keyboard-response","7","70983","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
