"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"focus","0","0","focusevent","6092dea4efd6d61350f0fdbf","bdp_wmem","Wed Mar 15 2023 14:56:36 GMT-0500 (Central Daylight Time)","561342","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","6092dea4efd6d61350f0fdbf","bdp_wmem","Wed Mar 15 2023 14:56:36 GMT-0500 (Central Daylight Time)","561342","Match,No Match","pavlovia","0","25","0.0-0.0","","","","","","","","","","","","","","","","",""
"","","","","6092dea4efd6d61350f0fdbf","bdp_wmem","Wed Mar 15 2023 14:56:36 GMT-0500 (Central Daylight Time)","561342","Match,No Match","instructions","1","2357","0.0-1.0","[{""page_index"":0,""viewing_time"":2332}]","2332","","","","","","","","","","","","","","",""
"fullscreenexit","2","4707","fullscreenexit","6092dea4efd6d61350f0fdbf","bdp_wmem","Wed Mar 15 2023 14:56:36 GMT-0500 (Central Daylight Time)","561342","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","6092dea4efd6d61350f0fdbf","bdp_wmem","Wed Mar 15 2023 14:56:36 GMT-0500 (Central Daylight Time)","561342","Match,No Match","fullscreen","2","5485","0.0-2.0","","","true","","","","","","","","","","","","","",""
"","","","fullscreenfail","6092dea4efd6d61350f0fdbf","bdp_wmem","Wed Mar 15 2023 14:56:36 GMT-0500 (Central Daylight Time)","561342","Match,No Match","image-keyboard-response","3","6597","0.0-3.0-0.0","","1110","","","32","","","","","","","","","","","",""
"","","","","6092dea4efd6d61350f0fdbf","bdp_wmem","Wed Mar 15 2023 14:56:36 GMT-0500 (Central Daylight Time)","561342","Match,No Match","instructions","4","54112","0.0-4.0","[{""page_index"":0,""viewing_time"":16465},{""page_index"":1,""viewing_time"":20624},{""page_index"":2,""viewing_time"":6655},{""page_index"":3,""viewing_time"":1590},{""page_index"":4,""viewing_time"":1923}]","47258","","","","","","","","","","","","","","",""
"","","","","6092dea4efd6d61350f0fdbf","bdp_wmem","Wed Mar 15 2023 14:56:36 GMT-0500 (Central Daylight Time)","561342","Match,No Match","html-keyboard-response","5","54616","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","6092dea4efd6d61350f0fdbf","bdp_wmem","Wed Mar 15 2023 14:56:36 GMT-0500 (Central Daylight Time)","561342","Match,No Match","html-keyboard-response","6","56130","0.0-5.0-2.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw085.bmp","0","noMatchFace","i","1500","","","","",""
"","","","","6092dea4efd6d61350f0fdbf","bdp_wmem","Wed Mar 15 2023 14:56:36 GMT-0500 (Central Daylight Time)","561342","Match,No Match","html-keyboard-response","7","60142","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","6092dea4efd6d61350f0fdbf","bdp_wmem","Wed Mar 15 2023 14:56:36 GMT-0500 (Central Daylight Time)","561342","Match,No Match","html-keyboard-response","8","61639","0.0-5.0-4.0","","1495","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw085.bmp","0","noMatchFace","i","1500","trustrating_stim/white_mw078.bmp","red","Keep","PRACTICE","1"
