"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"focus","0","0","focusevent","582009dd87f6b90001f13e40","bdp_wmem","Wed Mar 15 2023 13:22:51 GMT-0500 (Central Daylight Time)","576566","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","582009dd87f6b90001f13e40","bdp_wmem","Wed Mar 15 2023 13:22:51 GMT-0500 (Central Daylight Time)","576566","Match,No Match","pavlovia","0","1","0.0-0.0","","","","","","","","","","","","","","","","",""
"","","","","582009dd87f6b90001f13e40","bdp_wmem","Wed Mar 15 2023 13:22:51 GMT-0500 (Central Daylight Time)","576566","Match,No Match","instructions","1","1961","0.0-1.0","[{""page_index"":0,""viewing_time"":1958}]","1959","","","","","","","","","","","","","","",""
"fullscreenexit","2","4551","fullscreenexit","582009dd87f6b90001f13e40","bdp_wmem","Wed Mar 15 2023 13:22:51 GMT-0500 (Central Daylight Time)","576566","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","582009dd87f6b90001f13e40","bdp_wmem","Wed Mar 15 2023 13:22:51 GMT-0500 (Central Daylight Time)","576566","Match,No Match","fullscreen","2","5346","0.0-2.0","","","true","","","","","","","","","","","","","",""
"","","","fullscreenfail","582009dd87f6b90001f13e40","bdp_wmem","Wed Mar 15 2023 13:22:51 GMT-0500 (Central Daylight Time)","576566","Match,No Match","image-keyboard-response","3","6660","0.0-3.0-0.0","","1306","","","32","","","","","","","","","","","",""
"","","","","582009dd87f6b90001f13e40","bdp_wmem","Wed Mar 15 2023 13:22:51 GMT-0500 (Central Daylight Time)","576566","Match,No Match","instructions","4","52333","0.0-4.0","[{""page_index"":0,""viewing_time"":11399},{""page_index"":1,""viewing_time"":20540},{""page_index"":2,""viewing_time"":4684},{""page_index"":3,""viewing_time"":1297},{""page_index"":4,""viewing_time"":7498}]","45419","","","","","","","","","","","","","","",""
"","","","","582009dd87f6b90001f13e40","bdp_wmem","Wed Mar 15 2023 13:22:51 GMT-0500 (Central Daylight Time)","576566","Match,No Match","html-keyboard-response","5","52849","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","582009dd87f6b90001f13e40","bdp_wmem","Wed Mar 15 2023 13:22:51 GMT-0500 (Central Daylight Time)","576566","Match,No Match","html-keyboard-response","6","57367","0.0-5.0-2.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw010.bmp","0,1,0","Match","e","4500","","","","",""
"","","","","582009dd87f6b90001f13e40","bdp_wmem","Wed Mar 15 2023 13:22:51 GMT-0500 (Central Daylight Time)","576566","Match,No Match","html-keyboard-response","7","61382","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","582009dd87f6b90001f13e40","bdp_wmem","Wed Mar 15 2023 13:22:51 GMT-0500 (Central Daylight Time)","576566","Match,No Match","html-keyboard-response","8","63627","0.0-5.0-4.0","","2242","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw010.bmp","0,1,0","Match","e","4500","trustrating_stim/white_mw010.bmp","red","Keep","PRACTICE","1"
