"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"focus","0","0","focusevent","lempert4","bdp_wmem","Thu Feb 23 2023 12:03:22 GMT-0500 (Eastern Standard Time)","639011","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","lempert4","bdp_wmem","Thu Feb 23 2023 12:03:22 GMT-0500 (Eastern Standard Time)","639011","Match,No Match","pavlovia","0","3","0.0-0.0","","","","","","","","","","","","","","","","",""
"","","","","lempert4","bdp_wmem","Thu Feb 23 2023 12:03:22 GMT-0500 (Eastern Standard Time)","639011","Match,No Match","instructions","1","2829","0.0-1.0","[{""page_index"":0,""viewing_time"":2825}]","2825","","","","","","","","","","","","","","",""
"fullscreenexit","2","7463","fullscreenexit","lempert4","bdp_wmem","Thu Feb 23 2023 12:03:22 GMT-0500 (Eastern Standard Time)","639011","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","lempert4","bdp_wmem","Thu Feb 23 2023 12:03:22 GMT-0500 (Eastern Standard Time)","639011","Match,No Match","fullscreen","2","8449","0.0-2.0","","","true","","","","","","","","","","","","","",""
"","","","fullscreenfail","lempert4","bdp_wmem","Thu Feb 23 2023 12:03:22 GMT-0500 (Eastern Standard Time)","639011","Match,No Match","image-keyboard-response","3","13259","0.0-3.0-0.0","","4805","","","32","","","","","","","","","","","",""
"","","","","lempert4","bdp_wmem","Thu Feb 23 2023 12:03:22 GMT-0500 (Eastern Standard Time)","639011","Match,No Match","instructions","4","83173","0.0-4.0","[{""page_index"":0,""viewing_time"":18945},{""page_index"":1,""viewing_time"":22624},{""page_index"":2,""viewing_time"":15874},{""page_index"":3,""viewing_time"":3763},{""page_index"":4,""viewing_time"":8450}]","69657","","","","","","","","","","","","","","",""
"","","","","lempert4","bdp_wmem","Thu Feb 23 2023 12:03:22 GMT-0500 (Eastern Standard Time)","639011","Match,No Match","html-keyboard-response","5","83680","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","lempert4","bdp_wmem","Thu Feb 23 2023 12:03:22 GMT-0500 (Eastern Standard Time)","639011","Match,No Match","html-keyboard-response","6","86685","0.0-5.0-2.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw092.bmp","1,0","Match","e","3000","","","","",""
"","","","","lempert4","bdp_wmem","Thu Feb 23 2023 12:03:22 GMT-0500 (Eastern Standard Time)","639011","Match,No Match","html-keyboard-response","7","90689","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","lempert4","bdp_wmem","Thu Feb 23 2023 12:03:22 GMT-0500 (Eastern Standard Time)","639011","Match,No Match","html-keyboard-response","8","92298","0.0-5.0-4.0","","1606","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw092.bmp","1,0","Match","e","3000","trustrating_stim/white_mw092.bmp","red","Keep","PRACTICE","0"
"","","","","lempert4","bdp_wmem","Thu Feb 23 2023 12:03:22 GMT-0500 (Eastern Standard Time)","639011","Match,No Match","html-keyboard-response","9","92802","0.0-5.0-5.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
