"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"pavlovia","0","5","0.0-0.0","5b9b422307c6960001614c35","bdp_wmem","Mon Mar 13 2023 15:31:11 GMT-0400 (Eastern Daylight Time)","794220","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","4770","0.0-1.0","5b9b422307c6960001614c35","bdp_wmem","Mon Mar 13 2023 15:31:11 GMT-0400 (Eastern Daylight Time)","794220","Match,No Match","[{""page_index"":0,""viewing_time"":4764}]","4765","","","","","","","","","","","","","","","","","","",""
"","","","","5b9b422307c6960001614c35","bdp_wmem","Mon Mar 13 2023 15:31:11 GMT-0400 (Eastern Daylight Time)","794220","Match,No Match","","","fullscreenenter","2","7821","fullscreenenter","","","","","","","","","","","","","","",""
"fullscreen","2","8813","0.0-2.0","5b9b422307c6960001614c35","bdp_wmem","Mon Mar 13 2023 15:31:11 GMT-0400 (Eastern Daylight Time)","794220","Match,No Match","","","","","","","true","","","","","","","","","","","","","",""
"instructions","3","223780","0.0-4.0","5b9b422307c6960001614c35","bdp_wmem","Mon Mar 13 2023 15:31:11 GMT-0400 (Eastern Daylight Time)","794220","Match,No Match","[{""page_index"":0,""viewing_time"":72541},{""page_index"":1,""viewing_time"":52127},{""page_index"":2,""viewing_time"":27761},{""page_index"":3,""viewing_time"":9634},{""page_index"":4,""viewing_time"":52898}]","214962","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","4","224290","0.0-5.0-1.0","5b9b422307c6960001614c35","bdp_wmem","Mon Mar 13 2023 15:31:11 GMT-0400 (Eastern Daylight Time)","794220","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","5","228801","0.0-5.0-2.0","5b9b422307c6960001614c35","bdp_wmem","Mon Mar 13 2023 15:31:11 GMT-0400 (Eastern Daylight Time)","794220","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw085.bmp","0,1,0","noMatchOutcome","i","4500","","","","",""
"html-keyboard-response","6","232808","0.0-5.0-3.0","5b9b422307c6960001614c35","bdp_wmem","Mon Mar 13 2023 15:31:11 GMT-0400 (Eastern Daylight Time)","794220","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","7","235750","0.0-5.0-4.0","5b9b422307c6960001614c35","bdp_wmem","Mon Mar 13 2023 15:31:11 GMT-0400 (Eastern Daylight Time)","794220","Match,No Match","","2938","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw085.bmp","0,1,0","noMatchOutcome","i","4500","trustrating_stim/white_mw040.bmp","green","Share","PRACTICE","1"
"html-keyboard-response","8","236253","0.0-5.0-5.0","5b9b422307c6960001614c35","bdp_wmem","Mon Mar 13 2023 15:31:11 GMT-0400 (Eastern Daylight Time)","794220","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
