"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr","numBlurs"
"html-keyboard-response","10","299204","0.0-5.0-2.1","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw003.bmp","0,1","Match","e","3000","","","","","",""
"html-keyboard-response","11","303210","0.0-5.0-3.1","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"html-keyboard-response","12","306478","0.0-5.0-4.1","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","3258","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw003.bmp","0,1","Match","e","3000","trustrating_stim/white_mw010.bmp","red","Keep","PRACTICE","1",""
"html-keyboard-response","13","306982","0.0-5.0-5.1","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"html-keyboard-response","14","307487","0.0-5.0-1.2","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"html-keyboard-response","15","308993","0.0-5.0-2.2","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw012.bmp","0","noMatchFace","i","1500","","","","","",""
"html-keyboard-response","16","312996","0.0-5.0-3.2","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"html-keyboard-response","17","315381","0.0-5.0-4.2","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","2376","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw012.bmp","0","noMatchFace","i","1500","trustrating_stim/white_mw003.bmp","red","Keep","PRACTICE","1",""
"html-keyboard-response","18","315886","0.0-5.0-5.2","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"html-keyboard-response","19","316390","0.0-5.0-1.3","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"html-keyboard-response","20","319401","0.0-5.0-2.3","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw078.bmp","1,0","noMatchFace","i","3000","","","","","",""
"html-keyboard-response","21","323406","0.0-5.0-3.3","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"html-keyboard-response","22","325474","0.0-5.0-4.3","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","2061","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw078.bmp","1,0","noMatchFace","i","3000","trustrating_stim/white_mw042.bmp","green","Share","PRACTICE","1",""
"html-keyboard-response","23","325978","0.0-5.0-5.3","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"html-keyboard-response","24","326482","0.0-5.0-1.4","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"html-keyboard-response","25","330989","0.0-5.0-2.4","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw040.bmp","0,1,1","Match","e","4500","","","","","",""
"html-keyboard-response","26","334994","0.0-5.0-3.4","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"html-keyboard-response","27","347292","0.0-5.0-4.4","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","12293","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw040.bmp","0,1,1","Match","e","4500","trustrating_stim/white_mw013.bmp","green","Share","PRACTICE","0",""
"html-keyboard-response","28","347797","0.0-5.0-5.4","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"html-keyboard-response","29","348301","0.0-5.0-1.5","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"html-keyboard-response","30","349806","0.0-5.0-2.5","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw003.bmp","0","Match","e","1500","","","","","",""
"html-keyboard-response","31","353810","0.0-5.0-3.5","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"html-keyboard-response","32","355438","0.0-5.0-4.5","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","1622","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw003.bmp","0","Match","e","1500","trustrating_stim/white_mw003.bmp","red","Keep","PRACTICE","0",""
"html-keyboard-response","33","355944","0.0-5.0-5.5","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"instructions","34","377751","0.0-6.0","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","[{""page_index"":0,""viewing_time"":21804}]","21805","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","35","378256","0.0-7.0-1.0","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"html-keyboard-response","36","379765","0.0-7.0-2.0","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw070.bmp","0","Match","e","1500","","","","","",""
"html-keyboard-response","37","383769","0.0-7.0-3.0","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"html-keyboard-response","38","384943","0.0-7.0-4.0","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","1166","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw070.bmp","0","Match","e","1500","trustrating_stim/white_mw070.bmp","red","Keep","REAL","0",""
"html-keyboard-response","39","385447","0.0-7.0-5.0","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"html-keyboard-response","40","385952","0.0-7.0-1.1","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"html-keyboard-response","41","387459","0.0-7.0-2.1","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw042.bmp","1","noMatchFace","i","1500","","","","","",""
"html-keyboard-response","42","391462","0.0-7.0-3.1","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"html-keyboard-response","43","392763","0.0-7.0-4.1","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","1293","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw042.bmp","1","noMatchFace","i","1500","trustrating_stim/white_mw078.bmp","green","Share","REAL","0",""
"html-keyboard-response","44","393268","0.0-7.0-5.1","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"html-keyboard-response","45","393772","0.0-7.0-1.2","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"html-keyboard-response","46","396781","0.0-7.0-2.2","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw070.bmp","1,0","Match","e","3000","","","","","",""
"html-keyboard-response","47","400785","0.0-7.0-3.2","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"html-keyboard-response","48","405035","0.0-7.0-4.2","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","4244","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw070.bmp","1,0","Match","e","3000","trustrating_stim/white_mw012.bmp","green","Share","REAL","0",""
"html-keyboard-response","49","405540","0.0-7.0-5.2","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"html-keyboard-response","50","406044","0.0-7.0-1.3","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"html-keyboard-response","51","410553","0.0-7.0-2.3","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw003.bmp","1,0,0","Match","e","4500","","","","","",""
"html-keyboard-response","52","414557","0.0-7.0-3.3","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"html-keyboard-response","53","416546","0.0-7.0-4.3","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","1983","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw003.bmp","1,0,0","Match","e","4500","trustrating_stim/white_mw012.bmp","red","Keep","REAL","0",""
"html-keyboard-response","54","417051","0.0-7.0-5.3","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"html-keyboard-response","55","417557","0.0-7.0-1.4","5f514708067fba172909261a","bdp_wmem","Mon Mar 13 2023 14:26:19 GMT-0600 (Mountain Daylight Time)","1773007","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
