"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr","numBlurs"
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","50","365589","0.0-7.0-5.2","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","51","366099","0.0-7.0-1.3","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","52","370603","0.0-7.0-2.3","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw038.bmp","1,0,0","noMatchOutcome","i","4500","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","53","374618","0.0-7.0-3.3","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","54","375666","0.0-7.0-4.3","","1046","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw038.bmp","1,0,0","noMatchOutcome","i","4500","trustrating_stim/white_mw092.bmp","red","Keep","REAL","0",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","55","376168","0.0-7.0-5.3","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","56","376680","0.0-7.0-1.4","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","57","379692","0.0-7.0-2.4","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw013.bmp,trustrating_stim/white_00050_931230_fa_edt.bmp","1,0","Match","e","3000","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","58","383701","0.0-7.0-3.4","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","59","384778","0.0-7.0-4.4","","1075","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw013.bmp,trustrating_stim/white_00050_931230_fa_edt.bmp","1,0","Match","e","3000","trustrating_stim/white_00050_931230_fa_edt.bmp","red","Keep","REAL","0",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","60","385293","0.0-7.0-5.4","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","61","385803","0.0-7.0-1.5","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","62","387308","0.0-7.0-2.5","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw015.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw015.bmp","1","noMatchOutcome","i","1500","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","63","391324","0.0-7.0-3.5","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","64","393032","0.0-7.0-4.5","","1706","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw015.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw015.bmp","1","noMatchOutcome","i","1500","trustrating_stim/white_mw015.bmp","red","Keep","REAL","0",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","65","393539","0.0-7.0-5.5","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","66","394044","0.0-7.0-1.6","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","67","397062","0.0-7.0-2.6","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw040.bmp","0,1","Match","e","3000","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","68","401066","0.0-7.0-3.6","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","69","402266","0.0-7.0-4.6","","1199","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw040.bmp","0,1","Match","e","3000","trustrating_stim/white_mw040.bmp","green","Share","REAL","0",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","70","402777","0.0-7.0-5.6","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","71","403283","0.0-7.0-1.7","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","72","407790","0.0-7.0-2.7","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw070.bmp","1,0,0","Match","e","4500","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","73","411797","0.0-7.0-3.7","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","74","412734","0.0-7.0-4.7","","936","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw070.bmp","1,0,0","Match","e","4500","trustrating_stim/white_mw040.bmp","green","Share","REAL","1",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","75","413250","0.0-7.0-5.7","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","76","413759","0.0-7.0-1.8","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","77","416776","0.0-7.0-2.8","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw040.bmp,trustrating_stim/white_00807_941205_fb_edt.bmp","1,0","noMatchFace","i","3000","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","78","420788","0.0-7.0-3.8","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","79","421688","0.0-7.0-4.8","","900","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw040.bmp,trustrating_stim/white_00807_941205_fb_edt.bmp","1,0","noMatchFace","i","3000","trustrating_stim/white_mw091.bmp","red","Keep","REAL","1",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","80","422194","0.0-7.0-5.8","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","81","422695","0.0-7.0-1.9","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","82","427208","0.0-7.0-2.9","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw015.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_00050_931230_fa_edt.bmp,trustrating_stim/white_mw015.bmp,trustrating_stim/white_mw003.bmp","0,1,0","Match","e","4500","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","83","431217","0.0-7.0-3.9","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","84","432420","0.0-7.0-4.9","","1201","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_00050_931230_fa_edt.bmp,trustrating_stim/white_mw015.bmp,trustrating_stim/white_mw003.bmp","0,1,0","Match","e","4500","trustrating_stim/white_00050_931230_fa_edt.bmp","red","Keep","REAL","1",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","85","432930","0.0-7.0-5.9","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","86","433436","0.0-7.0-1.10","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","87","437947","0.0-7.0-2.10","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_00807_941205_fb_edt.bmp,trustrating_stim/white_mw033.bmp,trustrating_stim/white_mw012.bmp","0,1,0","Match","e","4500","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","88","441949","0.0-7.0-3.10","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","89","442840","0.0-7.0-4.10","","889","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_00807_941205_fb_edt.bmp,trustrating_stim/white_mw033.bmp,trustrating_stim/white_mw012.bmp","0,1,0","Match","e","4500","trustrating_stim/white_00807_941205_fb_edt.bmp","red","Keep","REAL","1",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","90","443345","0.0-7.0-5.10","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","91","443851","0.0-7.0-1.11","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","92","446865","0.0-7.0-2.11","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw015.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw015.bmp,trustrating_stim/white_mw091.bmp","0,1","noMatchOutcome","i","3000","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","93","450870","0.0-7.0-3.11","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","94","452171","0.0-7.0-4.11","","1301","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw015.bmp,trustrating_stim/white_mw091.bmp","0,1","noMatchOutcome","i","3000","trustrating_stim/white_mw091.bmp","red","Keep","REAL","0",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","95","452686","0.0-7.0-5.11","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","96","453197","0.0-7.0-1.12","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","97","457712","0.0-7.0-2.12","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw038.bmp","1,1,0","Match","e","4500","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","98","461717","0.0-7.0-3.12","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","99","462952","0.0-7.0-4.12","","1233","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw038.bmp","1,1,0","Match","e","4500","trustrating_stim/white_mw003.bmp","green","Share","REAL","1",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","100","463457","0.0-7.0-5.12","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6075ed15dc9411d0165d4dd9","bdp_wmem","Tue May 11 2021 16:02:51 GMT-0400 (Eastern Daylight Time)","780051","Match,No Match","html-keyboard-response","101","463970","0.0-7.0-1.13","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
