"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"focus","0","0","focusevent","613107a0c7fc3a96a54c7693","bdp_wmem","Tue Mar 14 2023 12:24:16 GMT-0500 (Central Daylight Time)","570208","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","613107a0c7fc3a96a54c7693","bdp_wmem","Tue Mar 14 2023 12:24:16 GMT-0500 (Central Daylight Time)","570208","Match,No Match","pavlovia","0","3","0.0-0.0","","","","","","","","","","","","","","","","",""
"","","","","613107a0c7fc3a96a54c7693","bdp_wmem","Tue Mar 14 2023 12:24:16 GMT-0500 (Central Daylight Time)","570208","Match,No Match","instructions","1","2827","0.0-1.0","[{""page_index"":0,""viewing_time"":2824}]","2824","","","","","","","","","","","","","","",""
"fullscreenexit","2","6265","fullscreenexit","613107a0c7fc3a96a54c7693","bdp_wmem","Tue Mar 14 2023 12:24:16 GMT-0500 (Central Daylight Time)","570208","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","613107a0c7fc3a96a54c7693","bdp_wmem","Tue Mar 14 2023 12:24:16 GMT-0500 (Central Daylight Time)","570208","Match,No Match","fullscreen","2","7067","0.0-2.0","","","true","","","","","","","","","","","","","",""
"","","","fullscreenfail","613107a0c7fc3a96a54c7693","bdp_wmem","Tue Mar 14 2023 12:24:16 GMT-0500 (Central Daylight Time)","570208","Match,No Match","image-keyboard-response","3","7615","0.0-3.0-0.0","","547","","","32","","","","","","","","","","","",""
"","","","","613107a0c7fc3a96a54c7693","bdp_wmem","Tue Mar 14 2023 12:24:16 GMT-0500 (Central Daylight Time)","570208","Match,No Match","instructions","4","65192","0.0-4.0","[{""page_index"":0,""viewing_time"":19004},{""page_index"":1,""viewing_time"":24499},{""page_index"":2,""viewing_time"":5659},{""page_index"":3,""viewing_time"":4391},{""page_index"":4,""viewing_time"":3766}]","57319","","","","","","","","","","","","","","",""
"","","","","613107a0c7fc3a96a54c7693","bdp_wmem","Tue Mar 14 2023 12:24:16 GMT-0500 (Central Daylight Time)","570208","Match,No Match","html-keyboard-response","5","65696","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","613107a0c7fc3a96a54c7693","bdp_wmem","Tue Mar 14 2023 12:24:16 GMT-0500 (Central Daylight Time)","570208","Match,No Match","html-keyboard-response","6","70198","0.0-5.0-2.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw012.bmp","0,0,1","noMatchOutcome","i","4500","","","","",""
"","","","","613107a0c7fc3a96a54c7693","bdp_wmem","Tue Mar 14 2023 12:24:16 GMT-0500 (Central Daylight Time)","570208","Match,No Match","html-keyboard-response","7","74209","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
