"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"focus","0","0","focusevent","6400f1783058946c2b4780cd","bdp_wmem","Wed Mar 15 2023 14:39:18 GMT-0500 (Central Daylight Time)","663968","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","6400f1783058946c2b4780cd","bdp_wmem","Wed Mar 15 2023 14:39:18 GMT-0500 (Central Daylight Time)","663968","Match,No Match","pavlovia","0","6","0.0-0.0","","","","","","","","","","","","","","","","",""
"","","","","6400f1783058946c2b4780cd","bdp_wmem","Wed Mar 15 2023 14:39:18 GMT-0500 (Central Daylight Time)","663968","Match,No Match","instructions","1","3507","0.0-1.0","[{""page_index"":0,""viewing_time"":3501}]","3501","","","","","","","","","","","","","","",""
"fullscreenexit","2","6269","fullscreenexit","6400f1783058946c2b4780cd","bdp_wmem","Wed Mar 15 2023 14:39:18 GMT-0500 (Central Daylight Time)","663968","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","6400f1783058946c2b4780cd","bdp_wmem","Wed Mar 15 2023 14:39:18 GMT-0500 (Central Daylight Time)","663968","Match,No Match","fullscreen","2","7056","0.0-2.0","","","true","","","","","","","","","","","","","",""
"","","","fullscreenfail","6400f1783058946c2b4780cd","bdp_wmem","Wed Mar 15 2023 14:39:18 GMT-0500 (Central Daylight Time)","663968","Match,No Match","image-keyboard-response","3","9757","0.0-3.0-0.0","","2698","","","32","","","","","","","","","","","",""
"","","","","6400f1783058946c2b4780cd","bdp_wmem","Wed Mar 15 2023 14:39:18 GMT-0500 (Central Daylight Time)","663968","Match,No Match","instructions","4","118219","0.0-4.0","[{""page_index"":0,""viewing_time"":18535},{""page_index"":1,""viewing_time"":60086},{""page_index"":2,""viewing_time"":12627},{""page_index"":3,""viewing_time"":6900},{""page_index"":4,""viewing_time"":10049}]","108197","","","","","","","","","","","","","","",""
"","","","","6400f1783058946c2b4780cd","bdp_wmem","Wed Mar 15 2023 14:39:18 GMT-0500 (Central Daylight Time)","663968","Match,No Match","html-keyboard-response","5","118730","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","6400f1783058946c2b4780cd","bdp_wmem","Wed Mar 15 2023 14:39:18 GMT-0500 (Central Daylight Time)","663968","Match,No Match","html-keyboard-response","6","120247","0.0-5.0-2.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw040.bmp","1","Match","e","1500","","","","",""
"","","","","6400f1783058946c2b4780cd","bdp_wmem","Wed Mar 15 2023 14:39:18 GMT-0500 (Central Daylight Time)","663968","Match,No Match","html-keyboard-response","7","124261","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
