"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","17","91841","0.0-5.0-4.2","","1130","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw013.bmp","1","noMatchFace","i","1500","trustrating_stim/white_mw003.bmp","green","Share","PRACTICE","1"
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","18","92349","0.0-5.0-5.2","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","19","92853","0.0-5.0-1.3","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","20","97358","0.0-5.0-2.3","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw038.bmp","1,1,0","noMatchOutcome","i","4500","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","21","101365","0.0-5.0-3.3","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","22","104557","0.0-5.0-4.3","","3189","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw038.bmp","1,1,0","noMatchOutcome","i","4500","trustrating_stim/white_mw070.bmp","red","Keep","PRACTICE","1"
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","23","105062","0.0-5.0-5.3","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","24","105565","0.0-5.0-1.4","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","25","108574","0.0-5.0-2.4","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw003.bmp","1,0","noMatchFace","i","3000","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","26","112581","0.0-5.0-3.4","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","27","113695","0.0-5.0-4.4","","1111","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw003.bmp","1,0","noMatchFace","i","3000","trustrating_stim/white_mw013.bmp","red","Keep","PRACTICE","1"
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","28","114197","0.0-5.0-5.4","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","29","114701","0.0-5.0-1.5","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","30","116205","0.0-5.0-2.5","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw078.bmp","0","Match","e","1500","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","31","120213","0.0-5.0-3.5","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","32","121575","0.0-5.0-4.5","","1360","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw078.bmp","0","Match","e","1500","trustrating_stim/white_mw078.bmp","red","Keep","PRACTICE","1"
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","33","122078","0.0-5.0-5.5","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","instructions","34","124981","0.0-6.0","[{""page_index"":0,""viewing_time"":2902}]","2902","","","","","","","","","","","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","35","125485","0.0-7.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","36","128494","0.0-7.0-2.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw070.bmp","0,1","noMatchFace","i","3000","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","37","132502","0.0-7.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","38","133591","0.0-7.0-4.0","","1087","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw070.bmp","0,1","noMatchFace","i","3000","trustrating_stim/white_mw092.bmp","red","Keep","REAL","1"
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","39","134093","0.0-7.0-5.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","40","134597","0.0-7.0-1.1","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","41","137605","0.0-7.0-2.1","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw092.bmp","1,0","Match","e","3000","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","42","141614","0.0-7.0-3.1","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","43","143327","0.0-7.0-4.1","","1711","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw092.bmp","1,0","Match","e","3000","trustrating_stim/white_mw092.bmp","red","Keep","REAL","1"
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","44","143830","0.0-7.0-5.1","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","45","144333","0.0-7.0-1.2","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","46","148837","0.0-7.0-2.2","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw085.bmp","0,0,1","Match","e","4500","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","47","152845","0.0-7.0-3.2","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","48","154035","0.0-7.0-4.2","","1187","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw085.bmp","0,0,1","Match","e","4500","trustrating_stim/white_mw012.bmp","red","Keep","REAL","1"
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","49","154541","0.0-7.0-5.2","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","50","155045","0.0-7.0-1.3","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","51","156549","0.0-7.0-2.3","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw012.bmp","0","Match","e","1500","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","52","160559","0.0-7.0-3.3","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","53","161312","0.0-7.0-4.3","","750","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw012.bmp","0","Match","e","1500","trustrating_stim/white_mw012.bmp","red","Keep","REAL","1"
"","","","","","63d97863bc1e08294519edd8","bdp_wmem","Sun Mar 12 2023 14:06:39 GMT-0700 (Mountain Standard Time)","582126","Match,No Match","html-keyboard-response","54","161814","0.0-7.0-5.3","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
