"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"focus","0","0","focusevent","63d9f41910c61f3eb102079f","bdp_wmem","Wed Mar 15 2023 15:07:36 GMT-0500 (Central Daylight Time)","762752","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","63d9f41910c61f3eb102079f","bdp_wmem","Wed Mar 15 2023 15:07:36 GMT-0500 (Central Daylight Time)","762752","Match,No Match","pavlovia","0","3","0.0-0.0","","","","","","","","","","","","","","","","",""
"","","","","63d9f41910c61f3eb102079f","bdp_wmem","Wed Mar 15 2023 15:07:36 GMT-0500 (Central Daylight Time)","762752","Match,No Match","instructions","1","2999","0.0-1.0","[{""page_index"":0,""viewing_time"":2995}]","2995","","","","","","","","","","","","","","",""
"fullscreenexit","2","5354","fullscreenexit","63d9f41910c61f3eb102079f","bdp_wmem","Wed Mar 15 2023 15:07:36 GMT-0500 (Central Daylight Time)","762752","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","63d9f41910c61f3eb102079f","bdp_wmem","Wed Mar 15 2023 15:07:36 GMT-0500 (Central Daylight Time)","762752","Match,No Match","fullscreen","2","6156","0.0-2.0","","","true","","","","","","","","","","","","","",""
"","","","fullscreenfail","63d9f41910c61f3eb102079f","bdp_wmem","Wed Mar 15 2023 15:07:36 GMT-0500 (Central Daylight Time)","762752","Match,No Match","image-keyboard-response","3","7879","0.0-3.0-0.0","","1721","","","32","","","","","","","","","","","",""
"","","","","63d9f41910c61f3eb102079f","bdp_wmem","Wed Mar 15 2023 15:07:36 GMT-0500 (Central Daylight Time)","762752","Match,No Match","instructions","4","120504","0.0-4.0","[{""page_index"":0,""viewing_time"":44033},{""page_index"":1,""viewing_time"":35464},{""page_index"":2,""viewing_time"":13496},{""page_index"":3,""viewing_time"":7507},{""page_index"":4,""viewing_time"":11865}]","112365","","","","","","","","","","","","","","",""
"","","","","63d9f41910c61f3eb102079f","bdp_wmem","Wed Mar 15 2023 15:07:36 GMT-0500 (Central Daylight Time)","762752","Match,No Match","html-keyboard-response","5","121015","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63d9f41910c61f3eb102079f","bdp_wmem","Wed Mar 15 2023 15:07:36 GMT-0500 (Central Daylight Time)","762752","Match,No Match","html-keyboard-response","6","122532","0.0-5.0-2.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw040.bmp","0","noMatchFace","i","1500","","","","",""
"","","","","63d9f41910c61f3eb102079f","bdp_wmem","Wed Mar 15 2023 15:07:36 GMT-0500 (Central Daylight Time)","762752","Match,No Match","html-keyboard-response","7","126534","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","63d9f41910c61f3eb102079f","bdp_wmem","Wed Mar 15 2023 15:07:36 GMT-0500 (Central Daylight Time)","762752","Match,No Match","html-keyboard-response","8","127926","0.0-5.0-4.0","","1390","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw040.bmp","0","noMatchFace","i","1500","trustrating_stim/white_mw013.bmp","red","Keep","PRACTICE","1"
"","","","","63d9f41910c61f3eb102079f","bdp_wmem","Wed Mar 15 2023 15:07:36 GMT-0500 (Central Daylight Time)","762752","Match,No Match","html-keyboard-response","9","128427","0.0-5.0-5.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","63d9f41910c61f3eb102079f","bdp_wmem","Wed Mar 15 2023 15:07:36 GMT-0500 (Central Daylight Time)","762752","Match,No Match","html-keyboard-response","10","128932","0.0-5.0-1.1","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
