"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr","numBlurs"
"html-keyboard-response","9","51410","0.0-5.0-1.1","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"html-keyboard-response","10","52912","0.0-5.0-2.1","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw003.bmp","1","Match","e","1500","","","","","",""
"html-keyboard-response","11","56913","0.0-5.0-3.1","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"html-keyboard-response","12","58143","0.0-5.0-4.1","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","1229","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw003.bmp","1","Match","e","1500","trustrating_stim/white_mw003.bmp","green","Share","PRACTICE","1",""
"html-keyboard-response","13","58644","0.0-5.0-5.1","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"html-keyboard-response","14","59145","0.0-5.0-1.2","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"html-keyboard-response","15","63648","0.0-5.0-2.2","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw085.bmp","1,0,0","noMatchOutcome","i","4500","","","","","",""
"html-keyboard-response","16","67648","0.0-5.0-3.2","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"html-keyboard-response","17","68984","0.0-5.0-4.2","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","1334","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw085.bmp","1,0,0","noMatchOutcome","i","4500","trustrating_stim/white_mw010.bmp","red","Keep","PRACTICE","0",""
"html-keyboard-response","18","69485","0.0-5.0-5.2","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"html-keyboard-response","19","69987","0.0-5.0-1.3","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"html-keyboard-response","20","72988","0.0-5.0-2.3","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw040.bmp","0,1","Match","e","3000","","","","","",""
"html-keyboard-response","21","76990","0.0-5.0-3.3","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"html-keyboard-response","22","79751","0.0-5.0-4.3","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","2761","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw040.bmp","0,1","Match","e","3000","trustrating_stim/white_mw078.bmp","red","Keep","PRACTICE","0",""
"html-keyboard-response","23","80252","0.0-5.0-5.3","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"html-keyboard-response","24","80753","0.0-5.0-1.4","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"html-keyboard-response","25","83755","0.0-5.0-2.4","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw042.bmp","0,1","noMatchFace","i","3000","","","","","",""
"html-keyboard-response","26","87756","0.0-5.0-3.4","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"html-keyboard-response","27","88928","0.0-5.0-4.4","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","1170","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw042.bmp","0,1","noMatchFace","i","3000","trustrating_stim/white_mw092.bmp","red","Keep","PRACTICE","0",""
"html-keyboard-response","28","89429","0.0-5.0-5.4","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"html-keyboard-response","29","89930","0.0-5.0-1.5","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"html-keyboard-response","30","94431","0.0-5.0-2.5","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw040.bmp","0,0,1","Match","e","4500","","","","","",""
"html-keyboard-response","31","98432","0.0-5.0-3.5","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"html-keyboard-response","32","99464","0.0-5.0-4.5","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","1031","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw040.bmp","0,0,1","Match","e","4500","trustrating_stim/white_mw042.bmp","red","Keep","PRACTICE","0",""
"html-keyboard-response","33","99965","0.0-5.0-5.5","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"instructions","34","102151","0.0-6.0","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","[{""page_index"":0,""viewing_time"":2186}]","2186","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","35","102653","0.0-7.0-1.0","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"html-keyboard-response","36","107154","0.0-7.0-2.0","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw013.bmp","1,1,0","noMatchFace","i","4500","","","","","",""
"html-keyboard-response","37","111154","0.0-7.0-3.0","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"html-keyboard-response","38","112552","0.0-7.0-4.0","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","1396","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw013.bmp","1,1,0","noMatchFace","i","4500","trustrating_stim/white_mw003.bmp","red","Keep","REAL","1",""
"html-keyboard-response","39","113053","0.0-7.0-5.0","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"html-keyboard-response","40","113555","0.0-7.0-1.1","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"html-keyboard-response","41","116557","0.0-7.0-2.1","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw010.bmp","1,0","Match","e","3000","","","","","",""
"html-keyboard-response","42","120558","0.0-7.0-3.1","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"html-keyboard-response","43","121959","0.0-7.0-4.1","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","1400","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw010.bmp","1,0","Match","e","3000","trustrating_stim/white_mw013.bmp","green","Share","REAL","1",""
"html-keyboard-response","44","122461","0.0-7.0-5.1","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"html-keyboard-response","45","122962","0.0-7.0-1.2","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"html-keyboard-response","46","127463","0.0-7.0-2.2","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw040.bmp","1,0,0","Match","e","4500","","","","","",""
"html-keyboard-response","47","131466","0.0-7.0-3.2","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"html-keyboard-response","48","132952","0.0-7.0-4.2","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","1486","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw040.bmp","1,0,0","Match","e","4500","trustrating_stim/white_mw012.bmp","green","Share","REAL","1",""
"html-keyboard-response","49","133454","0.0-7.0-5.2","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"html-keyboard-response","50","133955","0.0-7.0-1.3","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"html-keyboard-response","51","135457","0.0-7.0-2.3","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw091.bmp","1","noMatchFace","i","1500","","","","","",""
"html-keyboard-response","52","139458","0.0-7.0-3.3","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"html-keyboard-response","53","140871","0.0-7.0-4.3","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","1412","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw091.bmp","1","noMatchFace","i","1500","trustrating_stim/white_mw042.bmp","green","Share","REAL","1",""
"html-keyboard-response","54","141373","0.0-7.0-5.3","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"html-keyboard-response","55","141874","0.0-7.0-1.4","610940bbdb7795c3be364375","bdp_wmem","Wed Mar 15 2023 13:44:15 GMT-0500 (Central Daylight Time)","570663","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
