"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"pavlovia","0","7","0.0-0.0","641ec1a9d9fe8a0941e39862","bdp_wmem","Sat Apr 08 2023 08:16:59 GMT-0700 (Pacific Daylight Time)","591493","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","4595","0.0-1.0","641ec1a9d9fe8a0941e39862","bdp_wmem","Sat Apr 08 2023 08:16:59 GMT-0700 (Pacific Daylight Time)","591493","Match,No Match","[{""page_index"":0,""viewing_time"":4587}]","4587","","","","","","","","","","","","","","","","","","",""
"","","","","641ec1a9d9fe8a0941e39862","bdp_wmem","Sat Apr 08 2023 08:16:59 GMT-0700 (Pacific Daylight Time)","591493","Match,No Match","","","fullscreenenter","2","8014","fullscreenenter","","","","","","","","","","","","","","",""
"fullscreen","2","9012","0.0-2.0","641ec1a9d9fe8a0941e39862","bdp_wmem","Sat Apr 08 2023 08:16:59 GMT-0700 (Pacific Daylight Time)","591493","Match,No Match","","","","","","","true","","","","","","","","","","","","","",""
"instructions","3","73318","0.0-4.0","641ec1a9d9fe8a0941e39862","bdp_wmem","Sat Apr 08 2023 08:16:59 GMT-0700 (Pacific Daylight Time)","591493","Match,No Match","[{""page_index"":0,""viewing_time"":13647},{""page_index"":1,""viewing_time"":41571},{""page_index"":2,""viewing_time"":6645},{""page_index"":3,""viewing_time"":999},{""page_index"":4,""viewing_time"":1443}]","64305","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","4","73828","0.0-5.0-1.0","641ec1a9d9fe8a0941e39862","bdp_wmem","Sat Apr 08 2023 08:16:59 GMT-0700 (Pacific Daylight Time)","591493","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","5","76835","0.0-5.0-2.0","641ec1a9d9fe8a0941e39862","bdp_wmem","Sat Apr 08 2023 08:16:59 GMT-0700 (Pacific Daylight Time)","591493","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw078.bmp","1,0","noMatchOutcome","i","3000","","","","",""
"html-keyboard-response","6","80844","0.0-5.0-3.0","641ec1a9d9fe8a0941e39862","bdp_wmem","Sat Apr 08 2023 08:16:59 GMT-0700 (Pacific Daylight Time)","591493","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","7","82311","0.0-5.0-4.0","641ec1a9d9fe8a0941e39862","bdp_wmem","Sat Apr 08 2023 08:16:59 GMT-0700 (Pacific Daylight Time)","591493","Match,No Match","","1466","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw078.bmp","1,0","noMatchOutcome","i","3000","trustrating_stim/white_mw078.bmp","green","Share","PRACTICE","0"
"html-keyboard-response","8","82820","0.0-5.0-5.0","641ec1a9d9fe8a0941e39862","bdp_wmem","Sat Apr 08 2023 08:16:59 GMT-0700 (Pacific Daylight Time)","591493","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","9","83324","0.0-5.0-1.1","641ec1a9d9fe8a0941e39862","bdp_wmem","Sat Apr 08 2023 08:16:59 GMT-0700 (Pacific Daylight Time)","591493","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","10","84828","0.0-5.0-2.1","641ec1a9d9fe8a0941e39862","bdp_wmem","Sat Apr 08 2023 08:16:59 GMT-0700 (Pacific Daylight Time)","591493","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw013.bmp","0","Match","e","1500","","","","",""
"html-keyboard-response","11","88835","0.0-5.0-3.1","641ec1a9d9fe8a0941e39862","bdp_wmem","Sat Apr 08 2023 08:16:59 GMT-0700 (Pacific Daylight Time)","591493","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
