"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"focus","0","0","focusevent","63ea4301f63c1d26f0ff83e9","bdp_wmem","Wed Mar 15 2023 15:57:26 GMT-0400 (Eastern Daylight Time)","537027","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","63ea4301f63c1d26f0ff83e9","bdp_wmem","Wed Mar 15 2023 15:57:26 GMT-0400 (Eastern Daylight Time)","537027","Match,No Match","pavlovia","0","5","0.0-0.0","","","","","","","","","","","","","","","","",""
"","","","","63ea4301f63c1d26f0ff83e9","bdp_wmem","Wed Mar 15 2023 15:57:26 GMT-0400 (Eastern Daylight Time)","537027","Match,No Match","instructions","1","2715","0.0-1.0","[{""page_index"":0,""viewing_time"":2709}]","2709","","","","","","","","","","","","","","",""
"fullscreenexit","2","5916","fullscreenexit","63ea4301f63c1d26f0ff83e9","bdp_wmem","Wed Mar 15 2023 15:57:26 GMT-0400 (Eastern Daylight Time)","537027","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","63ea4301f63c1d26f0ff83e9","bdp_wmem","Wed Mar 15 2023 15:57:26 GMT-0400 (Eastern Daylight Time)","537027","Match,No Match","fullscreen","2","6686","0.0-2.0","","","true","","","","","","","","","","","","","",""
"","","","fullscreenfail","63ea4301f63c1d26f0ff83e9","bdp_wmem","Wed Mar 15 2023 15:57:26 GMT-0400 (Eastern Daylight Time)","537027","Match,No Match","image-keyboard-response","3","8718","0.0-3.0-0.0","","2025","","","32","","","","","","","","","","","",""
"","","","","63ea4301f63c1d26f0ff83e9","bdp_wmem","Wed Mar 15 2023 15:57:26 GMT-0400 (Eastern Daylight Time)","537027","Match,No Match","instructions","4","35339","0.0-4.0","[{""page_index"":0,""viewing_time"":6841},{""page_index"":1,""viewing_time"":4113},{""page_index"":2,""viewing_time"":4392},{""page_index"":3,""viewing_time"":1852},{""page_index"":4,""viewing_time"":9163}]","26362","","","","","","","","","","","","","","",""
"","","","","63ea4301f63c1d26f0ff83e9","bdp_wmem","Wed Mar 15 2023 15:57:26 GMT-0400 (Eastern Daylight Time)","537027","Match,No Match","html-keyboard-response","5","35850","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63ea4301f63c1d26f0ff83e9","bdp_wmem","Wed Mar 15 2023 15:57:26 GMT-0400 (Eastern Daylight Time)","537027","Match,No Match","html-keyboard-response","6","37360","0.0-5.0-2.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw042.bmp","1","noMatchFace","i","1500","","","","",""
"","","","","63ea4301f63c1d26f0ff83e9","bdp_wmem","Wed Mar 15 2023 15:57:26 GMT-0400 (Eastern Daylight Time)","537027","Match,No Match","html-keyboard-response","7","41370","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","63ea4301f63c1d26f0ff83e9","bdp_wmem","Wed Mar 15 2023 15:57:26 GMT-0400 (Eastern Daylight Time)","537027","Match,No Match","html-keyboard-response","8","44324","0.0-5.0-4.0","","2952","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw042.bmp","1","noMatchFace","i","1500","trustrating_stim/white_mw010.bmp","green","Share","PRACTICE","1"
"","","","","63ea4301f63c1d26f0ff83e9","bdp_wmem","Wed Mar 15 2023 15:57:26 GMT-0400 (Eastern Daylight Time)","537027","Match,No Match","html-keyboard-response","9","44831","0.0-5.0-5.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","63ea4301f63c1d26f0ff83e9","bdp_wmem","Wed Mar 15 2023 15:57:26 GMT-0400 (Eastern Daylight Time)","537027","Match,No Match","html-keyboard-response","10","45341","0.0-5.0-1.1","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
