"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","15","74659","0.0-5.0-2.2","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw091.bmp","0,0,1","Match","e","4500","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","16","78661","0.0-5.0-3.2","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","17","80118","0.0-5.0-4.2","","1453","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw091.bmp","0,0,1","Match","e","4500","trustrating_stim/white_mw091.bmp","green","Share","PRACTICE","1"
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","18","80619","0.0-5.0-5.2","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","19","81121","0.0-5.0-1.3","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","20","84124","0.0-5.0-2.3","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw012.bmp","1,0","noMatchFace","i","3000","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","21","88127","0.0-5.0-3.3","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","22","90011","0.0-5.0-4.3","","1882","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw012.bmp","1,0","noMatchFace","i","3000","trustrating_stim/white_mw078.bmp","green","Share","PRACTICE","1"
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","23","90513","0.0-5.0-5.3","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","24","91015","0.0-5.0-1.4","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","25","95518","0.0-5.0-2.4","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw070.bmp","0,1,1","noMatchOutcome","i","4500","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","26","99521","0.0-5.0-3.4","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","27","101610","0.0-5.0-4.4","","2087","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw070.bmp","0,1,1","noMatchOutcome","i","4500","trustrating_stim/white_mw070.bmp","red","Keep","PRACTICE","0"
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","28","102112","0.0-5.0-5.4","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","29","102614","0.0-5.0-1.5","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","30","104116","0.0-5.0-2.5","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw078.bmp","0","Match","e","1500","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","31","108117","0.0-5.0-3.5","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","32","109840","0.0-5.0-4.5","","1721","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw078.bmp","0","Match","e","1500","trustrating_stim/white_mw078.bmp","red","Keep","PRACTICE","1"
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","33","110342","0.0-5.0-5.5","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","instructions","34","276400","0.0-6.0","[{""page_index"":0,""viewing_time"":166058}]","166058","","","","","","","","","","","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","35","276904","0.0-7.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","36","278406","0.0-7.0-2.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw078.bmp","1","noMatchOutcome","i","1500","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","37","282408","0.0-7.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","38","284015","0.0-7.0-4.0","","1605","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw078.bmp","1","noMatchOutcome","i","1500","trustrating_stim/white_mw078.bmp","red","Keep","REAL","1"
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","39","284518","0.0-7.0-5.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","40","285019","0.0-7.0-1.1","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","41","288022","0.0-7.0-2.1","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw042.bmp","1,0","noMatchFace","i","3000","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","42","292024","0.0-7.0-3.1","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","43","293818","0.0-7.0-4.1","","1792","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw042.bmp","1,0","noMatchFace","i","3000","trustrating_stim/white_mw010.bmp","green","Share","REAL","1"
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","44","294319","0.0-7.0-5.1","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","45","294821","0.0-7.0-1.2","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","46","299325","0.0-7.0-2.2","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw013.bmp","1,0,1","Match","e","4500","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","47","303326","0.0-7.0-3.2","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","48","305619","0.0-7.0-4.2","","2289","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw013.bmp","1,0,1","Match","e","4500","trustrating_stim/white_mw085.bmp","green","Share","REAL","1"
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","49","306120","0.0-7.0-5.2","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","50","306622","0.0-7.0-1.3","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","51","309624","0.0-7.0-2.3","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw013.bmp","1,0","Match","e","3000","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","52","313626","0.0-7.0-3.3","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","","60c837327440575481e333ce","bdp_wmem","Tue Mar 14 2023 14:44:29 GMT-0400 (Eastern Daylight Time)","763142","Match,No Match","html-keyboard-response","53","316220","0.0-7.0-4.3","","2592","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw013.bmp","1,0","Match","e","3000","trustrating_stim/white_mw010.bmp","green","Share","REAL","1"
