"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"focus","0","0","focusevent","63f969ceb2a0b028aa612b33","bdp_wmem","Tue Mar 14 2023 21:40:16 GMT-0400 (Eastern Daylight Time)","695529","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","63f969ceb2a0b028aa612b33","bdp_wmem","Tue Mar 14 2023 21:40:16 GMT-0400 (Eastern Daylight Time)","695529","Match,No Match","pavlovia","0","6","0.0-0.0","","","","","","","","","","","","","","","","",""
"","","","","63f969ceb2a0b028aa612b33","bdp_wmem","Tue Mar 14 2023 21:40:16 GMT-0400 (Eastern Daylight Time)","695529","Match,No Match","instructions","1","4598","0.0-1.0","[{""page_index"":0,""viewing_time"":4591}]","4591","","","","","","","","","","","","","","",""
"fullscreenexit","2","9123","fullscreenexit","63f969ceb2a0b028aa612b33","bdp_wmem","Tue Mar 14 2023 21:40:16 GMT-0400 (Eastern Daylight Time)","695529","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","63f969ceb2a0b028aa612b33","bdp_wmem","Tue Mar 14 2023 21:40:16 GMT-0400 (Eastern Daylight Time)","695529","Match,No Match","fullscreen","2","9879","0.0-2.0","","","true","","","","","","","","","","","","","",""
"","","","fullscreenfail","63f969ceb2a0b028aa612b33","bdp_wmem","Tue Mar 14 2023 21:40:16 GMT-0400 (Eastern Daylight Time)","695529","Match,No Match","image-keyboard-response","3","12287","0.0-3.0-0.0","","2404","","","32","","","","","","","","","","","",""
"","","","","63f969ceb2a0b028aa612b33","bdp_wmem","Tue Mar 14 2023 21:40:16 GMT-0400 (Eastern Daylight Time)","695529","Match,No Match","instructions","4","133622","0.0-4.0","[{""page_index"":0,""viewing_time"":39308},{""page_index"":1,""viewing_time"":47430},{""page_index"":2,""viewing_time"":19422},{""page_index"":3,""viewing_time"":10888},{""page_index"":4,""viewing_time"":4034}]","121082","","","","","","","","","","","","","","",""
"","","","","63f969ceb2a0b028aa612b33","bdp_wmem","Tue Mar 14 2023 21:40:16 GMT-0400 (Eastern Daylight Time)","695529","Match,No Match","html-keyboard-response","5","134127","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63f969ceb2a0b028aa612b33","bdp_wmem","Tue Mar 14 2023 21:40:16 GMT-0400 (Eastern Daylight Time)","695529","Match,No Match","html-keyboard-response","6","135639","0.0-5.0-2.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw092.bmp","0","Match","e","1500","","","","",""
"","","","","63f969ceb2a0b028aa612b33","bdp_wmem","Tue Mar 14 2023 21:40:16 GMT-0400 (Eastern Daylight Time)","695529","Match,No Match","html-keyboard-response","7","139656","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","63f969ceb2a0b028aa612b33","bdp_wmem","Tue Mar 14 2023 21:40:16 GMT-0400 (Eastern Daylight Time)","695529","Match,No Match","html-keyboard-response","8","143403","0.0-5.0-4.0","","3745","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw092.bmp","0","Match","e","1500","trustrating_stim/white_mw092.bmp","red","Keep","PRACTICE","1"
"","","","","63f969ceb2a0b028aa612b33","bdp_wmem","Tue Mar 14 2023 21:40:16 GMT-0400 (Eastern Daylight Time)","695529","Match,No Match","html-keyboard-response","9","143910","0.0-5.0-5.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
