"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"focus","0","0","focusevent","6401094035971e9972e06328","bdp_wmem","Wed Mar 15 2023 23:46:06 GMT-0400 (Eastern Daylight Time)","690404","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","6401094035971e9972e06328","bdp_wmem","Wed Mar 15 2023 23:46:06 GMT-0400 (Eastern Daylight Time)","690404","Match,No Match","pavlovia","0","3","0.0-0.0","","","","","","","","","","","","","","","","",""
"","","","","6401094035971e9972e06328","bdp_wmem","Wed Mar 15 2023 23:46:06 GMT-0400 (Eastern Daylight Time)","690404","Match,No Match","instructions","1","2088","0.0-1.0","[{""page_index"":0,""viewing_time"":2083}]","2083","","","","","","","","","","","","","","",""
"fullscreenexit","2","5106","fullscreenexit","6401094035971e9972e06328","bdp_wmem","Wed Mar 15 2023 23:46:06 GMT-0400 (Eastern Daylight Time)","690404","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","6401094035971e9972e06328","bdp_wmem","Wed Mar 15 2023 23:46:06 GMT-0400 (Eastern Daylight Time)","690404","Match,No Match","fullscreen","2","5828","0.0-2.0","","","true","","","","","","","","","","","","","",""
"","","","fullscreenfail","6401094035971e9972e06328","bdp_wmem","Wed Mar 15 2023 23:46:06 GMT-0400 (Eastern Daylight Time)","690404","Match,No Match","image-keyboard-response","3","7856","0.0-3.0-0.0","","2024","","","32","","","","","","","","","","","",""
"","","","","6401094035971e9972e06328","bdp_wmem","Wed Mar 15 2023 23:46:06 GMT-0400 (Eastern Daylight Time)","690404","Match,No Match","instructions","4","174054","0.0-4.0","[{""page_index"":0,""viewing_time"":37839},{""page_index"":1,""viewing_time"":89637},{""page_index"":2,""viewing_time"":26518},{""page_index"":3,""viewing_time"":5917},{""page_index"":4,""viewing_time"":6021}]","165932","","","","","","","","","","","","","","",""
"","","","","6401094035971e9972e06328","bdp_wmem","Wed Mar 15 2023 23:46:06 GMT-0400 (Eastern Daylight Time)","690404","Match,No Match","html-keyboard-response","5","174580","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","6401094035971e9972e06328","bdp_wmem","Wed Mar 15 2023 23:46:06 GMT-0400 (Eastern Daylight Time)","690404","Match,No Match","html-keyboard-response","6","176100","0.0-5.0-2.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw040.bmp","0","noMatchFace","i","1500","","","","",""
"","","","","6401094035971e9972e06328","bdp_wmem","Wed Mar 15 2023 23:46:06 GMT-0400 (Eastern Daylight Time)","690404","Match,No Match","html-keyboard-response","7","180108","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","6401094035971e9972e06328","bdp_wmem","Wed Mar 15 2023 23:46:06 GMT-0400 (Eastern Daylight Time)","690404","Match,No Match","html-keyboard-response","8","181367","0.0-5.0-4.0","","1255","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw040.bmp","0","noMatchFace","i","1500","trustrating_stim/white_mw042.bmp","red","Keep","PRACTICE","1"
