"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"html-keyboard-response","8","67069","0.0-5.0-5.0","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","9","67570","0.0-5.0-1.1","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","10","72072","0.0-5.0-2.1","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw085.bmp","1,1,0","Match","e","4500","","","","",""
"html-keyboard-response","11","76073","0.0-5.0-3.1","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","12","77702","0.0-5.0-4.1","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","1627","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw085.bmp","1,1,0","Match","e","4500","trustrating_stim/white_mw040.bmp","green","Share","PRACTICE","0"
"html-keyboard-response","13","78203","0.0-5.0-5.1","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","14","78704","0.0-5.0-1.2","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","15","80205","0.0-5.0-2.2","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw010.bmp","1","Match","e","1500","","","","",""
"html-keyboard-response","16","84206","0.0-5.0-3.2","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","17","85940","0.0-5.0-4.2","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","1733","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw010.bmp","1","Match","e","1500","trustrating_stim/white_mw010.bmp","green","Share","PRACTICE","1"
"html-keyboard-response","18","86441","0.0-5.0-5.2","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","19","86943","0.0-5.0-1.3","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","20","89945","0.0-5.0-2.3","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw013.bmp","1,0","noMatchOutcome","i","3000","","","","",""
"html-keyboard-response","21","93946","0.0-5.0-3.3","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","22","95045","0.0-5.0-4.3","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","1097","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw013.bmp","1,0","noMatchOutcome","i","3000","trustrating_stim/white_mw013.bmp","green","Share","PRACTICE","1"
"html-keyboard-response","23","95545","0.0-5.0-5.3","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","24","96047","0.0-5.0-1.4","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","25","99047","0.0-5.0-2.4","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw070.bmp","1,0","Match","e","3000","","","","",""
"html-keyboard-response","26","103049","0.0-5.0-3.4","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","27","104096","0.0-5.0-4.4","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","1046","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw070.bmp","1,0","Match","e","3000","trustrating_stim/white_mw070.bmp","red","Keep","PRACTICE","1"
"html-keyboard-response","28","104597","0.0-5.0-5.4","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","29","105099","0.0-5.0-1.5","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","30","109600","0.0-5.0-2.5","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw003.bmp","1,0,1","noMatchOutcome","i","4500","","","","",""
"html-keyboard-response","31","113602","0.0-5.0-3.5","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","32","115835","0.0-5.0-4.5","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","2232","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw003.bmp","1,0,1","noMatchOutcome","i","4500","trustrating_stim/white_mw092.bmp","red","Keep","PRACTICE","0"
"html-keyboard-response","33","116337","0.0-5.0-5.5","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"instructions","34","119433","0.0-6.0","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","[{""page_index"":0,""viewing_time"":3096}]","3096","","","","","","","","","","","","","","",""
"html-keyboard-response","35","119934","0.0-7.0-1.0","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","36","122936","0.0-7.0-2.0","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw012.bmp","0,1","Match","e","3000","","","","",""
"html-keyboard-response","37","126937","0.0-7.0-3.0","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","38","128147","0.0-7.0-4.0","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","1209","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw012.bmp","0,1","Match","e","3000","trustrating_stim/white_mw012.bmp","green","Share","REAL","1"
"html-keyboard-response","39","128647","0.0-7.0-5.0","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","40","129149","0.0-7.0-1.1","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","41","133650","0.0-7.0-2.1","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw010.bmp","1,0,0","Match","e","4500","","","","",""
"html-keyboard-response","42","137652","0.0-7.0-3.1","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","43","138514","0.0-7.0-4.1","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","860","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw010.bmp","1,0,0","Match","e","4500","trustrating_stim/white_mw070.bmp","red","Keep","REAL","0"
"html-keyboard-response","44","139014","0.0-7.0-5.1","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","45","139516","0.0-7.0-1.2","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","46","141017","0.0-7.0-2.2","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw040.bmp","1","Match","e","1500","","","","",""
"html-keyboard-response","47","145018","0.0-7.0-3.2","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","48","146157","0.0-7.0-4.2","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","1138","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw040.bmp","1","Match","e","1500","trustrating_stim/white_mw040.bmp","green","Share","REAL","1"
"html-keyboard-response","49","146658","0.0-7.0-5.2","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","50","147159","0.0-7.0-1.3","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","51","150160","0.0-7.0-2.3","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw038.bmp","1,0","noMatchFace","i","3000","","","","",""
"html-keyboard-response","52","154161","0.0-7.0-3.3","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","53","157131","0.0-7.0-4.3","63d80145d2f0da3ee6a8d523","bdp_wmem","Mon Mar 13 2023 23:32:43 GMT-0500 (Central Daylight Time)","550744","Match,No Match","","","","","","","2969","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw038.bmp","1,0","noMatchFace","i","3000","trustrating_stim/white_mw085.bmp","red","Keep","REAL","1"
