"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"focus","0","0","focusevent","631b428359f449b8159625f8","bdp_wmem","Wed Mar 15 2023 15:54:30 GMT-0400 (Eastern Daylight Time)","678353","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","631b428359f449b8159625f8","bdp_wmem","Wed Mar 15 2023 15:54:30 GMT-0400 (Eastern Daylight Time)","678353","Match,No Match","pavlovia","0","12","0.0-0.0","","","","","","","","","","","","","","","","",""
"","","","","631b428359f449b8159625f8","bdp_wmem","Wed Mar 15 2023 15:54:30 GMT-0400 (Eastern Daylight Time)","678353","Match,No Match","instructions","1","5147","0.0-1.0","[{""page_index"":0,""viewing_time"":5132}]","5133","","","","","","","","","","","","","","",""
"fullscreenexit","2","6997","fullscreenexit","631b428359f449b8159625f8","bdp_wmem","Wed Mar 15 2023 15:54:30 GMT-0400 (Eastern Daylight Time)","678353","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","631b428359f449b8159625f8","bdp_wmem","Wed Mar 15 2023 15:54:30 GMT-0400 (Eastern Daylight Time)","678353","Match,No Match","fullscreen","2","7993","0.0-2.0","","","true","","","","","","","","","","","","","",""
"","","","fullscreenfail","631b428359f449b8159625f8","bdp_wmem","Wed Mar 15 2023 15:54:30 GMT-0400 (Eastern Daylight Time)","678353","Match,No Match","image-keyboard-response","3","9577","0.0-3.0-0.0","","1577","","","32","","","","","","","","","","","",""
"","","","","631b428359f449b8159625f8","bdp_wmem","Wed Mar 15 2023 15:54:30 GMT-0400 (Eastern Daylight Time)","678353","Match,No Match","instructions","4","130336","0.0-4.0","[{""page_index"":0,""viewing_time"":28936},{""page_index"":1,""viewing_time"":49796},{""page_index"":2,""viewing_time"":5956},{""page_index"":3,""viewing_time"":14272},{""page_index"":4,""viewing_time"":21545}]","120506","","","","","","","","","","","","","","",""
"","","","","631b428359f449b8159625f8","bdp_wmem","Wed Mar 15 2023 15:54:30 GMT-0400 (Eastern Daylight Time)","678353","Match,No Match","html-keyboard-response","5","130848","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","631b428359f449b8159625f8","bdp_wmem","Wed Mar 15 2023 15:54:30 GMT-0400 (Eastern Daylight Time)","678353","Match,No Match","html-keyboard-response","6","135364","0.0-5.0-2.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw012.bmp","1,0,1","Match","e","4500","","","","",""
"","","","","631b428359f449b8159625f8","bdp_wmem","Wed Mar 15 2023 15:54:30 GMT-0400 (Eastern Daylight Time)","678353","Match,No Match","html-keyboard-response","7","139377","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
