"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"focus","0","0","focusevent","63ea4e8c0e9a66f5843ed4ac","bdp_wmem","Mon Mar 13 2023 00:00:49 GMT-0400 (Eastern Daylight Time)","540090","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","63ea4e8c0e9a66f5843ed4ac","bdp_wmem","Mon Mar 13 2023 00:00:49 GMT-0400 (Eastern Daylight Time)","540090","Match,No Match","pavlovia","0","6","0.0-0.0","","","","","","","","","","","","","","","","",""
"","","","","63ea4e8c0e9a66f5843ed4ac","bdp_wmem","Mon Mar 13 2023 00:00:49 GMT-0400 (Eastern Daylight Time)","540090","Match,No Match","instructions","1","1873","0.0-1.0","[{""page_index"":0,""viewing_time"":1865}]","1866","","","","","","","","","","","","","","",""
"fullscreenexit","2","3811","fullscreenexit","63ea4e8c0e9a66f5843ed4ac","bdp_wmem","Mon Mar 13 2023 00:00:49 GMT-0400 (Eastern Daylight Time)","540090","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"","","","","63ea4e8c0e9a66f5843ed4ac","bdp_wmem","Mon Mar 13 2023 00:00:49 GMT-0400 (Eastern Daylight Time)","540090","Match,No Match","fullscreen","2","4782","0.0-2.0","","","true","","","","","","","","","","","","","",""
"","","","fullscreenfail","63ea4e8c0e9a66f5843ed4ac","bdp_wmem","Mon Mar 13 2023 00:00:49 GMT-0400 (Eastern Daylight Time)","540090","Match,No Match","image-keyboard-response","3","5888","0.0-3.0-0.0","","1096","","","32","","","","","","","","","","","",""
"","","","","63ea4e8c0e9a66f5843ed4ac","bdp_wmem","Mon Mar 13 2023 00:00:49 GMT-0400 (Eastern Daylight Time)","540090","Match,No Match","instructions","4","40929","0.0-4.0","[{""page_index"":0,""viewing_time"":12425},{""page_index"":1,""viewing_time"":7056},{""page_index"":2,""viewing_time"":6425},{""page_index"":3,""viewing_time"":2967},{""page_index"":4,""viewing_time"":5912}]","34785","","","","","","","","","","","","","","",""
"","","","","63ea4e8c0e9a66f5843ed4ac","bdp_wmem","Mon Mar 13 2023 00:00:49 GMT-0400 (Eastern Daylight Time)","540090","Match,No Match","html-keyboard-response","5","41436","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63ea4e8c0e9a66f5843ed4ac","bdp_wmem","Mon Mar 13 2023 00:00:49 GMT-0400 (Eastern Daylight Time)","540090","Match,No Match","html-keyboard-response","6","42943","0.0-5.0-2.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw012.bmp","1","noMatchFace","i","1500","","","","",""
"","","","","63ea4e8c0e9a66f5843ed4ac","bdp_wmem","Mon Mar 13 2023 00:00:49 GMT-0400 (Eastern Daylight Time)","540090","Match,No Match","html-keyboard-response","7","46946","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
