"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"pavlovia","0","7","0.0-0.0","63d83eafdd418ada3528719e","bdp_wmem","Mon Mar 13 2023 00:20:34 GMT-0400 (Eastern Daylight Time)","579164","Match,No Match","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","6566","0.0-1.0","63d83eafdd418ada3528719e","bdp_wmem","Mon Mar 13 2023 00:20:34 GMT-0400 (Eastern Daylight Time)","579164","Match,No Match","[{""page_index"":0,""viewing_time"":6559}]","6559","","","","","","","","","","","","","","","","","","",""
"","","","","63d83eafdd418ada3528719e","bdp_wmem","Mon Mar 13 2023 00:20:34 GMT-0400 (Eastern Daylight Time)","579164","Match,No Match","","","fullscreenenter","2","10386","fullscreenenter","","","","","","","","","","","","","","",""
"fullscreen","2","11355","0.0-2.0","63d83eafdd418ada3528719e","bdp_wmem","Mon Mar 13 2023 00:20:34 GMT-0400 (Eastern Daylight Time)","579164","Match,No Match","","","","","","","true","","","","","","","","","","","","","",""
"instructions","3","95481","0.0-4.0","63d83eafdd418ada3528719e","bdp_wmem","Mon Mar 13 2023 00:20:34 GMT-0400 (Eastern Daylight Time)","579164","Match,No Match","[{""page_index"":0,""viewing_time"":13472},{""page_index"":1,""viewing_time"":27493},{""page_index"":2,""viewing_time"":27178},{""page_index"":3,""viewing_time"":10317},{""page_index"":4,""viewing_time"":5660}]","84120","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","4","95985","0.0-5.0-1.0","63d83eafdd418ada3528719e","bdp_wmem","Mon Mar 13 2023 00:20:34 GMT-0400 (Eastern Daylight Time)","579164","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","5","97487","0.0-5.0-2.0","63d83eafdd418ada3528719e","bdp_wmem","Mon Mar 13 2023 00:20:34 GMT-0400 (Eastern Daylight Time)","579164","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw085.bmp","0","Match","e","1500","","","","",""
"html-keyboard-response","6","101490","0.0-5.0-3.0","63d83eafdd418ada3528719e","bdp_wmem","Mon Mar 13 2023 00:20:34 GMT-0400 (Eastern Daylight Time)","579164","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","7","102395","0.0-5.0-4.0","63d83eafdd418ada3528719e","bdp_wmem","Mon Mar 13 2023 00:20:34 GMT-0400 (Eastern Daylight Time)","579164","Match,No Match","","903","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw085.bmp","0","Match","e","1500","trustrating_stim/white_mw085.bmp","red","Keep","PRACTICE","1"
"html-keyboard-response","8","102897","0.0-5.0-5.0","63d83eafdd418ada3528719e","bdp_wmem","Mon Mar 13 2023 00:20:34 GMT-0400 (Eastern Daylight Time)","579164","Match,No Match","","null","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
