"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","2","0.0-0.0","60fcd2b146529d02f1566012","bdp_bc","Fri Mar 24 2023 23:22:13 GMT-0700 (Pacific Daylight Time)","207693","","","","","","","","","","","","","",""
"instructions","1","2066","0.0-1.0","60fcd2b146529d02f1566012","bdp_bc","Fri Mar 24 2023 23:22:13 GMT-0700 (Pacific Daylight Time)","207693","[{""page_index"":0,""viewing_time"":2063}]","2063","","","","","","","","","","","",""
"","","","","60fcd2b146529d02f1566012","bdp_bc","Fri Mar 24 2023 23:22:13 GMT-0700 (Pacific Daylight Time)","207693","","","fullscreenenter","2","3962","fullscreenenter","","","","","","","",""
"fullscreen","2","4926","0.0-2.0","60fcd2b146529d02f1566012","bdp_bc","Fri Mar 24 2023 23:22:13 GMT-0700 (Pacific Daylight Time)","207693","","","","","","","true","","","","","","",""
"instructions","3","83665","0.0-4.0","60fcd2b146529d02f1566012","bdp_bc","Fri Mar 24 2023 23:22:13 GMT-0700 (Pacific Daylight Time)","207693","[{""page_index"":0,""viewing_time"":12149},{""page_index"":1,""viewing_time"":20318},{""page_index"":2,""viewing_time"":19461},{""page_index"":3,""viewing_time"":10579},{""page_index"":4,""viewing_time"":5002},{""page_index"":5,""viewing_time"":3287},{""page_index"":6,""viewing_time"":2107},{""page_index"":7,""viewing_time"":5834}]","78738","","","","","","","","","","","",""
"html-slider-response","4","104174","0.0-5.0-1.0","60fcd2b146529d02f1566012","bdp_bc","Fri Mar 24 2023 23:22:13 GMT-0700 (Pacific Daylight Time)","207693","","20507","","","","decision","","7","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","1/2 or 50%","","50",""
"html-slider-response","5","118542","0.0-5.0-1.1","60fcd2b146529d02f1566012","bdp_bc","Fri Mar 24 2023 23:22:13 GMT-0700 (Pacific Daylight Time)","207693","","14367","","","","decision","","3","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","1/4 or 25%","","50",""
"html-slider-response","6","126557","0.0-5.0-1.2","60fcd2b146529d02f1566012","bdp_bc","Fri Mar 24 2023 23:22:13 GMT-0700 (Pacific Daylight Time)","207693","","8015","","","","decision","","9","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","1/3 or 33%","","50",""
"html-slider-response","7","137806","0.0-5.0-1.3","60fcd2b146529d02f1566012","bdp_bc","Fri Mar 24 2023 23:22:13 GMT-0700 (Pacific Daylight Time)","207693","","11249","","","","decision","","17","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","2/3 or 67%","","50",""
"html-slider-response","8","146240","0.0-5.0-1.4","60fcd2b146529d02f1566012","bdp_bc","Fri Mar 24 2023 23:22:13 GMT-0700 (Pacific Daylight Time)","207693","","8433","","","","decision","","12","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","3/4 or 75%","","50",""
"instructions","9","150599","0.0-6.0","60fcd2b146529d02f1566012","bdp_bc","Fri Mar 24 2023 23:22:13 GMT-0700 (Pacific Daylight Time)","207693","[{""page_index"":0,""viewing_time"":4358}]","4359","","","","","","","","","","","",""
"html-slider-response","10","159324","0.0-7.0-1.0","60fcd2b146529d02f1566012","bdp_bc","Fri Mar 24 2023 23:22:13 GMT-0700 (Pacific Daylight Time)","207693","","8724","","","","simRating","","6","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your acquaintances","","","",""
"html-slider-response","11","166690","0.0-7.0-1.1","60fcd2b146529d02f1566012","bdp_bc","Fri Mar 24 2023 23:22:13 GMT-0700 (Pacific Daylight Time)","207693","","7365","","","","simRating","","8","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your closest friends","","","",""
"html-slider-response","12","170910","0.0-7.0-1.2","60fcd2b146529d02f1566012","bdp_bc","Fri Mar 24 2023 23:22:13 GMT-0700 (Pacific Daylight Time)","207693","","4219","","","","simRating","","5","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your high school classmates","","","",""
