"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","response","group","fraction","maxAmt","sliderStart"
"focus","0","0","focusevent","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","","","","","","","","","","","","","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","pavlovia","0","3","0.0-0.0","","","","","","","","","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","instructions","1","1032","0.0-1.0","[{""page_index"":0,""viewing_time"":1029}]","1029","","","","","","","",""
"fullscreenexit","2","3006","fullscreenexit","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","","","","","","","","","","","","","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","fullscreen","2","3791","0.0-2.0","","","true","","","","","","",""
"","","","fullscreenfail","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","image-keyboard-response","3","5184","0.0-3.0-0.0","","1390","","","32","","","","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","instructions","4","134927","0.0-4.0","[{""page_index"":0,""viewing_time"":53265},{""page_index"":1,""viewing_time"":19247},{""page_index"":2,""viewing_time"":15856},{""page_index"":3,""viewing_time"":24039},{""page_index"":4,""viewing_time"":2817},{""page_index"":5,""viewing_time"":2838},{""page_index"":6,""viewing_time"":1810},{""page_index"":7,""viewing_time"":9608}]","129480","","","","","","","",""
"","","","decision","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","html-slider-response","5","144748","0.0-5.0-1.0","","9820","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","","14","your acquaintances","1/4 or 25%","","50"
"","","","decision","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","html-slider-response","6","158181","0.0-5.0-1.1","","13432","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","","30","other prolific workers","2/3 or 67%","","50"
"","","","decision","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","html-slider-response","7","162192","0.0-5.0-1.2","","4010","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","","9","complete strangers","1/3 or 33%","","50"
