"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","response","group","fraction","maxAmt","sliderStart"
"focus","0","0","focusevent","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","","","","","","","","","","","","","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","pavlovia","0","1","0.0-0.0","","","","","","","","","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","instructions","1","994","0.0-1.0","[{""page_index"":0,""viewing_time"":992}]","992","","","","","","","",""
"fullscreenexit","2","2986","fullscreenexit","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","","","","","","","","","","","","","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","fullscreen","2","3800","0.0-2.0","","","true","","","","","","",""
"","","","fullscreenfail","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","image-keyboard-response","3","4449","0.0-3.0-0.0","","647","","","32","","","","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","instructions","4","74328","0.0-4.0","[{""page_index"":0,""viewing_time"":25236},{""page_index"":1,""viewing_time"":15977},{""page_index"":2,""viewing_time"":11399},{""page_index"":3,""viewing_time"":4453},{""page_index"":4,""viewing_time"":3481},{""page_index"":5,""viewing_time"":1289},{""page_index"":6,""viewing_time"":1195},{""page_index"":7,""viewing_time"":6591}]","69621","","","","","","","",""
"","","","decision","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","html-slider-response","5","85794","0.0-5.0-1.0","","11466","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","","29","other prolific workers","1/4 or 25%","","50"
"","","","decision","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","html-slider-response","6","89249","0.0-5.0-1.1","","3453","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","","6","your acquaintances","1/2 or 50%","","50"
"","","","decision","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","html-slider-response","7","92883","0.0-5.0-1.2","","3633","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","","6","your high school classmates","2/3 or 67%","","50"
"","","","decision","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","html-slider-response","8","95887","0.0-5.0-1.3","","3004","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","","64","complete strangers","1/3 or 33%","","50"
"","","","decision","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","html-slider-response","9","98221","0.0-5.0-1.4","","2334","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","","37","your closest friends","3/4 or 75%","","50"
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","instructions","10","101057","0.0-6.0","[{""page_index"":0,""viewing_time"":2836}]","2836","","","","","","","",""
