"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","4","0.0-0.0","5f19fbbb7767270c32464eb5","bdp_bc","Sun Mar 26 2023 12:11:15 GMT-0400 (Eastern Daylight Time)","294366","","","","","","","","","","","","","",""
"instructions","1","855","0.0-1.0","5f19fbbb7767270c32464eb5","bdp_bc","Sun Mar 26 2023 12:11:15 GMT-0400 (Eastern Daylight Time)","294366","[{""page_index"":0,""viewing_time"":851}]","851","","","","","","","","","","","",""
"","","","","5f19fbbb7767270c32464eb5","bdp_bc","Sun Mar 26 2023 12:11:15 GMT-0400 (Eastern Daylight Time)","294366","","","fullscreenenter","2","2238","fullscreenenter","","","","","","","",""
"fullscreen","2","3210","0.0-2.0","5f19fbbb7767270c32464eb5","bdp_bc","Sun Mar 26 2023 12:11:15 GMT-0400 (Eastern Daylight Time)","294366","","","","","","","true","","","","","","",""
"instructions","3","167185","0.0-4.0","5f19fbbb7767270c32464eb5","bdp_bc","Sun Mar 26 2023 12:11:15 GMT-0400 (Eastern Daylight Time)","294366","[{""page_index"":0,""viewing_time"":26745},{""page_index"":1,""viewing_time"":122081},{""page_index"":2,""viewing_time"":3835},{""page_index"":3,""viewing_time"":2589},{""page_index"":4,""viewing_time"":1064},{""page_index"":5,""viewing_time"":1066},{""page_index"":6,""viewing_time"":1169},{""page_index"":7,""viewing_time"":5425}]","163974","","","","","","","","","","","",""
"html-slider-response","4","228068","0.0-5.0-1.0","5f19fbbb7767270c32464eb5","bdp_bc","Sun Mar 26 2023 12:11:15 GMT-0400 (Eastern Daylight Time)","294366","","60876","","","","decision","","29","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","1/2 or 50%","","50",""
"html-slider-response","5","230963","0.0-5.0-1.1","5f19fbbb7767270c32464eb5","bdp_bc","Sun Mar 26 2023 12:11:15 GMT-0400 (Eastern Daylight Time)","294366","","2891","","","","decision","","68","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","1/4 or 25%","","50",""
"html-slider-response","6","233646","0.0-5.0-1.2","5f19fbbb7767270c32464eb5","bdp_bc","Sun Mar 26 2023 12:11:15 GMT-0400 (Eastern Daylight Time)","294366","","2680","","","","decision","","29","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","3/4 or 75%","","50",""
"html-slider-response","7","237278","0.0-5.0-1.3","5f19fbbb7767270c32464eb5","bdp_bc","Sun Mar 26 2023 12:11:15 GMT-0400 (Eastern Daylight Time)","294366","","3629","","","","decision","","68","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","1/3 or 33%","","50",""
"html-slider-response","8","239524","0.0-5.0-1.4","5f19fbbb7767270c32464eb5","bdp_bc","Sun Mar 26 2023 12:11:15 GMT-0400 (Eastern Daylight Time)","294366","","2242","","","","decision","","67","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","2/3 or 67%","","50",""
"instructions","9","244363","0.0-6.0","5f19fbbb7767270c32464eb5","bdp_bc","Sun Mar 26 2023 12:11:15 GMT-0400 (Eastern Daylight Time)","294366","[{""page_index"":0,""viewing_time"":4837}]","4838","","","","","","","","","","","",""
