"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","2","0.0-0.0","5bf0cb0411439b000168edda","bdp_bc","Mon Mar 27 2023 00:12:13 GMT-0400 (Eastern Daylight Time)","89617","","","","","","","","","","","","","",""
"instructions","1","1615","0.0-1.0","5bf0cb0411439b000168edda","bdp_bc","Mon Mar 27 2023 00:12:13 GMT-0400 (Eastern Daylight Time)","89617","[{""page_index"":0,""viewing_time"":1613}]","1613","","","","","","","","","","","",""
"","","","","5bf0cb0411439b000168edda","bdp_bc","Mon Mar 27 2023 00:12:13 GMT-0400 (Eastern Daylight Time)","89617","","","fullscreenenter","2","4324","fullscreenenter","","","","","","","",""
"fullscreen","2","5312","0.0-2.0","5bf0cb0411439b000168edda","bdp_bc","Mon Mar 27 2023 00:12:13 GMT-0400 (Eastern Daylight Time)","89617","","","","","","","true","","","","","","",""
"instructions","3","14975","0.0-4.0","5bf0cb0411439b000168edda","bdp_bc","Mon Mar 27 2023 00:12:13 GMT-0400 (Eastern Daylight Time)","89617","[{""page_index"":0,""viewing_time"":5030},{""page_index"":1,""viewing_time"":688},{""page_index"":2,""viewing_time"":848},{""page_index"":3,""viewing_time"":496},{""page_index"":4,""viewing_time"":480},{""page_index"":5,""viewing_time"":648},{""page_index"":6,""viewing_time"":816},{""page_index"":7,""viewing_time"":656}]","9662","","","","","","","","","","","",""
"html-slider-response","4","27360","0.0-5.0-1.0","5bf0cb0411439b000168edda","bdp_bc","Mon Mar 27 2023 00:12:13 GMT-0400 (Eastern Daylight Time)","89617","","12383","","","","decision","","27","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","1/2 or 50%","","50",""
"html-slider-response","5","30168","0.0-5.0-1.1","5bf0cb0411439b000168edda","bdp_bc","Mon Mar 27 2023 00:12:13 GMT-0400 (Eastern Daylight Time)","89617","","2807","","","","decision","","80","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","1/4 or 25%","","50",""
"html-slider-response","6","32543","0.0-5.0-1.2","5bf0cb0411439b000168edda","bdp_bc","Mon Mar 27 2023 00:12:13 GMT-0400 (Eastern Daylight Time)","89617","","2374","","","","decision","","12","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","2/3 or 67%","","50",""
"html-slider-response","7","34384","0.0-5.0-1.3","5bf0cb0411439b000168edda","bdp_bc","Mon Mar 27 2023 00:12:13 GMT-0400 (Eastern Daylight Time)","89617","","1840","","","","decision","","27","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","3/4 or 75%","","50",""
"html-slider-response","8","36215","0.0-5.0-1.4","5bf0cb0411439b000168edda","bdp_bc","Mon Mar 27 2023 00:12:13 GMT-0400 (Eastern Daylight Time)","89617","","1831","","","","decision","","95","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","1/3 or 33%","","50",""
"instructions","9","39039","0.0-6.0","5bf0cb0411439b000168edda","bdp_bc","Mon Mar 27 2023 00:12:13 GMT-0400 (Eastern Daylight Time)","89617","[{""page_index"":0,""viewing_time"":2824}]","2824","","","","","","","","","","","",""
"html-slider-response","10","45280","0.0-7.0-1.0","5bf0cb0411439b000168edda","bdp_bc","Mon Mar 27 2023 00:12:13 GMT-0400 (Eastern Daylight Time)","89617","","6239","","","","simRating","","6","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","other prolific workers","","","",""
"html-slider-response","11","48631","0.0-7.0-1.1","5bf0cb0411439b000168edda","bdp_bc","Mon Mar 27 2023 00:12:13 GMT-0400 (Eastern Daylight Time)","89617","","3351","","","","simRating","","7","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your acquaintances","","","",""
"html-slider-response","12","51711","0.0-7.0-1.2","5bf0cb0411439b000168edda","bdp_bc","Mon Mar 27 2023 00:12:13 GMT-0400 (Eastern Daylight Time)","89617","","3079","","","","simRating","","1","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","complete strangers","","","",""
"html-slider-response","13","54576","0.0-7.0-1.3","5bf0cb0411439b000168edda","bdp_bc","Mon Mar 27 2023 00:12:13 GMT-0400 (Eastern Daylight Time)","89617","","2864","","","","simRating","","4","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your high school classmates","","","",""
"html-slider-response","14","57080","0.0-7.0-1.4","5bf0cb0411439b000168edda","bdp_bc","Mon Mar 27 2023 00:12:13 GMT-0400 (Eastern Daylight Time)","89617","","2503","","","","simRating","","9","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your closest friends","","","",""
"instructions","15","58127","0.0-8.0","5bf0cb0411439b000168edda","bdp_bc","Mon Mar 27 2023 00:12:13 GMT-0400 (Eastern Daylight Time)","89617","[{""page_index"":0,""viewing_time"":1047}]","1047","","","","","","","","","","","",""
