"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","4","0.0-0.0","5ee71ce25f11c84a3e909b09","bdp_bc","Sun Apr 02 2023 11:52:17 GMT-0500 (Central Daylight Time)","545200","","","","","","","","","","","","","",""
"instructions","1","358372","0.0-1.0","5ee71ce25f11c84a3e909b09","bdp_bc","Sun Apr 02 2023 11:52:17 GMT-0500 (Central Daylight Time)","545200","[{""page_index"":0,""viewing_time"":358366}]","358367","","","","","","","","","","","",""
"","","","","5ee71ce25f11c84a3e909b09","bdp_bc","Sun Apr 02 2023 11:52:17 GMT-0500 (Central Daylight Time)","545200","","","fullscreenenter","2","363372","fullscreenenter","","","","","","","",""
"fullscreen","2","364302","0.0-2.0","5ee71ce25f11c84a3e909b09","bdp_bc","Sun Apr 02 2023 11:52:17 GMT-0500 (Central Daylight Time)","545200","","","","","","","true","","","","","","",""
"instructions","3","417515","0.0-4.0","5ee71ce25f11c84a3e909b09","bdp_bc","Sun Apr 02 2023 11:52:17 GMT-0500 (Central Daylight Time)","545200","[{""page_index"":0,""viewing_time"":13652},{""page_index"":1,""viewing_time"":2287},{""page_index"":2,""viewing_time"":3604},{""page_index"":3,""viewing_time"":4580},{""page_index"":4,""viewing_time"":1381},{""page_index"":5,""viewing_time"":777},{""page_index"":6,""viewing_time"":24124},{""page_index"":7,""viewing_time"":2806}]","53212","","","","","","","","","","","",""
"html-slider-response","4","427590","0.0-5.0-1.0","5ee71ce25f11c84a3e909b09","bdp_bc","Sun Apr 02 2023 11:52:17 GMT-0500 (Central Daylight Time)","545200","","10069","","","","decision","","79","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","1/2 or 50%","","50",""
"html-slider-response","5","441932","0.0-5.0-1.1","5ee71ce25f11c84a3e909b09","bdp_bc","Sun Apr 02 2023 11:52:17 GMT-0500 (Central Daylight Time)","545200","","14339","","","","decision","","30","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","3/4 or 75%","","50",""
"html-slider-response","6","446853","0.0-5.0-1.2","5ee71ce25f11c84a3e909b09","bdp_bc","Sun Apr 02 2023 11:52:17 GMT-0500 (Central Daylight Time)","545200","","4919","","","","decision","","64","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","1/3 or 33%","","50",""
"html-slider-response","7","449851","0.0-5.0-1.3","5ee71ce25f11c84a3e909b09","bdp_bc","Sun Apr 02 2023 11:52:17 GMT-0500 (Central Daylight Time)","545200","","2995","","","","decision","","87","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","1/4 or 25%","","50",""
"html-slider-response","8","453591","0.0-5.0-1.4","5ee71ce25f11c84a3e909b09","bdp_bc","Sun Apr 02 2023 11:52:17 GMT-0500 (Central Daylight Time)","545200","","3737","","","","decision","","70","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","2/3 or 67%","","50",""
