"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","13","0.0-0.0","63d1819e544fa53e891614ec","bdp_bc","Sun Mar 26 2023 18:22:59 GMT-0700 (Pacific Daylight Time)","256897","","","","","","","","","","","","","",""
"instructions","1","4321","0.0-1.0","63d1819e544fa53e891614ec","bdp_bc","Sun Mar 26 2023 18:22:59 GMT-0700 (Pacific Daylight Time)","256897","[{""page_index"":0,""viewing_time"":4307}]","4307","","","","","","","","","","","",""
"","","","","63d1819e544fa53e891614ec","bdp_bc","Sun Mar 26 2023 18:22:59 GMT-0700 (Pacific Daylight Time)","256897","","","fullscreenenter","2","6691","fullscreenenter","","","","","","","",""
"fullscreen","2","7649","0.0-2.0","63d1819e544fa53e891614ec","bdp_bc","Sun Mar 26 2023 18:22:59 GMT-0700 (Pacific Daylight Time)","256897","","","","","","","true","","","","","","",""
"instructions","3","76547","0.0-4.0","63d1819e544fa53e891614ec","bdp_bc","Sun Mar 26 2023 18:22:59 GMT-0700 (Pacific Daylight Time)","256897","[{""page_index"":0,""viewing_time"":15082},{""page_index"":1,""viewing_time"":16447},{""page_index"":2,""viewing_time"":11432},{""page_index"":3,""viewing_time"":3627},{""page_index"":4,""viewing_time"":3713},{""page_index"":5,""viewing_time"":3180},{""page_index"":6,""viewing_time"":2507},{""page_index"":7,""viewing_time"":12909}]","68897","","","","","","","","","","","",""
"html-slider-response","4","113053","0.0-5.0-1.0","63d1819e544fa53e891614ec","bdp_bc","Sun Mar 26 2023 18:22:59 GMT-0700 (Pacific Daylight Time)","256897","","36496","","","","decision","","60","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","1/2 or 50%","","50",""
"html-slider-response","5","130928","0.0-5.0-1.1","63d1819e544fa53e891614ec","bdp_bc","Sun Mar 26 2023 18:22:59 GMT-0700 (Pacific Daylight Time)","256897","","17870","","","","decision","","65","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","2/3 or 67%","","50",""
"html-slider-response","6","140099","0.0-5.0-1.2","63d1819e544fa53e891614ec","bdp_bc","Sun Mar 26 2023 18:22:59 GMT-0700 (Pacific Daylight Time)","256897","","9163","","","","decision","","9","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","1/3 or 33%","","50",""
"html-slider-response","7","153432","0.0-5.0-1.3","63d1819e544fa53e891614ec","bdp_bc","Sun Mar 26 2023 18:22:59 GMT-0700 (Pacific Daylight Time)","256897","","13326","","","","decision","","85","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","3/4 or 75%","","50",""
"html-slider-response","8","160710","0.0-5.0-1.4","63d1819e544fa53e891614ec","bdp_bc","Sun Mar 26 2023 18:22:59 GMT-0700 (Pacific Daylight Time)","256897","","7272","","","","decision","","12","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","1/4 or 25%","","50",""
