"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","4","0.0-0.0","5d13e3e6e51708001a43fa66","bdp_bc","Mon Mar 27 2023 13:17:39 GMT-0700 (Pacific Daylight Time)","444976","","","","","","","","","","","","","",""
"instructions","1","23356","0.0-1.0","5d13e3e6e51708001a43fa66","bdp_bc","Mon Mar 27 2023 13:17:39 GMT-0700 (Pacific Daylight Time)","444976","[{""page_index"":0,""viewing_time"":23351}]","23351","","","","","","","","","","","",""
"","","","","5d13e3e6e51708001a43fa66","bdp_bc","Mon Mar 27 2023 13:17:39 GMT-0700 (Pacific Daylight Time)","444976","","","fullscreenenter","2","26434","fullscreenenter","","","","","","","",""
"fullscreen","2","27407","0.0-2.0","5d13e3e6e51708001a43fa66","bdp_bc","Mon Mar 27 2023 13:17:39 GMT-0700 (Pacific Daylight Time)","444976","","","","","","","true","","","","","","",""
"instructions","3","301269","0.0-4.0","5d13e3e6e51708001a43fa66","bdp_bc","Mon Mar 27 2023 13:17:39 GMT-0700 (Pacific Daylight Time)","444976","[{""page_index"":0,""viewing_time"":132513},{""page_index"":1,""viewing_time"":53017},{""page_index"":2,""viewing_time"":21224},{""page_index"":3,""viewing_time"":12040},{""page_index"":4,""viewing_time"":4816},{""page_index"":5,""viewing_time"":3088},{""page_index"":6,""viewing_time"":34466},{""page_index"":7,""viewing_time"":12696}]","273861","","","","","","","","","","","",""
"html-slider-response","4","372036","0.0-5.0-1.0","5d13e3e6e51708001a43fa66","bdp_bc","Mon Mar 27 2023 13:17:39 GMT-0700 (Pacific Daylight Time)","444976","","70763","","","","decision","","24","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","1/2 or 50%","","50",""
"html-slider-response","5","380371","0.0-5.0-1.1","5d13e3e6e51708001a43fa66","bdp_bc","Mon Mar 27 2023 13:17:39 GMT-0700 (Pacific Daylight Time)","444976","","8333","","","","decision","","14","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","2/3 or 67%","","50",""
"html-slider-response","6","386019","0.0-5.0-1.2","5d13e3e6e51708001a43fa66","bdp_bc","Mon Mar 27 2023 13:17:39 GMT-0700 (Pacific Daylight Time)","444976","","5647","","","","decision","","20","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","1/4 or 25%","","50",""
"html-slider-response","7","392983","0.0-5.0-1.3","5d13e3e6e51708001a43fa66","bdp_bc","Mon Mar 27 2023 13:17:39 GMT-0700 (Pacific Daylight Time)","444976","","6962","","","","decision","","34","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","3/4 or 75%","","50",""
"html-slider-response","8","399116","0.0-5.0-1.4","5d13e3e6e51708001a43fa66","bdp_bc","Mon Mar 27 2023 13:17:39 GMT-0700 (Pacific Daylight Time)","444976","","6130","","","","decision","","30","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","1/3 or 33%","","50",""
"instructions","9","404120","0.0-6.0","5d13e3e6e51708001a43fa66","bdp_bc","Mon Mar 27 2023 13:17:39 GMT-0700 (Pacific Daylight Time)","444976","[{""page_index"":0,""viewing_time"":5003}]","5004","","","","","","","","","","","",""
"html-slider-response","10","412966","0.0-7.0-1.0","5d13e3e6e51708001a43fa66","bdp_bc","Mon Mar 27 2023 13:17:39 GMT-0700 (Pacific Daylight Time)","444976","","8845","","","","simRating","","2","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","complete strangers","","","",""
"html-slider-response","11","416578","0.0-7.0-1.1","5d13e3e6e51708001a43fa66","bdp_bc","Mon Mar 27 2023 13:17:39 GMT-0700 (Pacific Daylight Time)","444976","","3609","","","","simRating","","5","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your acquaintances","","","",""
"html-slider-response","12","419948","0.0-7.0-1.2","5d13e3e6e51708001a43fa66","bdp_bc","Mon Mar 27 2023 13:17:39 GMT-0700 (Pacific Daylight Time)","444976","","3368","","","","simRating","","7","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your closest friends","","","",""
"html-slider-response","13","422714","0.0-7.0-1.3","5d13e3e6e51708001a43fa66","bdp_bc","Mon Mar 27 2023 13:17:39 GMT-0700 (Pacific Daylight Time)","444976","","2765","","","","simRating","","2","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","other prolific workers","","","",""
"html-slider-response","14","426878","0.0-7.0-1.4","5d13e3e6e51708001a43fa66","bdp_bc","Mon Mar 27 2023 13:17:39 GMT-0700 (Pacific Daylight Time)","444976","","4161","","","","simRating","","3","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your high school classmates","","","",""
"instructions","15","429503","0.0-8.0","5d13e3e6e51708001a43fa66","bdp_bc","Mon Mar 27 2023 13:17:39 GMT-0700 (Pacific Daylight Time)","444976","[{""page_index"":0,""viewing_time"":2624}]","2624","","","","","","","","","","","",""
