"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","response","group","fraction","maxAmt","sliderStart"
"focus","0","0","focusevent","63ea4e8c0e9a66f5843ed4ac","bdp_bc","Sat Mar 25 2023 22:41:45 GMT-0400 (Eastern Daylight Time)","119859","","","","","","","","","","","","","",""
"","","","","63ea4e8c0e9a66f5843ed4ac","bdp_bc","Sat Mar 25 2023 22:41:45 GMT-0400 (Eastern Daylight Time)","119859","pavlovia","0","4","0.0-0.0","","","","","","","","","",""
"","","","","63ea4e8c0e9a66f5843ed4ac","bdp_bc","Sat Mar 25 2023 22:41:45 GMT-0400 (Eastern Daylight Time)","119859","instructions","1","1459","0.0-1.0","[{""page_index"":0,""viewing_time"":1455}]","1455","","","","","","","",""
"fullscreenexit","2","3680","fullscreenexit","63ea4e8c0e9a66f5843ed4ac","bdp_bc","Sat Mar 25 2023 22:41:45 GMT-0400 (Eastern Daylight Time)","119859","","","","","","","","","","","","","",""
"","","","","63ea4e8c0e9a66f5843ed4ac","bdp_bc","Sat Mar 25 2023 22:41:45 GMT-0400 (Eastern Daylight Time)","119859","fullscreen","2","4630","0.0-2.0","","","true","","","","","","",""
"","","","fullscreenfail","63ea4e8c0e9a66f5843ed4ac","bdp_bc","Sat Mar 25 2023 22:41:45 GMT-0400 (Eastern Daylight Time)","119859","image-keyboard-response","3","5653","0.0-3.0-0.0","","1019","","","32","","","","",""
"","","","","63ea4e8c0e9a66f5843ed4ac","bdp_bc","Sat Mar 25 2023 22:41:45 GMT-0400 (Eastern Daylight Time)","119859","instructions","4","36423","0.0-4.0","[{""page_index"":0,""viewing_time"":7774},{""page_index"":1,""viewing_time"":5814},{""page_index"":2,""viewing_time"":3094},{""page_index"":3,""viewing_time"":3983},{""page_index"":4,""viewing_time"":768},{""page_index"":5,""viewing_time"":2249},{""page_index"":6,""viewing_time"":1608},{""page_index"":7,""viewing_time"":5226}]","30517","","","","","","","",""
"","","","decision","63ea4e8c0e9a66f5843ed4ac","bdp_bc","Sat Mar 25 2023 22:41:45 GMT-0400 (Eastern Daylight Time)","119859","html-slider-response","5","56288","0.0-5.0-1.0","","19860","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","","50","complete strangers","1/2 or 50%","","50"
"","","","decision","63ea4e8c0e9a66f5843ed4ac","bdp_bc","Sat Mar 25 2023 22:41:45 GMT-0400 (Eastern Daylight Time)","119859","html-slider-response","6","65552","0.0-5.0-1.1","","9262","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","","75","other prolific workers","3/4 or 75%","","50"
"","","","decision","63ea4e8c0e9a66f5843ed4ac","bdp_bc","Sat Mar 25 2023 22:41:45 GMT-0400 (Eastern Daylight Time)","119859","html-slider-response","7","70507","0.0-5.0-1.2","","4952","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","","68","your high school classmates","2/3 or 67%","","50"
