"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","4","0.0-0.0","5c2a9b55867f660001af0515","bdp_bc","Sat Mar 25 2023 22:37:55 GMT-0400 (Eastern Daylight Time)","133395","","","","","","","","","","","","","",""
"instructions","1","1415","0.0-1.0","5c2a9b55867f660001af0515","bdp_bc","Sat Mar 25 2023 22:37:55 GMT-0400 (Eastern Daylight Time)","133395","[{""page_index"":0,""viewing_time"":1410}]","1410","","","","","","","","","","","",""
"","","","","5c2a9b55867f660001af0515","bdp_bc","Sat Mar 25 2023 22:37:55 GMT-0400 (Eastern Daylight Time)","133395","","","fullscreenenter","2","2902","fullscreenenter","","","","","","","",""
"fullscreen","2","3872","0.0-2.0","5c2a9b55867f660001af0515","bdp_bc","Sat Mar 25 2023 22:37:55 GMT-0400 (Eastern Daylight Time)","133395","","","","","","","true","","","","","","",""
"instructions","3","62146","0.0-4.0","5c2a9b55867f660001af0515","bdp_bc","Sat Mar 25 2023 22:37:55 GMT-0400 (Eastern Daylight Time)","133395","[{""page_index"":0,""viewing_time"":7239},{""page_index"":1,""viewing_time"":15933},{""page_index"":2,""viewing_time"":19758},{""page_index"":3,""viewing_time"":3230},{""page_index"":4,""viewing_time"":4208},{""page_index"":5,""viewing_time"":1177},{""page_index"":6,""viewing_time"":3361},{""page_index"":7,""viewing_time"":3366}]","58273","","","","","","","","","","","",""
"html-slider-response","4","66656","0.0-5.0-1.0","5c2a9b55867f660001af0515","bdp_bc","Sat Mar 25 2023 22:37:55 GMT-0400 (Eastern Daylight Time)","133395","","4506","","","","decision","","50","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","1/2 or 50%","","50",""
"html-slider-response","5","72207","0.0-5.0-1.1","5c2a9b55867f660001af0515","bdp_bc","Sat Mar 25 2023 22:37:55 GMT-0400 (Eastern Daylight Time)","133395","","5548","","","","decision","","50","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","1/4 or 25%","","50",""
"html-slider-response","6","74544","0.0-5.0-1.2","5c2a9b55867f660001af0515","bdp_bc","Sat Mar 25 2023 22:37:55 GMT-0400 (Eastern Daylight Time)","133395","","2336","","","","decision","","50","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","2/3 or 67%","","50",""
"html-slider-response","7","77194","0.0-5.0-1.3","5c2a9b55867f660001af0515","bdp_bc","Sat Mar 25 2023 22:37:55 GMT-0400 (Eastern Daylight Time)","133395","","2648","","","","decision","","50","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","3/4 or 75%","","50",""
"html-slider-response","8","78272","0.0-5.0-1.4","5c2a9b55867f660001af0515","bdp_bc","Sat Mar 25 2023 22:37:55 GMT-0400 (Eastern Daylight Time)","133395","","1077","","","","decision","","50","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","1/3 or 33%","","50",""
