"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","2","0.0-0.0","5f48dab70aa4ce3aa1914003","bdp_bc","Sat Mar 25 2023 19:47:59 GMT-0700 (Mountain Standard Time)","95079","","","","","","","","","","","","","",""
"instructions","1","706","0.0-1.0","5f48dab70aa4ce3aa1914003","bdp_bc","Sat Mar 25 2023 19:47:59 GMT-0700 (Mountain Standard Time)","95079","[{""page_index"":0,""viewing_time"":704}]","704","","","","","","","","","","","",""
"","","","","5f48dab70aa4ce3aa1914003","bdp_bc","Sat Mar 25 2023 19:47:59 GMT-0700 (Mountain Standard Time)","95079","","","fullscreenenter","2","1907","fullscreenenter","","","","","","","",""
"fullscreen","2","2889","0.0-2.0","5f48dab70aa4ce3aa1914003","bdp_bc","Sat Mar 25 2023 19:47:59 GMT-0700 (Mountain Standard Time)","95079","","","","","","","true","","","","","","",""
"instructions","3","22288","0.0-4.0","5f48dab70aa4ce3aa1914003","bdp_bc","Sat Mar 25 2023 19:47:59 GMT-0700 (Mountain Standard Time)","95079","[{""page_index"":0,""viewing_time"":12561},{""page_index"":1,""viewing_time"":1050},{""page_index"":2,""viewing_time"":1690},{""page_index"":3,""viewing_time"":1471},{""page_index"":4,""viewing_time"":929},{""page_index"":5,""viewing_time"":492},{""page_index"":6,""viewing_time"":480},{""page_index"":7,""viewing_time"":725}]","19399","","","","","","","","","","","",""
"html-slider-response","4","37232","0.0-5.0-1.0","5f48dab70aa4ce3aa1914003","bdp_bc","Sat Mar 25 2023 19:47:59 GMT-0700 (Mountain Standard Time)","95079","","14943","","","","decision","","43","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","1/2 or 50%","","50",""
"html-slider-response","5","42048","0.0-5.0-1.1","5f48dab70aa4ce3aa1914003","bdp_bc","Sat Mar 25 2023 19:47:59 GMT-0700 (Mountain Standard Time)","95079","","4814","","","","decision","","20","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","1/4 or 25%","","50",""
"html-slider-response","6","47639","0.0-5.0-1.2","5f48dab70aa4ce3aa1914003","bdp_bc","Sat Mar 25 2023 19:47:59 GMT-0700 (Mountain Standard Time)","95079","","5589","","","","decision","","14","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","1/3 or 33%","","50",""
"html-slider-response","7","52623","0.0-5.0-1.3","5f48dab70aa4ce3aa1914003","bdp_bc","Sat Mar 25 2023 19:47:59 GMT-0700 (Mountain Standard Time)","95079","","4983","","","","decision","","73","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","3/4 or 75%","","50",""
"html-slider-response","8","57619","0.0-5.0-1.4","5f48dab70aa4ce3aa1914003","bdp_bc","Sat Mar 25 2023 19:47:59 GMT-0700 (Mountain Standard Time)","95079","","4995","","","","decision","","68","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","2/3 or 67%","","50",""
"instructions","9","58858","0.0-6.0","5f48dab70aa4ce3aa1914003","bdp_bc","Sat Mar 25 2023 19:47:59 GMT-0700 (Mountain Standard Time)","95079","[{""page_index"":0,""viewing_time"":1239}]","1239","","","","","","","","","","","",""
"html-slider-response","10","66412","0.0-7.0-1.0","5f48dab70aa4ce3aa1914003","bdp_bc","Sat Mar 25 2023 19:47:59 GMT-0700 (Mountain Standard Time)","95079","","7553","","","","simRating","","4","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your high school classmates","","","",""
