"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","3","0.0-0.0","63174f52c207f299e8f8dc08","bdp_bc","Sun Apr 09 2023 19:39:24 GMT-0400 (Eastern Daylight Time)","188713","","","","","","","","","","","","","",""
"instructions","1","2330","0.0-1.0","63174f52c207f299e8f8dc08","bdp_bc","Sun Apr 09 2023 19:39:24 GMT-0400 (Eastern Daylight Time)","188713","[{""page_index"":0,""viewing_time"":2326}]","2326","","","","","","","","","","","",""
"","","","","63174f52c207f299e8f8dc08","bdp_bc","Sun Apr 09 2023 19:39:24 GMT-0400 (Eastern Daylight Time)","188713","","","fullscreenenter","2","4168","fullscreenenter","","","","","","","",""
"fullscreen","2","5153","0.0-2.0","63174f52c207f299e8f8dc08","bdp_bc","Sun Apr 09 2023 19:39:24 GMT-0400 (Eastern Daylight Time)","188713","","","","","","","true","","","","","","",""
"instructions","3","90169","0.0-4.0","63174f52c207f299e8f8dc08","bdp_bc","Sun Apr 09 2023 19:39:24 GMT-0400 (Eastern Daylight Time)","188713","[{""page_index"":0,""viewing_time"":20121},{""page_index"":1,""viewing_time"":25984},{""page_index"":2,""viewing_time"":19224},{""page_index"":3,""viewing_time"":2712},{""page_index"":4,""viewing_time"":4832},{""page_index"":5,""viewing_time"":3455},{""page_index"":6,""viewing_time"":1416},{""page_index"":7,""viewing_time"":7272}]","85016","","","","","","","","","","","",""
"html-slider-response","4","107901","0.0-5.0-1.0","63174f52c207f299e8f8dc08","bdp_bc","Sun Apr 09 2023 19:39:24 GMT-0400 (Eastern Daylight Time)","188713","","17731","","","","decision","","24","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","1/2 or 50%","","50",""
"html-slider-response","5","114037","0.0-5.0-1.1","63174f52c207f299e8f8dc08","bdp_bc","Sun Apr 09 2023 19:39:24 GMT-0400 (Eastern Daylight Time)","188713","","6135","","","","decision","","8","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","1/3 or 33%","","50",""
"html-slider-response","6","117669","0.0-5.0-1.2","63174f52c207f299e8f8dc08","bdp_bc","Sun Apr 09 2023 19:39:24 GMT-0400 (Eastern Daylight Time)","188713","","3631","","","","decision","","6","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","1/4 or 25%","","50",""
"html-slider-response","7","123915","0.0-5.0-1.3","63174f52c207f299e8f8dc08","bdp_bc","Sun Apr 09 2023 19:39:24 GMT-0400 (Eastern Daylight Time)","188713","","6244","","","","decision","","36","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","2/3 or 67%","","50",""
"html-slider-response","8","126979","0.0-5.0-1.4","63174f52c207f299e8f8dc08","bdp_bc","Sun Apr 09 2023 19:39:24 GMT-0400 (Eastern Daylight Time)","188713","","3063","","","","decision","","41","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","3/4 or 75%","","50",""
"instructions","9","133769","0.0-6.0","63174f52c207f299e8f8dc08","bdp_bc","Sun Apr 09 2023 19:39:24 GMT-0400 (Eastern Daylight Time)","188713","[{""page_index"":0,""viewing_time"":6789}]","6789","","","","","","","","","","","",""
"html-slider-response","10","143470","0.0-7.0-1.0","63174f52c207f299e8f8dc08","bdp_bc","Sun Apr 09 2023 19:39:24 GMT-0400 (Eastern Daylight Time)","188713","","9699","","","","simRating","","6","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","complete strangers","","","",""
"html-slider-response","11","148124","0.0-7.0-1.1","63174f52c207f299e8f8dc08","bdp_bc","Sun Apr 09 2023 19:39:24 GMT-0400 (Eastern Daylight Time)","188713","","4652","","","","simRating","","7","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your closest friends","","","",""
"html-slider-response","12","153008","0.0-7.0-1.2","63174f52c207f299e8f8dc08","bdp_bc","Sun Apr 09 2023 19:39:24 GMT-0400 (Eastern Daylight Time)","188713","","4883","","","","simRating","","5","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","other prolific workers","","","",""
