"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","4","0.0-0.0","63615888b5606b24a845f73e","bdp_bc","Sat Mar 25 2023 23:05:57 GMT-0400 (Eastern Daylight Time)","197312","","","","","","","","","","","","","",""
"instructions","1","4307","0.0-1.0","63615888b5606b24a845f73e","bdp_bc","Sat Mar 25 2023 23:05:57 GMT-0400 (Eastern Daylight Time)","197312","[{""page_index"":0,""viewing_time"":4302}]","4302","","","","","","","","","","","",""
"","","","","63615888b5606b24a845f73e","bdp_bc","Sat Mar 25 2023 23:05:57 GMT-0400 (Eastern Daylight Time)","197312","","","fullscreenenter","2","6819","fullscreenenter","","","","","","","",""
"fullscreen","2","7807","0.0-2.0","63615888b5606b24a845f73e","bdp_bc","Sat Mar 25 2023 23:05:57 GMT-0400 (Eastern Daylight Time)","197312","","","","","","","true","","","","","","",""
"instructions","3","78921","0.0-4.0","63615888b5606b24a845f73e","bdp_bc","Sat Mar 25 2023 23:05:57 GMT-0400 (Eastern Daylight Time)","197312","[{""page_index"":0,""viewing_time"":10036},{""page_index"":1,""viewing_time"":22716},{""page_index"":2,""viewing_time"":13461},{""page_index"":3,""viewing_time"":9542},{""page_index"":4,""viewing_time"":1984},{""page_index"":5,""viewing_time"":6399},{""page_index"":6,""viewing_time"":3258},{""page_index"":7,""viewing_time"":3718}]","71114","","","","","","","","","","","",""
"html-slider-response","4","103452","0.0-5.0-1.0","63615888b5606b24a845f73e","bdp_bc","Sat Mar 25 2023 23:05:57 GMT-0400 (Eastern Daylight Time)","197312","","24528","","","","decision","","54","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","3/4 or 75%","","50",""
"html-slider-response","5","112160","0.0-5.0-1.1","63615888b5606b24a845f73e","bdp_bc","Sat Mar 25 2023 23:05:57 GMT-0400 (Eastern Daylight Time)","197312","","8707","","","","decision","","14","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","1/2 or 50%","","50",""
"html-slider-response","6","124828","0.0-5.0-1.2","63615888b5606b24a845f73e","bdp_bc","Sat Mar 25 2023 23:05:57 GMT-0400 (Eastern Daylight Time)","197312","","12665","","","","decision","","41","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","2/3 or 67%","","50",""
"html-slider-response","7","134852","0.0-5.0-1.3","63615888b5606b24a845f73e","bdp_bc","Sat Mar 25 2023 23:05:57 GMT-0400 (Eastern Daylight Time)","197312","","10023","","","","decision","","12","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","1/3 or 33%","","50",""
"html-slider-response","8","136489","0.0-5.0-1.4","63615888b5606b24a845f73e","bdp_bc","Sat Mar 25 2023 23:05:57 GMT-0400 (Eastern Daylight Time)","197312","","1635","","","","decision","","50","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","1/4 or 25%","","50",""
"instructions","9","141649","0.0-6.0","63615888b5606b24a845f73e","bdp_bc","Sat Mar 25 2023 23:05:57 GMT-0400 (Eastern Daylight Time)","197312","[{""page_index"":0,""viewing_time"":5160}]","5160","","","","","","","","","","","",""
"html-slider-response","10","151980","0.0-7.0-1.0","63615888b5606b24a845f73e","bdp_bc","Sat Mar 25 2023 23:05:57 GMT-0400 (Eastern Daylight Time)","197312","","10329","","","","simRating","","5","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your high school classmates","","","",""
"html-slider-response","11","159414","0.0-7.0-1.1","63615888b5606b24a845f73e","bdp_bc","Sat Mar 25 2023 23:05:57 GMT-0400 (Eastern Daylight Time)","197312","","7432","","","","simRating","","6","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your closest friends","","","",""
