"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","3","0.0-0.0","63d7ddc0c07dd5787084df8e","bdp_bc","Sat Mar 25 2023 16:43:05 GMT-0700 (Pacific Daylight Time)","304108","","","","","","","","","","","","","",""
"instructions","1","1058","0.0-1.0","63d7ddc0c07dd5787084df8e","bdp_bc","Sat Mar 25 2023 16:43:05 GMT-0700 (Pacific Daylight Time)","304108","[{""page_index"":0,""viewing_time"":1055}]","1055","","","","","","","","","","","",""
"","","","","63d7ddc0c07dd5787084df8e","bdp_bc","Sat Mar 25 2023 16:43:05 GMT-0700 (Pacific Daylight Time)","304108","","","fullscreenenter","2","2254","fullscreenenter","","","","","","","",""
"fullscreen","2","3256","0.0-2.0","63d7ddc0c07dd5787084df8e","bdp_bc","Sat Mar 25 2023 16:43:05 GMT-0700 (Pacific Daylight Time)","304108","","","","","","","true","","","","","","",""
"instructions","3","164627","0.0-4.0","63d7ddc0c07dd5787084df8e","bdp_bc","Sat Mar 25 2023 16:43:05 GMT-0700 (Pacific Daylight Time)","304108","[{""page_index"":0,""viewing_time"":20957},{""page_index"":1,""viewing_time"":29042},{""page_index"":2,""viewing_time"":60889},{""page_index"":3,""viewing_time"":16327},{""page_index"":4,""viewing_time"":7932},{""page_index"":5,""viewing_time"":3051},{""page_index"":6,""viewing_time"":11946},{""page_index"":7,""viewing_time"":11226}]","161370","","","","","","","","","","","",""
"html-slider-response","4","192980","0.0-5.0-1.0","63d7ddc0c07dd5787084df8e","bdp_bc","Sat Mar 25 2023 16:43:05 GMT-0700 (Pacific Daylight Time)","304108","","28351","","","","decision","","9","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","1/2 or 50%","","50",""
"html-slider-response","5","208076","0.0-5.0-1.1","63d7ddc0c07dd5787084df8e","bdp_bc","Sat Mar 25 2023 16:43:05 GMT-0700 (Pacific Daylight Time)","304108","","15095","","","","decision","","15","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","1/3 or 33%","","50",""
"html-slider-response","6","218462","0.0-5.0-1.2","63d7ddc0c07dd5787084df8e","bdp_bc","Sat Mar 25 2023 16:43:05 GMT-0700 (Pacific Daylight Time)","304108","","10383","","","","decision","","49","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","3/4 or 75%","","50",""
"html-slider-response","7","227680","0.0-5.0-1.3","63d7ddc0c07dd5787084df8e","bdp_bc","Sat Mar 25 2023 16:43:05 GMT-0700 (Pacific Daylight Time)","304108","","9215","","","","decision","","5","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","1/4 or 25%","","50",""
"html-slider-response","8","236563","0.0-5.0-1.4","63d7ddc0c07dd5787084df8e","bdp_bc","Sat Mar 25 2023 16:43:05 GMT-0700 (Pacific Daylight Time)","304108","","8881","","","","decision","","8","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","2/3 or 67%","","50",""
"instructions","9","240481","0.0-6.0","63d7ddc0c07dd5787084df8e","bdp_bc","Sat Mar 25 2023 16:43:05 GMT-0700 (Pacific Daylight Time)","304108","[{""page_index"":0,""viewing_time"":3917}]","3917","","","","","","","","","","","",""
"html-slider-response","10","259781","0.0-7.0-1.0","63d7ddc0c07dd5787084df8e","bdp_bc","Sat Mar 25 2023 16:43:05 GMT-0700 (Pacific Daylight Time)","304108","","19298","","","","simRating","","6","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your high school classmates","","","",""
"html-slider-response","11","264636","0.0-7.0-1.1","63d7ddc0c07dd5787084df8e","bdp_bc","Sat Mar 25 2023 16:43:05 GMT-0700 (Pacific Daylight Time)","304108","","4852","","","","simRating","","7","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","complete strangers","","","",""
"html-slider-response","12","268035","0.0-7.0-1.2","63d7ddc0c07dd5787084df8e","bdp_bc","Sat Mar 25 2023 16:43:05 GMT-0700 (Pacific Daylight Time)","304108","","3395","","","","simRating","","8","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your acquaintances","","","",""
"html-slider-response","13","271525","0.0-7.0-1.3","63d7ddc0c07dd5787084df8e","bdp_bc","Sat Mar 25 2023 16:43:05 GMT-0700 (Pacific Daylight Time)","304108","","3487","","","","simRating","","7","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your closest friends","","","",""
"html-slider-response","14","275490","0.0-7.0-1.4","63d7ddc0c07dd5787084df8e","bdp_bc","Sat Mar 25 2023 16:43:05 GMT-0700 (Pacific Daylight Time)","304108","","3963","","","","simRating","","7","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","other prolific workers","","","",""
"instructions","15","280691","0.0-8.0","63d7ddc0c07dd5787084df8e","bdp_bc","Sat Mar 25 2023 16:43:05 GMT-0700 (Pacific Daylight Time)","304108","[{""page_index"":0,""viewing_time"":5201}]","5201","","","","","","","","","","","",""
"html-slider-response","16","288157","0.0-9.0-1.0","63d7ddc0c07dd5787084df8e","bdp_bc","Sat Mar 25 2023 16:43:05 GMT-0700 (Pacific Daylight Time)","304108","","7464","","","","abilRating","","4","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","complete strangers","","","",""
"html-slider-response","17","294853","0.0-9.0-1.1","63d7ddc0c07dd5787084df8e","bdp_bc","Sat Mar 25 2023 16:43:05 GMT-0700 (Pacific Daylight Time)","304108","","6693","","","","abilRating","","6","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","your high school classmates","","","",""
"html-slider-response","18","298007","0.0-9.0-1.2","63d7ddc0c07dd5787084df8e","bdp_bc","Sat Mar 25 2023 16:43:05 GMT-0700 (Pacific Daylight Time)","304108","","3151","","","","abilRating","","7","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","other prolific workers","","","",""
"html-slider-response","19","300750","0.0-9.0-1.3","63d7ddc0c07dd5787084df8e","bdp_bc","Sat Mar 25 2023 16:43:05 GMT-0700 (Pacific Daylight Time)","304108","","2740","","","","abilRating","","4","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","your acquaintances","","","",""
