"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","2","0.0-0.0","59aae1188cef7d00011f8884","bdp_bc","Sat Mar 25 2023 20:54:11 GMT-0400 (Eastern Daylight Time)","301902","","","","","","","","","","","","","",""
"instructions","1","1206","0.0-1.0","59aae1188cef7d00011f8884","bdp_bc","Sat Mar 25 2023 20:54:11 GMT-0400 (Eastern Daylight Time)","301902","[{""page_index"":0,""viewing_time"":1204}]","1204","","","","","","","","","","","",""
"","","","","59aae1188cef7d00011f8884","bdp_bc","Sat Mar 25 2023 20:54:11 GMT-0400 (Eastern Daylight Time)","301902","","","fullscreenenter","2","2463","fullscreenenter","","","","","","","",""
"fullscreen","2","3437","0.0-2.0","59aae1188cef7d00011f8884","bdp_bc","Sat Mar 25 2023 20:54:11 GMT-0400 (Eastern Daylight Time)","301902","","","","","","","true","","","","","","",""
"instructions","3","167006","0.0-4.0","59aae1188cef7d00011f8884","bdp_bc","Sat Mar 25 2023 20:54:11 GMT-0400 (Eastern Daylight Time)","301902","[{""page_index"":0,""viewing_time"":81811},{""page_index"":1,""viewing_time"":18583},{""page_index"":2,""viewing_time"":31220},{""page_index"":3,""viewing_time"":2768},{""page_index"":4,""viewing_time"":7273},{""page_index"":5,""viewing_time"":3270},{""page_index"":6,""viewing_time"":3334},{""page_index"":7,""viewing_time"":15309}]","163568","","","","","","","","","","","",""
"html-slider-response","4","180414","0.0-5.0-1.0","59aae1188cef7d00011f8884","bdp_bc","Sat Mar 25 2023 20:54:11 GMT-0400 (Eastern Daylight Time)","301902","","13407","","","","decision","","16","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","3/4 or 75%","","50",""
"html-slider-response","5","202930","0.0-5.0-1.1","59aae1188cef7d00011f8884","bdp_bc","Sat Mar 25 2023 20:54:11 GMT-0400 (Eastern Daylight Time)","301902","","22514","","","","decision","","17","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","2/3 or 67%","","50",""
"html-slider-response","6","214678","0.0-5.0-1.2","59aae1188cef7d00011f8884","bdp_bc","Sat Mar 25 2023 20:54:11 GMT-0400 (Eastern Daylight Time)","301902","","11747","","","","decision","","14","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","1/2 or 50%","","50",""
"html-slider-response","7","243340","0.0-5.0-1.3","59aae1188cef7d00011f8884","bdp_bc","Sat Mar 25 2023 20:54:11 GMT-0400 (Eastern Daylight Time)","301902","","28661","","","","decision","","13","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","1/3 or 33%","","50",""
"html-slider-response","8","252461","0.0-5.0-1.4","59aae1188cef7d00011f8884","bdp_bc","Sat Mar 25 2023 20:54:11 GMT-0400 (Eastern Daylight Time)","301902","","9119","","","","decision","","9","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","1/4 or 25%","","50",""
"instructions","9","258582","0.0-6.0","59aae1188cef7d00011f8884","bdp_bc","Sat Mar 25 2023 20:54:11 GMT-0400 (Eastern Daylight Time)","301902","[{""page_index"":0,""viewing_time"":6121}]","6121","","","","","","","","","","","",""
"html-slider-response","10","264972","0.0-7.0-1.0","59aae1188cef7d00011f8884","bdp_bc","Sat Mar 25 2023 20:54:11 GMT-0400 (Eastern Daylight Time)","301902","","6388","","","","simRating","","3","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","other prolific workers","","","",""
"html-slider-response","11","267593","0.0-7.0-1.1","59aae1188cef7d00011f8884","bdp_bc","Sat Mar 25 2023 20:54:11 GMT-0400 (Eastern Daylight Time)","301902","","2620","","","","simRating","","3","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","complete strangers","","","",""
"html-slider-response","12","275425","0.0-7.0-1.2","59aae1188cef7d00011f8884","bdp_bc","Sat Mar 25 2023 20:54:11 GMT-0400 (Eastern Daylight Time)","301902","","7830","","","","simRating","","7","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your closest friends","","","",""
"html-slider-response","13","278034","0.0-7.0-1.3","59aae1188cef7d00011f8884","bdp_bc","Sat Mar 25 2023 20:54:11 GMT-0400 (Eastern Daylight Time)","301902","","2607","","","","simRating","","5","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your acquaintances","","","",""
"html-slider-response","14","281026","0.0-7.0-1.4","59aae1188cef7d00011f8884","bdp_bc","Sat Mar 25 2023 20:54:11 GMT-0400 (Eastern Daylight Time)","301902","","2992","","","","simRating","","4","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your high school classmates","","","",""
"instructions","15","283851","0.0-8.0","59aae1188cef7d00011f8884","bdp_bc","Sat Mar 25 2023 20:54:11 GMT-0400 (Eastern Daylight Time)","301902","[{""page_index"":0,""viewing_time"":2825}]","2825","","","","","","","","","","","",""
"html-slider-response","16","288480","0.0-9.0-1.0","59aae1188cef7d00011f8884","bdp_bc","Sat Mar 25 2023 20:54:11 GMT-0400 (Eastern Daylight Time)","301902","","4628","","","","abilRating","","6","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","your closest friends","","","",""
"html-slider-response","17","291972","0.0-9.0-1.1","59aae1188cef7d00011f8884","bdp_bc","Sat Mar 25 2023 20:54:11 GMT-0400 (Eastern Daylight Time)","301902","","3491","","","","abilRating","","4","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","complete strangers","","","",""
"html-slider-response","18","295632","0.0-9.0-1.2","59aae1188cef7d00011f8884","bdp_bc","Sat Mar 25 2023 20:54:11 GMT-0400 (Eastern Daylight Time)","301902","","3659","","","","abilRating","","4","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","your high school classmates","","","",""
"html-slider-response","19","298123","0.0-9.0-1.3","59aae1188cef7d00011f8884","bdp_bc","Sat Mar 25 2023 20:54:11 GMT-0400 (Eastern Daylight Time)","301902","","2490","","","","abilRating","","5","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","other prolific workers","","","",""
"html-slider-response","20","300901","0.0-9.0-1.4","59aae1188cef7d00011f8884","bdp_bc","Sat Mar 25 2023 20:54:11 GMT-0400 (Eastern Daylight Time)","301902","","2777","","","","abilRating","","5","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","your acquaintances","","","",""
"","","","","59aae1188cef7d00011f8884","bdp_bc","Sat Mar 25 2023 20:54:11 GMT-0400 (Eastern Daylight Time)","301902","","","fullscreenexit","21","300920","fullscreenexit","","","","","","","",""
"fullscreen","21","301902","0.0-10.0","59aae1188cef7d00011f8884","bdp_bc","Sat Mar 25 2023 20:54:11 GMT-0400 (Eastern Daylight Time)","301902","","","","","","","true","","","","","","",""
"html-keyboard-response","22","302404","0.0-11.0","","","","","","null","","","","","","","","","","","","null"
