"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","5","0.0-0.0","5f934f7fdc89a111b5712011","bdp_bc","Sun Mar 26 2023 14:38:13 GMT-0400 (Eastern Daylight Time)","252076","","","","","","","","","","","","","",""
"instructions","1","6860","0.0-1.0","5f934f7fdc89a111b5712011","bdp_bc","Sun Mar 26 2023 14:38:13 GMT-0400 (Eastern Daylight Time)","252076","[{""page_index"":0,""viewing_time"":6854}]","6855","","","","","","","","","","","",""
"","","","","5f934f7fdc89a111b5712011","bdp_bc","Sun Mar 26 2023 14:38:13 GMT-0400 (Eastern Daylight Time)","252076","","","fullscreenenter","2","38355","fullscreenenter","","","","","","","",""
"fullscreen","2","39350","0.0-2.0","5f934f7fdc89a111b5712011","bdp_bc","Sun Mar 26 2023 14:38:13 GMT-0400 (Eastern Daylight Time)","252076","","","","","","","true","","","","","","",""
"instructions","3","69637","0.0-4.0","5f934f7fdc89a111b5712011","bdp_bc","Sun Mar 26 2023 14:38:13 GMT-0400 (Eastern Daylight Time)","252076","[{""page_index"":0,""viewing_time"":11930},{""page_index"":1,""viewing_time"":5774},{""page_index"":2,""viewing_time"":2870},{""page_index"":3,""viewing_time"":1130},{""page_index"":4,""viewing_time"":834},{""page_index"":5,""viewing_time"":616},{""page_index"":6,""viewing_time"":1176},{""page_index"":7,""viewing_time"":5956}]","30286","","","","","","","","","","","",""
"html-slider-response","4","79870","0.0-5.0-1.0","5f934f7fdc89a111b5712011","bdp_bc","Sun Mar 26 2023 14:38:13 GMT-0400 (Eastern Daylight Time)","252076","","10229","","","","decision","","7","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","1/4 or 25%","","50",""
"html-slider-response","5","86321","0.0-5.0-1.1","5f934f7fdc89a111b5712011","bdp_bc","Sun Mar 26 2023 14:38:13 GMT-0400 (Eastern Daylight Time)","252076","","6448","","","","decision","","29","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","3/4 or 75%","","50",""
"html-slider-response","6","89991","0.0-5.0-1.2","5f934f7fdc89a111b5712011","bdp_bc","Sun Mar 26 2023 14:38:13 GMT-0400 (Eastern Daylight Time)","252076","","3666","","","","decision","","26","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","2/3 or 67%","","50",""
"html-slider-response","7","92975","0.0-5.0-1.3","5f934f7fdc89a111b5712011","bdp_bc","Sun Mar 26 2023 14:38:13 GMT-0400 (Eastern Daylight Time)","252076","","2983","","","","decision","","11","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","1/3 or 33%","","50",""
"html-slider-response","8","95833","0.0-5.0-1.4","5f934f7fdc89a111b5712011","bdp_bc","Sun Mar 26 2023 14:38:13 GMT-0400 (Eastern Daylight Time)","252076","","2856","","","","decision","","58","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","1/2 or 50%","","50",""
"instructions","9","99681","0.0-6.0","5f934f7fdc89a111b5712011","bdp_bc","Sun Mar 26 2023 14:38:13 GMT-0400 (Eastern Daylight Time)","252076","[{""page_index"":0,""viewing_time"":3847}]","3847","","","","","","","","","","","",""
"html-slider-response","10","103084","0.0-7.0-1.0","5f934f7fdc89a111b5712011","bdp_bc","Sun Mar 26 2023 14:38:13 GMT-0400 (Eastern Daylight Time)","252076","","3402","","","","simRating","","7","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","other prolific workers","","","",""
"html-slider-response","11","105553","0.0-7.0-1.1","5f934f7fdc89a111b5712011","bdp_bc","Sun Mar 26 2023 14:38:13 GMT-0400 (Eastern Daylight Time)","252076","","2465","","","","simRating","","8","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your closest friends","","","",""
"html-slider-response","12","108584","0.0-7.0-1.2","5f934f7fdc89a111b5712011","bdp_bc","Sun Mar 26 2023 14:38:13 GMT-0400 (Eastern Daylight Time)","252076","","3030","","","","simRating","","4","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","complete strangers","","","",""
"html-slider-response","13","156875","0.0-7.0-1.3","5f934f7fdc89a111b5712011","bdp_bc","Sun Mar 26 2023 14:38:13 GMT-0400 (Eastern Daylight Time)","252076","","48289","","","","simRating","","4","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your high school classmates","","","",""
"html-slider-response","14","160074","0.0-7.0-1.4","5f934f7fdc89a111b5712011","bdp_bc","Sun Mar 26 2023 14:38:13 GMT-0400 (Eastern Daylight Time)","252076","","3196","","","","simRating","","3","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your acquaintances","","","",""
"instructions","15","161225","0.0-8.0","5f934f7fdc89a111b5712011","bdp_bc","Sun Mar 26 2023 14:38:13 GMT-0400 (Eastern Daylight Time)","252076","[{""page_index"":0,""viewing_time"":1149}]","1150","","","","","","","","","","","",""
"html-slider-response","16","166115","0.0-9.0-1.0","5f934f7fdc89a111b5712011","bdp_bc","Sun Mar 26 2023 14:38:13 GMT-0400 (Eastern Daylight Time)","252076","","4889","","","","abilRating","","6","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","complete strangers","","","",""
"html-slider-response","17","244483","0.0-9.0-1.1","5f934f7fdc89a111b5712011","bdp_bc","Sun Mar 26 2023 14:38:13 GMT-0400 (Eastern Daylight Time)","252076","","78365","","","","abilRating","","6","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","your closest friends","","","",""
"html-slider-response","18","246902","0.0-9.0-1.2","5f934f7fdc89a111b5712011","bdp_bc","Sun Mar 26 2023 14:38:13 GMT-0400 (Eastern Daylight Time)","252076","","2416","","","","abilRating","","6","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","other prolific workers","","","",""
"html-slider-response","19","249666","0.0-9.0-1.3","5f934f7fdc89a111b5712011","bdp_bc","Sun Mar 26 2023 14:38:13 GMT-0400 (Eastern Daylight Time)","252076","","2762","","","","abilRating","","5","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","your acquaintances","","","",""
"html-slider-response","20","251071","0.0-9.0-1.4","5f934f7fdc89a111b5712011","bdp_bc","Sun Mar 26 2023 14:38:13 GMT-0400 (Eastern Daylight Time)","252076","","1403","","","","abilRating","","5","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","your high school classmates","","","",""
"","","","","5f934f7fdc89a111b5712011","bdp_bc","Sun Mar 26 2023 14:38:13 GMT-0400 (Eastern Daylight Time)","252076","","","fullscreenexit","21","251101","fullscreenexit","","","","","","","",""
"fullscreen","21","252075","0.0-10.0","5f934f7fdc89a111b5712011","bdp_bc","Sun Mar 26 2023 14:38:13 GMT-0400 (Eastern Daylight Time)","252076","","","","","","","true","","","","","","",""
"html-keyboard-response","22","252578","0.0-11.0","","","","","","null","","","","","","","","","","","","null"
