"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","8","0.0-0.0","610c736500a4b33398fef94f","bdp_bc","Mon Apr 10 2023 18:35:31 GMT-0400 (Eastern Daylight Time)","138268","","","","","","","","","","","","","",""
"instructions","1","1994","0.0-1.0","610c736500a4b33398fef94f","bdp_bc","Mon Apr 10 2023 18:35:31 GMT-0400 (Eastern Daylight Time)","138268","[{""page_index"":0,""viewing_time"":1985}]","1985","","","","","","","","","","","",""
"","","","","610c736500a4b33398fef94f","bdp_bc","Mon Apr 10 2023 18:35:31 GMT-0400 (Eastern Daylight Time)","138268","","","fullscreenenter","2","4478","fullscreenenter","","","","","","","",""
"fullscreen","2","5438","0.0-2.0","610c736500a4b33398fef94f","bdp_bc","Mon Apr 10 2023 18:35:31 GMT-0400 (Eastern Daylight Time)","138268","","","","","","","true","","","","","","",""
"instructions","3","49116","0.0-4.0","610c736500a4b33398fef94f","bdp_bc","Mon Apr 10 2023 18:35:31 GMT-0400 (Eastern Daylight Time)","138268","[{""page_index"":0,""viewing_time"":12205},{""page_index"":1,""viewing_time"":9278},{""page_index"":2,""viewing_time"":6392},{""page_index"":3,""viewing_time"":4214},{""page_index"":4,""viewing_time"":1778},{""page_index"":5,""viewing_time"":914},{""page_index"":6,""viewing_time"":674},{""page_index"":7,""viewing_time"":8222}]","43677","","","","","","","","","","","",""
"html-slider-response","4","59128","0.0-5.0-1.0","610c736500a4b33398fef94f","bdp_bc","Mon Apr 10 2023 18:35:31 GMT-0400 (Eastern Daylight Time)","138268","","10006","","","","decision","","12","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","2/3 or 67%","","50",""
"html-slider-response","5","86484","0.0-5.0-1.1","610c736500a4b33398fef94f","bdp_bc","Mon Apr 10 2023 18:35:31 GMT-0400 (Eastern Daylight Time)","138268","","27354","","","","decision","","2","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","3/4 or 75%","","50",""
"html-slider-response","6","92257","0.0-5.0-1.2","610c736500a4b33398fef94f","bdp_bc","Mon Apr 10 2023 18:35:31 GMT-0400 (Eastern Daylight Time)","138268","","5771","","","","decision","","1","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","1/4 or 25%","","50",""
"html-slider-response","7","96021","0.0-5.0-1.3","610c736500a4b33398fef94f","bdp_bc","Mon Apr 10 2023 18:35:31 GMT-0400 (Eastern Daylight Time)","138268","","3762","","","","decision","","8","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","1/3 or 33%","","50",""
"html-slider-response","8","99812","0.0-5.0-1.4","610c736500a4b33398fef94f","bdp_bc","Mon Apr 10 2023 18:35:31 GMT-0400 (Eastern Daylight Time)","138268","","3789","","","","decision","","12","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","1/2 or 50%","","50",""
