"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","1","0.0-0.0","5d412a9013864b0015b14b31","bdp_bc","Mon Mar 27 2023 16:02:30 GMT-0500 (Central Daylight Time)","157587","","","","","","","","","","","","","",""
"instructions","1","1294","0.0-1.0","5d412a9013864b0015b14b31","bdp_bc","Mon Mar 27 2023 16:02:30 GMT-0500 (Central Daylight Time)","157587","[{""page_index"":0,""viewing_time"":1293}]","1293","","","","","","","","","","","",""
"","","","","5d412a9013864b0015b14b31","bdp_bc","Mon Mar 27 2023 16:02:30 GMT-0500 (Central Daylight Time)","157587","","","fullscreenenter","2","3342","fullscreenenter","","","","","","","",""
"fullscreen","2","4333","0.0-2.0","5d412a9013864b0015b14b31","bdp_bc","Mon Mar 27 2023 16:02:30 GMT-0500 (Central Daylight Time)","157587","","","","","","","true","","","","","","",""
"instructions","3","72425","0.0-4.0","5d412a9013864b0015b14b31","bdp_bc","Mon Mar 27 2023 16:02:30 GMT-0500 (Central Daylight Time)","157587","[{""page_index"":0,""viewing_time"":22406},{""page_index"":1,""viewing_time"":14827},{""page_index"":2,""viewing_time"":9894},{""page_index"":3,""viewing_time"":3260},{""page_index"":4,""viewing_time"":1542},{""page_index"":5,""viewing_time"":4021},{""page_index"":6,""viewing_time"":4962},{""page_index"":7,""viewing_time"":7179}]","68091","","","","","","","","","","","",""
"html-slider-response","4","82577","0.0-5.0-1.0","5d412a9013864b0015b14b31","bdp_bc","Mon Mar 27 2023 16:02:30 GMT-0500 (Central Daylight Time)","157587","","10151","","","","decision","","30","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","2/3 or 67%","","50",""
"html-slider-response","5","95289","0.0-5.0-1.1","5d412a9013864b0015b14b31","bdp_bc","Mon Mar 27 2023 16:02:30 GMT-0500 (Central Daylight Time)","157587","","12711","","","","decision","","50","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","3/4 or 75%","","50",""
"html-slider-response","6","102484","0.0-5.0-1.2","5d412a9013864b0015b14b31","bdp_bc","Mon Mar 27 2023 16:02:30 GMT-0500 (Central Daylight Time)","157587","","7194","","","","decision","","9","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","1/4 or 25%","","50",""
"html-slider-response","7","114346","0.0-5.0-1.3","5d412a9013864b0015b14b31","bdp_bc","Mon Mar 27 2023 16:02:30 GMT-0500 (Central Daylight Time)","157587","","11861","","","","decision","","55","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","1/2 or 50%","","50",""
"html-slider-response","8","121331","0.0-5.0-1.4","5d412a9013864b0015b14b31","bdp_bc","Mon Mar 27 2023 16:02:30 GMT-0500 (Central Daylight Time)","157587","","6984","","","","decision","","24","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","1/3 or 33%","","50",""
"instructions","9","124750","0.0-6.0","5d412a9013864b0015b14b31","bdp_bc","Mon Mar 27 2023 16:02:30 GMT-0500 (Central Daylight Time)","157587","[{""page_index"":0,""viewing_time"":3419}]","3419","","","","","","","","","","","",""
"html-slider-response","10","129998","0.0-7.0-1.0","5d412a9013864b0015b14b31","bdp_bc","Mon Mar 27 2023 16:02:30 GMT-0500 (Central Daylight Time)","157587","","5247","","","","simRating","","9","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your closest friends","","","",""
