"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","10","0.0-0.0","5ede9b80b8a141131edabbe1","bdp_bc","Wed Mar 29 2023 20:02:34 GMT-0700 (Pacific Daylight Time)","245958","","","","","","","","","","","","","",""
"instructions","1","42009","0.0-1.0","5ede9b80b8a141131edabbe1","bdp_bc","Wed Mar 29 2023 20:02:34 GMT-0700 (Pacific Daylight Time)","245958","[{""page_index"":0,""viewing_time"":41997}]","41998","","","","","","","","","","","",""
"","","","","5ede9b80b8a141131edabbe1","bdp_bc","Wed Mar 29 2023 20:02:34 GMT-0700 (Pacific Daylight Time)","245958","","","fullscreenenter","2","44311","fullscreenenter","","","","","","","",""
"fullscreen","2","45237","0.0-2.0","5ede9b80b8a141131edabbe1","bdp_bc","Wed Mar 29 2023 20:02:34 GMT-0700 (Pacific Daylight Time)","245958","","","","","","","true","","","","","","",""
"instructions","3","130771","0.0-4.0","5ede9b80b8a141131edabbe1","bdp_bc","Wed Mar 29 2023 20:02:34 GMT-0700 (Pacific Daylight Time)","245958","[{""page_index"":0,""viewing_time"":20262},{""page_index"":1,""viewing_time"":15906},{""page_index"":2,""viewing_time"":22478},{""page_index"":3,""viewing_time"":6304},{""page_index"":4,""viewing_time"":4623},{""page_index"":5,""viewing_time"":1343},{""page_index"":6,""viewing_time"":3633},{""page_index"":7,""viewing_time"":10982}]","85531","","","","","","","","","","","",""
"html-slider-response","4","147548","0.0-5.0-1.0","5ede9b80b8a141131edabbe1","bdp_bc","Wed Mar 29 2023 20:02:34 GMT-0700 (Pacific Daylight Time)","245958","","16721","","","","decision","","24","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","3/4 or 75%","","50",""
"html-slider-response","5","155206","0.0-5.0-1.1","5ede9b80b8a141131edabbe1","bdp_bc","Wed Mar 29 2023 20:02:34 GMT-0700 (Pacific Daylight Time)","245958","","7647","","","","decision","","29","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","1/3 or 33%","","50",""
"html-slider-response","6","160604","0.0-5.0-1.2","5ede9b80b8a141131edabbe1","bdp_bc","Wed Mar 29 2023 20:02:34 GMT-0700 (Pacific Daylight Time)","245958","","5389","","","","decision","","76","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","1/4 or 25%","","50",""
"html-slider-response","7","166471","0.0-5.0-1.3","5ede9b80b8a141131edabbe1","bdp_bc","Wed Mar 29 2023 20:02:34 GMT-0700 (Pacific Daylight Time)","245958","","5856","","","","decision","","50","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","1/2 or 50%","","50",""
"html-slider-response","8","171606","0.0-5.0-1.4","5ede9b80b8a141131edabbe1","bdp_bc","Wed Mar 29 2023 20:02:34 GMT-0700 (Pacific Daylight Time)","245958","","5124","","","","decision","","34","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","2/3 or 67%","","50",""
