"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","3","0.0-0.0","5f932e6a3ceaf50d5768745b","bdp_bc","Mon Mar 27 2023 13:48:44 GMT-0400 (Eastern Daylight Time)","84655","","","","","","","","","","","","","",""
"instructions","1","1051","0.0-1.0","5f932e6a3ceaf50d5768745b","bdp_bc","Mon Mar 27 2023 13:48:44 GMT-0400 (Eastern Daylight Time)","84655","[{""page_index"":0,""viewing_time"":1047}]","1047","","","","","","","","","","","",""
"","","","","5f932e6a3ceaf50d5768745b","bdp_bc","Mon Mar 27 2023 13:48:44 GMT-0400 (Eastern Daylight Time)","84655","","","fullscreenenter","2","3049","fullscreenenter","","","","","","","",""
"fullscreen","2","4023","0.0-2.0","5f932e6a3ceaf50d5768745b","bdp_bc","Mon Mar 27 2023 13:48:44 GMT-0400 (Eastern Daylight Time)","84655","","","","","","","true","","","","","","",""
"instructions","3","12800","0.0-4.0","5f932e6a3ceaf50d5768745b","bdp_bc","Mon Mar 27 2023 13:48:44 GMT-0400 (Eastern Daylight Time)","84655","[{""page_index"":0,""viewing_time"":4075},{""page_index"":1,""viewing_time"":712},{""page_index"":2,""viewing_time"":745},{""page_index"":3,""viewing_time"":629},{""page_index"":4,""viewing_time"":718},{""page_index"":5,""viewing_time"":667},{""page_index"":6,""viewing_time"":590},{""page_index"":7,""viewing_time"":638}]","8775","","","","","","","","","","","",""
"html-slider-response","4","17931","0.0-5.0-1.0","5f932e6a3ceaf50d5768745b","bdp_bc","Mon Mar 27 2023 13:48:44 GMT-0400 (Eastern Daylight Time)","84655","","5124","","","","decision","","25","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","1/3 or 33%","","50",""
"html-slider-response","5","24593","0.0-5.0-1.1","5f932e6a3ceaf50d5768745b","bdp_bc","Mon Mar 27 2023 13:48:44 GMT-0400 (Eastern Daylight Time)","84655","","6660","","","","decision","","66","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","1/4 or 25%","","50",""
"html-slider-response","6","27939","0.0-5.0-1.2","5f932e6a3ceaf50d5768745b","bdp_bc","Mon Mar 27 2023 13:48:44 GMT-0400 (Eastern Daylight Time)","84655","","3344","","","","decision","","28","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","3/4 or 75%","","50",""
"html-slider-response","7","31825","0.0-5.0-1.3","5f932e6a3ceaf50d5768745b","bdp_bc","Mon Mar 27 2023 13:48:44 GMT-0400 (Eastern Daylight Time)","84655","","3883","","","","decision","","64","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","1/2 or 50%","","50",""
"html-slider-response","8","37021","0.0-5.0-1.4","5f932e6a3ceaf50d5768745b","bdp_bc","Mon Mar 27 2023 13:48:44 GMT-0400 (Eastern Daylight Time)","84655","","5193","","","","decision","","70","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","2/3 or 67%","","50",""
