"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","3","0.0-0.0","63cff34d33a9948e3b0b28d6","bdp_bc","Wed Mar 29 2023 03:33:14 GMT-0500 (Central Daylight Time)","192460","","","","","","","","","","","","","",""
"instructions","1","979","0.0-1.0","63cff34d33a9948e3b0b28d6","bdp_bc","Wed Mar 29 2023 03:33:14 GMT-0500 (Central Daylight Time)","192460","[{""page_index"":0,""viewing_time"":976}]","976","","","","","","","","","","","",""
"","","","","63cff34d33a9948e3b0b28d6","bdp_bc","Wed Mar 29 2023 03:33:14 GMT-0500 (Central Daylight Time)","192460","","","fullscreenenter","2","3443","fullscreenenter","","","","","","","",""
"fullscreen","2","4428","0.0-2.0","63cff34d33a9948e3b0b28d6","bdp_bc","Wed Mar 29 2023 03:33:14 GMT-0500 (Central Daylight Time)","192460","","","","","","","true","","","","","","",""
"instructions","3","94747","0.0-4.0","63cff34d33a9948e3b0b28d6","bdp_bc","Wed Mar 29 2023 03:33:14 GMT-0500 (Central Daylight Time)","192460","[{""page_index"":0,""viewing_time"":15068},{""page_index"":1,""viewing_time"":22572},{""page_index"":2,""viewing_time"":24813},{""page_index"":3,""viewing_time"":4276},{""page_index"":4,""viewing_time"":2402},{""page_index"":5,""viewing_time"":1254},{""page_index"":6,""viewing_time"":10119},{""page_index"":7,""viewing_time"":9815}]","90319","","","","","","","","","","","",""
"html-slider-response","4","109162","0.0-5.0-1.0","63cff34d33a9948e3b0b28d6","bdp_bc","Wed Mar 29 2023 03:33:14 GMT-0500 (Central Daylight Time)","192460","","14412","","","","decision","","8","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","1/3 or 33%","","50",""
"html-slider-response","5","121370","0.0-5.0-1.1","63cff34d33a9948e3b0b28d6","bdp_bc","Wed Mar 29 2023 03:33:14 GMT-0500 (Central Daylight Time)","192460","","12206","","","","decision","","39","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","1/2 or 50%","","50",""
"html-slider-response","6","128898","0.0-5.0-1.2","63cff34d33a9948e3b0b28d6","bdp_bc","Wed Mar 29 2023 03:33:14 GMT-0500 (Central Daylight Time)","192460","","7527","","","","decision","","56","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","2/3 or 67%","","50",""
"html-slider-response","7","135514","0.0-5.0-1.3","63cff34d33a9948e3b0b28d6","bdp_bc","Wed Mar 29 2023 03:33:14 GMT-0500 (Central Daylight Time)","192460","","6614","","","","decision","","70","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","3/4 or 75%","","50",""
"html-slider-response","8","141290","0.0-5.0-1.4","63cff34d33a9948e3b0b28d6","bdp_bc","Wed Mar 29 2023 03:33:14 GMT-0500 (Central Daylight Time)","192460","","5774","","","","decision","","14","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","1/4 or 25%","","50",""
