"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","3","0.0-0.0","640415971520c41606ca4389","bdp_bc","Sat Mar 25 2023 22:54:14 GMT-0400 (Eastern Daylight Time)","233785","","","","","","","","","","","","","",""
"instructions","1","935","0.0-1.0","640415971520c41606ca4389","bdp_bc","Sat Mar 25 2023 22:54:14 GMT-0400 (Eastern Daylight Time)","233785","[{""page_index"":0,""viewing_time"":932}]","932","","","","","","","","","","","",""
"","","","","640415971520c41606ca4389","bdp_bc","Sat Mar 25 2023 22:54:14 GMT-0400 (Eastern Daylight Time)","233785","","","fullscreenenter","2","3208","fullscreenenter","","","","","","","",""
"fullscreen","2","4190","0.0-2.0","640415971520c41606ca4389","bdp_bc","Sat Mar 25 2023 22:54:14 GMT-0400 (Eastern Daylight Time)","233785","","","","","","","true","","","","","","",""
"instructions","3","126772","0.0-4.0","640415971520c41606ca4389","bdp_bc","Sat Mar 25 2023 22:54:14 GMT-0400 (Eastern Daylight Time)","233785","[{""page_index"":0,""viewing_time"":28183},{""page_index"":1,""viewing_time"":25771},{""page_index"":2,""viewing_time"":30661},{""page_index"":3,""viewing_time"":6353},{""page_index"":4,""viewing_time"":10086},{""page_index"":5,""viewing_time"":4199},{""page_index"":6,""viewing_time"":2575},{""page_index"":7,""viewing_time"":14752}]","122581","","","","","","","","","","","",""
"html-slider-response","4","140332","0.0-5.0-1.0","640415971520c41606ca4389","bdp_bc","Sat Mar 25 2023 22:54:14 GMT-0400 (Eastern Daylight Time)","233785","","13558","","","","decision","","14","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","1/4 or 25%","","50",""
"html-slider-response","5","155663","0.0-5.0-1.1","640415971520c41606ca4389","bdp_bc","Sat Mar 25 2023 22:54:14 GMT-0400 (Eastern Daylight Time)","233785","","15330","","","","decision","","19","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","1/2 or 50%","","50",""
"html-slider-response","6","163665","0.0-5.0-1.2","640415971520c41606ca4389","bdp_bc","Sat Mar 25 2023 22:54:14 GMT-0400 (Eastern Daylight Time)","233785","","8000","","","","decision","","12","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","1/3 or 33%","","50",""
"html-slider-response","7","169961","0.0-5.0-1.3","640415971520c41606ca4389","bdp_bc","Sat Mar 25 2023 22:54:14 GMT-0400 (Eastern Daylight Time)","233785","","6295","","","","decision","","50","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","3/4 or 75%","","50",""
"html-slider-response","8","183420","0.0-5.0-1.4","640415971520c41606ca4389","bdp_bc","Sat Mar 25 2023 22:54:14 GMT-0400 (Eastern Daylight Time)","233785","","13457","","","","decision","","29","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","2/3 or 67%","","50",""
